,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, (thunder crashes)
2,00:00:03.62,00:00:03.62,">> JEFF PROBST: previously on Survivor: after 15 days, the"
3,00:00:06.96,00:00:06.96,biggest threat to both tribes was the weather.
4,00:00:09.08,00:00:09.08,The Foa Foa tribe was hit the hardest.
5,00:00:11.21,00:00:11.21,">> I have never in my life been this cold, had my hands this"
6,00:00:14.29,00:00:14.29,"destroyed, and my feet look so miserable."
7,00:00:15.67,00:00:15.67,>> PROBST: And while the constant rain and cold sucked
8,00:00:18.17,00:00:18.17,"the life out of most of them, Russell thrived."
9,00:00:20.21,00:00:20.21,>> They're just a bunch of babies.
10,00:00:22.17,00:00:22.17,"This is really no big deal. As a matter of fact, this makes"
11,00:00:25.38,00:00:25.38,"me stronger. >> PROBST: At Galu, a brief"
12,00:00:28.50,00:00:28.50,break in the rain along with their huge 9-to-5 numbers
13,00:00:32.25,00:00:32.25,advantage made things a lot more bearable.
14,00:00:37.71,00:00:37.71,"But at the immunity challenge, both tribes got some"
15,00:00:40.83,00:00:40.83,shocking news: Both tribes going to
16,00:00:43.33,00:00:43.33,Tribal Council. Both tribes will vote somebody
17,00:00:46.17,00:00:46.17,out tonight. (thunder crashes)
18,00:00:47.83,00:00:47.83,"Then the brutal conditions caught up to Russell, the"
19,00:00:51.08,00:00:51.08,"captain of Galu, who passed out due to a combination of"
20,00:00:54.33,00:00:54.33,dehydration and exhaustion. There's no question to all of
21,00:00:58.12,00:00:58.12,"us watching, brother, that, that you are not okay."
22,00:01:01.08,00:01:01.08,"For his own safety, Russell was taken out of the game, leaving"
23,00:01:04.62,00:01:04.62,"his tribe without a leader. Prior to Tribal Council, the"
24,00:01:08.12,00:01:08.12,majority of the Foa Foa tribe decided to send Liz home.
25,00:01:11.21,00:01:11.21,">> I'm putting Liz, you putting Liz."
26,00:01:13.38,00:01:13.38,I know I can talk Mick into putting Liz no matter what.
27,00:01:16.33,00:01:16.33,>> PROBST: While the majority of Galu decided to send
28,00:01:18.67,00:01:18.67,Monica home. >> Monica doesn't help us win
29,00:01:21.21,00:01:21.21,"challenges at all. >> PROBST: At Tribal Council,"
30,00:01:25.50,00:01:25.50,everyone's plans were put on hold when out of respect for
31,00:01:28.62,00:01:28.62,"Russell's traumatic medical evacuation, the vote"
32,00:01:31.96,00:01:31.96,was canceled. Nobody will be voted out
33,00:01:35.38,00:01:35.38,tonight. The loss of Russell re-ignited
34,00:01:39.17,00:01:39.17,the rivalry between the two tribes.
35,00:01:41.33,00:01:41.33,>> Every bead of sweat that he put into everything he ever
36,00:01:44.00,00:01:44.00,"did, we're bringing that to you. >> We welcome it."
37,00:01:46.83,00:01:46.83,>> PROBST: But it also provided Foa Foa with a growing glimmer
38,00:01:49.75,00:01:49.75,of hope. >> I really believe that the
39,00:01:51.92,00:01:51.92,tables are about to turn. >> PROBST: 13 are left.
40,00:01:54.46,00:01:54.46,Who will be voted out tonight? >> Losing Russell affects
41,00:02:09.25,00:02:09.25,"the game tremendously. You know, losing our chief."
42,00:02:12.17,00:02:12.17,Losing probably the guy who I had the most confidence in
43,00:02:15.25,00:02:15.25,personally in this game. >> He played the game like he
44,00:02:18.42,00:02:18.42,"was 35, and he's not. >> Yeah."
45,00:02:20.79,00:02:20.79,">> With Russell here, we had a 5-4 gender-alliance lead,"
46,00:02:25.17,00:02:25.17,"but now with Russell gone, it's just 4-4, and it's anybody's"
47,00:02:27.96,00:02:27.96,ball game. Exactly.
48,00:02:44.25,00:02:44.25,">> Exactly. >> Even though she's a chick,"
49,00:02:48.92,00:02:48.92,Shambo doesn't fit in with the other girls.
50,00:02:50.50,00:02:50.50,So we have to pull Shambo back over to our side and make sure
51,00:02:53.88,00:02:53.88,that Shambo is like one of the dudes.
52,00:02:55.96,00:02:55.96,>> The only way that plan unravels is if the girls lock
53,00:02:58.33,00:02:58.33,in Shambo.   
54,00:03:07.38,00:03:07.38,">> Bros before hoes, period. >> Dude."
55,00:03:18.12,00:03:18.12,(theme song playing) \xe2\x99\xaa \xe2\x99\xaa
56,00:04:34.04,00:04:34.04,">> Here we go again. Day 16. >> Wake up, McDreamy."
57,00:04:37.46,00:04:37.46,Let's do it. >> Tribal was real nice.
58,00:04:45.17,00:04:45.17,"When Jeff said we wasn't going to eliminate anybody, and I"
59,00:04:48.00,00:04:48.00,"knew Galu just lost big Russell, man, I was stoked."
60,00:04:51.17,00:04:51.17,"I was, like, ""Oh, we have a shot at this."""
61,00:04:54.83,00:04:54.83,"You know, it's 5 to 8 now, it's pretty damn close."
62,00:05:07.83,00:05:07.83,">> Liz wasn't voted out, but it keeps the tribe stronger by"
63,00:05:11.04,00:05:11.04,keeping her. So I'd rather just win three in
64,00:05:14.04,00:05:14.04,a row and then get rid of her. >> It could be a new day.
65,00:05:17.17,00:05:17.17,The tides have turned. >> That's right.
66,00:05:18.83,00:05:18.83,It is a new day. That's right. >> Start with this one.
67,00:05:22.17,00:05:22.17,>> I'm so excited! >> So am I.
68,00:05:35.54,00:05:35.54,(yawns) >> So I was thinking
69,00:05:53.25,00:05:53.25,"about it, thinking about it, thinking about it, and the way"
70,00:05:55.75,00:05:55.75,"we're going to lock Shambo in is not only to, you know, to"
71,00:05:58.54,00:05:58.54,"tell her, ""Hey, we're cool with you,"" but us four guys are"
72,00:06:01.54,00:06:01.54,gonna nominate Shambo our new new chief.
73,00:06:04.38,00:06:04.38,And she's gonna feel so so important and so flattered
74,00:06:07.29,00:06:07.29,that she'll be as deep in my pocket as the lint at the
75,00:06:11.46,00:06:11.46,"very bottom. You know, this tribe does need"
76,00:06:14.21,00:06:14.21,a new leader. And I think you're the best
77,00:06:16.50,00:06:16.50,for the job. >> Okay.
78,00:06:19.29,00:06:19.29,"We've got to put it to a vote, though."
79,00:06:22.88,00:06:22.88,">> Yeah. >> Yeah, we need to do that."
80,00:06:39.54,00:06:39.54,>> Okay. Okay. >> Ready? One...
