,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:15.50,00:00:15.50,"JEFF PROBST: 36 days ago,  16 Americans began"
3,00:00:18.40,00:00:18.40, the adventure of a lifetime  in exotic Thailand.
4,00:00:23.13,00:00:23.13," They journeyed  to Tarutao Island,"
5,00:00:25.50,00:00:25.50, a former prison camp and one-time haven for pirates.
6,00:00:28.97,00:00:28.97,"You're going to choose your own tribes, right now."
7,00:00:30.70,00:00:30.70, In keeping with  the Thai tradition of honoring
8,00:00:33.17,00:00:33.17," the elders, the two oldest  castaways, Jake and Jan,"
9,00:00:36.77,00:00:36.77, were allowed to pick  their own tribes.
10,00:00:39.27,00:00:39.27,TED: I was surprised by Jan's picks.
11,00:00:41.67,00:00:41.67, It seems like
12,00:00:43.00,00:00:43.00,most of the tribe members
13,00:00:44.90,00:00:44.90," were older members,  if you will."
14,00:00:46.93,00:00:46.93,Survivors ready? Go!
15,00:00:48.93,00:00:48.93,"PROBST: From the beginning,  it looked as if"
16,00:00:50.27,00:00:50.27, the older Chuay Gahn tribe  would be the underdog.
17,00:00:53.37,00:00:53.37,Sook Jai wins immunity!
18,00:00:55.77,00:00:55.77,-I'm so sorry. -Don't worry about it. -No.
19,00:00:57.53,00:00:57.53, But Sook Jai  had trouble bonding.
20,00:00:59.63,00:00:59.63,"I'm not here to be yelled at by you, dude."
21,00:01:00.90,00:01:00.90,"I'm not yelling at you, sweetie."
22,00:01:02.07,00:01:02.07,"I'm saying I want to sleep tonight, okay?"
23,00:01:03.37,00:01:03.37,"How'd you sleep last night? Pretty good, huh?"
24,00:01:05.10,00:01:05.10,My point exactly. Walk away.
25,00:01:06.93,00:01:06.93,PROBST: And they let  their youthful enthusiasm
26,00:01:09.00,00:01:09.00, get the better of them.
27,00:01:10.87,00:01:10.87,"No, no, no!"
28,00:01:12.40,00:01:12.40,Chuay Gahn proved they could be  strong competitors.
29,00:01:15.47,00:01:15.47,Chuay Gahn wins reward!
30,00:01:17.30,00:01:17.30, But they also had  their own bumps in the road.
31,00:01:19.97,00:01:19.97,"For some crazy reason,"
32,00:01:22.20,00:01:22.20,"you know, in that position, I started grinding on Ghandia."
33,00:01:26.90,00:01:26.90,"To me, I got the feeling that you was trying to get with me."
34,00:01:28.90,00:01:28.90,No. No. No.
35,00:01:30.30,00:01:30.30,I'm not even attracted to you!
36,00:01:33.33,00:01:33.33,PROBST: The castaways  have experienced
37,00:01:35.27,00:01:35.27, the hardships of island life.
38,00:01:37.20,00:01:37.20,(screaming)
39,00:01:38.93,00:01:38.93,He probably pushed off on a stingray
40,00:01:40.73,00:01:40.73, and got a stinger in his foot.
41,00:01:42.83,00:01:42.83,"Damn, it ... hurts!"
42,00:01:44.67,00:01:44.67,HELEN: It was a nightmare. At  one point I was about ready--
43,00:01:46.43,00:01:46.43,"if I had a pistol in my pocket,  I would've pulled it out,"
44,00:01:48.40,00:01:48.40,"shot her first, shot me second."
45,00:01:50.40,00:01:50.40,PROBST: And they have  experienced the joys
46,00:01:52.50,00:01:52.50, of an exotic land.
47,00:01:53.90,00:01:53.90,SHII ANN: It was just wonderful  to be able to see
48,00:01:56.53,00:01:56.53, some of Thai culture.
49,00:01:59.93,00:01:59.93,CLAY:  It is absolutely gorgeous.
50,00:02:02.13,00:02:02.13, You got these limestone cliffs
51,00:02:04.10,00:02:04.10, and mountains  and hills and caves.
52,00:02:06.07,00:02:06.07, There's no way to describe
53,00:02:07.87,00:02:07.87,the beauty th-that's here.
54,00:02:10.83,00:02:10.83,PROBST:  They have clashed...
55,00:02:11.83,00:02:11.83,I'm not ... stupid.
56,00:02:13.47,00:02:13.47, ...and they have  overcome their differences.
57,00:02:15.33,00:02:15.33,"I'll tell you what, you're a good man."
58,00:02:16.57,00:02:16.57,I like you.
59,00:02:17.57,00:02:17.57,"ROBB: Amen, bro."
60,00:02:19.17,00:02:19.17," But no matter  how strong their bond,"
61,00:02:21.23,00:02:21.23, Tribal Council always loomed.
62,00:02:23.87,00:02:23.87," In the first 18 days,  three members from Sook Jai"
63,00:02:27.27,00:02:27.27, and three members from Chuay Gahn were voted off the island.
64,00:02:30.87,00:02:30.87," On day 19, the two tribes  moved onto one beach,"
65,00:02:34.57,00:02:34.57, and the castaways  believed they had merged.
66,00:02:37.17,00:02:37.17,"One, two, three."
67,00:02:38.70,00:02:38.70,Family!
68,00:02:39.70,00:02:39.70,(cheering)
69,00:02:41.03,00:02:41.03, But that wasn't the case.
70,00:02:42.37,00:02:42.37,"-You said, ""merge."" -Yes."
71,00:02:43.83,00:02:43.83,I certainly didn't say anything
72,00:02:44.87,00:02:44.87,"to give you that impression, did I?"
73,00:02:47.20,00:02:47.20,The two tribes never merged.
74,00:02:49.90,00:02:49.90, The false merge  sent strategies reeling
75,00:02:52.70,00:02:52.70, and put desperation  right out in the open.
76,00:02:55.90,00:02:55.90,This is not a tribe unified.
77,00:02:57.67,00:02:57.67,"Penny, you're manipulative."
78,00:03:01.17,00:03:01.17,I've had plenty of opportunity
79,00:03:02.63,00:03:02.63,to vote Shii Ann out if I wanted to.
80,00:03:05.87,00:03:05.87,"PROBST: Sook Jai lost  another member, and the tribe"
81,00:03:08.73,00:03:08.73, was at a numbers disadvantage.
82,00:03:10.73,00:03:10.73, Living on the same beach  as two separate tribes
83,00:03:13.63,00:03:13.63, was a trying experience  for everyone.
84,00:03:16.30,00:03:16.30,KEN:  The cave smells of urine.
85,00:03:18.87,00:03:18.87,Chuay Gahn has been pissing in the front of the cave.
86,00:03:20.67,00:03:20.67,Cashew butterscotch squares.
87,00:03:22.33,00:03:22.33,"-Ooh, that sounds good. -Ooh, one of those."
88,00:03:24.60,00:03:24.60,"JAKE: My God. You know,  I need to go somewhere else"
89,00:03:26.87,00:03:26.87," when she starts  that recipe stuff,"
90,00:03:27.90,00:03:27.90,"which is nonstop, 24/7."
91,00:03:30.57,00:03:30.57,PROBST:  Even the monkeys were
92,00:03:31.87,00:03:31.87, testing the  castaways' patience.
93,00:03:34.07,00:03:34.07,All the bananas that were saved for tonight are gone.
94,00:03:36.23,00:03:36.23,"Oh, no."
95,00:03:39.90,00:03:39.90, Sook Jai continued  their downward spiral...
96,00:03:42.73,00:03:42.73,Chuay Gahn wins immunity.
97,00:03:44.63,00:03:44.63, ...and lost another member.
98,00:03:47.17,00:03:47.17," When the merge finally  materialized on day 26,"
99,00:03:51.00,00:03:51.00,"the remaining Sook Jais, one by one, had their torches snuffed."
100,00:03:55.93,00:03:55.93," Last week, the time came  for the former"
101,00:03:58.80,00:03:58.80, Chuay Gahn tribe  to turn on each other.
102,00:04:01.67,00:04:01.67,Ted and Helen questioned Clay's  contributions to camp life.
103,00:04:05.17,00:04:05.17,TED:  I think the reason why
104,00:04:06.50,00:04:06.50,he's been around this long is because
105,00:04:08.03,00:04:08.03," he's a comical character,  he keeps us laughing."
106,00:04:10.87,00:04:10.87, But it's just time for him  to be voted off.
107,00:04:13.03,00:04:13.03,"PROBST: At the reward challenge,  Ted won a new car..."
108,00:04:16.23,00:04:16.23,-Ted wins reward! -Yeah!
109,00:04:17.23,00:04:17.23,"Yeah, baby!"
110,00:04:18.70,00:04:18.70, ...and chose to  take Helen with him
111,00:04:20.17,00:04:20.17, for a Thai dinner and massage.
112,00:04:22.03,00:04:22.03,Welcome.   Sawat-dee kha!
113,00:04:24.17,00:04:24.17, Sawat-dee kha!
114,00:04:25.83,00:04:25.83,PROBST:  Ted downed the wine...
115,00:04:27.87,00:04:27.87,Ah!
116,00:04:29.70,00:04:29.70, ...and tried to solidify  the plan to vote Clay out.
117,00:04:32.53,00:04:32.53,Clay.
118,00:04:33.90,00:04:33.90,-Yeah. -Out of here.
119,00:04:35.10,00:04:35.10,"You got to be quiet about that,"
120,00:04:36.97,00:04:36.97,"-you know what I'm saying? -Oh, yeah."
121,00:04:39.03,00:04:39.03,I forgot where I was.
