,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> Jeff: PREVIOUSLY ON
2,00:00:02.43,00:00:02.43,"""SURVIVOR""... >> YOUR TRIBES ARE MERGED."
3,00:00:03.43,00:00:03.43,>> APARRI AND SOLANA FINALLY MERGED.
4,00:00:06.73,00:00:06.73,>> ANOTHER IDOL WITH POWERS IS HIDDEN SOMEWHERE NEAR YOUR CAMP.
5,00:00:11.33,00:00:11.33,>> Jeff: AND A NEW IDOL WITH DIFFERENT POWERS WAS PUT IN
6,00:00:15.17,00:00:15.17,PLAY. >> IT'S POWERFUL ENOUGH ON ITS
7,00:00:16.80,00:00:16.80,"OWN, BUT NOW SPECIAL POWERS. >> Jeff: THE REAL STRUGGLE FOR"
8,00:00:19.60,00:00:19.60,"POWER WAS BETWEEN ALLIANCES. >> THERE'S A GROUP OF FIVE, AND"
9,00:00:22.77,00:00:22.77,THERE'S A GROUP OF SIX THAT'S HALF BRAIN AND HALF BEAUTY AND
10,00:00:25.80,00:00:25.80,SARAH. >> Jeff: AND SARAH WAS PLAYING
11,00:00:27.50,00:00:27.50,BOTH SIDES. >> I CAN GUARANTEE TONY.
12,00:00:32.00,00:00:32.00,>> I GET TO DECIDE. I'M THE PRESIDENT RIGHT NOW.
13,00:00:34.40,00:00:34.40,>> BUT KASS HAD OTHER PLANS. >> NO ONE IN THIS GAME SHOULD
14,00:00:38.50,00:00:38.50,HAVE THAT MUCH POWER WHOM MADE HER QUEEN?
15,00:00:41.00,00:00:41.00,>> Jeff: AND AT TRIBAL COUNCIL... WHERE DO IDOLS COME
16,00:00:45.30,00:00:45.30,"INTO PLAY? >> THERE'S IDOL, CAUSE I GOT"
17,00:00:48.40,00:00:48.40,ONE. >> Jeff: SARAH COULD ONLY
18,00:00:50.27,00:00:50.27,WATCH AS HER GAME UNRAVELED. >> 'D LIKE THE GIVE IT TO L.J.
19,00:00:55.90,00:00:55.90,>> Jeff: HER CONTROL TURNED INTO CHAOS.
20,00:00:59.63,00:00:59.63,PIEFD LIKE THE COVER TONY'S ASS MYSELF.
21,00:01:02.97,00:01:02.97,>> THIS IS ALSO A HIDDEN IMMUNITY IDOL.
22,00:01:06.03,00:01:06.03,>> Jeff: SHE WENT FROM THE QUEEN...
23,00:01:10.03,00:01:10.03,>> SARAH. >> Jeff: TO THE FIRST MEMBER
24,00:01:12.90,00:01:12.90,"OF THE JURY. SARAH, THE TRIBE HAS SPOKEN."
25,00:01:17.57,00:01:17.57,">> KASS, ZERO CHANCE OF WINNING THE GAME."
26,00:01:20.70,00:01:20.70,>> LONG WAY TO GO. >>.
27,00:01:23.30,00:01:23.30,>> Jeff: TEN ARE LEFT WHOM WILL BE VOTED OUT TONIGHT?
28,00:01:30.13,00:01:30.13,">> NICE JOB, GUYS. >> WELL PLAYED."
29,00:01:31.87,00:01:31.87,>> THAT WAS A COOL TRIBAL COUNCIL.
30,00:01:34.03,00:01:34.03,>> WE LOST TWO IDOLS. >> TRIBAL WAS INSANE.
31,00:01:38.60,00:01:38.60,WE VOTED FOR JEFRA. SHE SHOULD HAVE GONE HOME.
32,00:01:43.13,00:01:43.13,WE DODGED THESE IDOLS. IT IS ALL FOR NOTHING BECAUSE
33,00:01:46.87,00:01:46.87,KASS FLIPPED AND WE'RE SCREWED. >> I EXPECT EVERYBODY TO BE MAD.
34,00:01:50.17,00:01:50.17,>> I'M NOT PERSONALLY MAD. I'M NOT UPSET.
35,00:01:57.57,00:01:57.57,I'M JUST TELLING YOU I THINK IT BECAUSE MOVE.
36,00:01:59.57,00:01:59.57,>> KASS WILL FLY IN THE FACE OF STRATEGY JUST BECAUSE HOWEVER
37,00:02:02.87,00:02:02.87,SHE FEELS. SHE'LL GO BASICALLY WHEREVER HER
38,00:02:06.57,00:02:06.57,"ESTROGEN TAKES HER, NOT WHERE HER BRAIN TAKES HER."
39,00:02:10.03,00:02:10.03,>> WE TALKED ABOUT... >> THAT'S HOW I'M PLAYING.
40,00:02:12.67,00:02:12.67,>> I'M WELL AWARE IS ALL YOU'RE PLAYING IS YOUR GUT.
41,00:02:16.23,00:02:16.23,>> I HOPE YOU GUYS WILL COVER ME A LITTLE BIT.
42,00:02:19.33,00:02:19.33,>> ABSOLUTELY. >> THE ALLIANCE OF SIX LET ME GO
43,00:02:25.17,00:02:25.17,TO THE BOTTOM. THE NUMBER-ONE RULE IN SURVIVOR
44,00:02:29.87,00:02:29.87,ISN'T CATER TO THE PERSON ON TOP.
45,00:02:31.57,00:02:31.57,IT'S WONDER ABOUT THE PERSON ON THE BOTTOM.
46,00:02:33.00,00:02:33.00,>> WHEN THEY SIT BACK AND THINK ABOUT WHAT THEY DID...
47,00:02:35.57,00:02:35.57,>> WE DIDN'T DO ANYTHING. >> YOU'VE NEVER EVEN TALKED TO
48,00:02:38.33,00:02:38.33,ME. >> WE'RE TRYING TO GET RID OF
49,00:02:41.53,00:02:41.53,KASS? WHAT DON'T YOU UNDERSTAND?
50,00:02:42.93,00:02:42.93,>> YOU HAVE TO DO SOMETHING IN THIS GAME TO PISS PEOPLE OFF.
51,00:02:45.63,00:02:45.63,"YOU'RE NOT GOING TO WIN IT. >> KASS, YOU TALKING STRATEGY,"
52,00:02:48.13,00:02:48.13,JUST STOP. PLEASE.
53,00:02:49.17,00:02:49.17,>> REALLY? >> PLEASE STOP.
54,00:02:51.90,00:02:51.90,IT'S AN EMBARRASSMENT. >> YOU GUYS STRATEGIZE.
55,00:02:54.97,00:02:54.97,>> IT'S AN EMBARRASSMENT. SERIOUSLY.
56,00:02:57.07,00:02:57.07,">> IT'S CALLED PLAYING THE GAME, SPENCE."
57,00:02:59.97,00:02:59.97,IT'S LIKE I PULLED OFF A HAT TRICK ON SURVIVAL.
58,00:03:02.37,00:03:02.37,I GOT RID OF THE GIRL I WANTED TO GET RID OF AND TWO BIG LUGS
59,00:03:08.17,00:03:08.17,PLAYED THEIR IDOLS UNNECESSARILY.
60,00:03:10.00,00:03:10.00,"TRIPLE WIN, RIGHT? >> SHE'S BEEN WITH US SINCE DAY"
61,00:03:13.77,00:03:13.77,ONE. SHE'S A FRICKEN IDIOT.
62,00:03:15.93,00:03:15.93,>> I'M FINE WITH IT. I KNEW THEY WERE GOING TO BE
63,00:03:19.03,00:03:19.03,"MAD. SO I PISSED OFF FIVE PEOPLE, BUT"
64,00:03:20.87,00:03:20.87,I GAINED FIVE FRIENDS. THE PISSED-OFF PEOPLE ARE GOING
65,00:03:24.23,00:03:24.23,"TO GET OVER IT, SO I DON'T HAVE AN ALLIANCE."
66,00:03:26.67,00:03:26.67,I AM A FREE AGENT. EVERYONE'S MAD I MESSED UP THEIR
