,begin,end,subtitles_text
0,00:00:00.00,00:00:00.00,>> JEFF PROBST: Previously on
1,00:00:02.54,00:00:02.54,Survivor...( thunder )
2,00:00:05.58,00:00:05.58,"...by day ten, the situation wasgrim for the fans."
3,00:00:09.17,00:00:09.17,>> Everyone is freezing.Everyone is cold.
4,00:00:10.83,00:00:10.83,">> PROBST: Having won no rewardchallenges, they were hungry and"
5,00:00:13.54,00:00:13.54,"weak, and their inability tobuild a shelter made a bad"
6,00:00:17.62,00:00:17.62,situation worse.>> I am sure the other tribe is
7,00:00:20.83,00:00:20.83,probably laughing about us rightnow.
8,00:00:25.00,00:00:25.00,>> PROBST: A bitter powerstruggle emerged between Joel
9,00:00:27.50,00:00:27.50,and Mikey B.>> Mikey seems to think that
10,00:00:30.08,00:00:30.08,"he's running the show over here,and I have to put a stop to it."
11,00:00:33.42,00:00:33.42,>> PROBST: So Joel turned onMikey B. by arranging to have
12,00:00:35.88,00:00:35.88,his closest ally voted out.>> I'll get Joel.
13,00:00:39.17,00:00:39.17,You mark my words about thatone.
14,00:00:42.50,00:00:42.50,>> PROBST: At the immunitychallenge...
15,00:00:44.12,00:00:44.12,>> Oh!>> PROBST: Fans win immunity!
16,00:00:48.04,00:00:48.04,"...the fans pulled off astunning upset, and the"
17,00:00:51.04,00:00:51.04,favorites were thrown into thehot seat.
18,00:00:54.25,00:00:54.25,At Malakal...>> So should we think about
19,00:00:56.04,00:00:56.04,"working a little bit together?>> Oh, I definitely want to"
20,00:00:58.71,00:00:58.71,think about that.>> Okay.
21,00:01:01.17,00:01:01.17,>> PROBST: ...Cirie convincedJonathan and his alliance that
22,00:01:03.17,00:01:03.17,"she was with them.>> As long as we stay strong,"
23,00:01:05.62,00:01:05.62,then we're cool.>> PROBST: But later she joined
24,00:01:08.08,00:01:08.08,the alliance of James andParvati and Amanda and Ozzy.
25,00:01:11.21,00:01:11.21,">> I want to vote Yau, becauseif Yau gets to Exile Island one"
26,00:01:14.62,00:01:14.62,"time...>> Oh, yeah."
27,00:01:16.38,00:01:16.38,>> ...forget about it.>> Going up against Yau...
28,00:01:18.04,00:01:18.04,>> You'll never win.>> Yeah.
29,00:01:19.42,00:01:19.42,">> PROBST: James and Ozzy wantedto vote out Eliza, believing she"
30,00:01:21.62,00:01:21.62,was the weakest member of thetribe.
31,00:01:23.75,00:01:23.75,>> It makes more sense to voteEliza.
32,00:01:25.88,00:01:25.88,">> Eliza, please?Please, please."
33,00:01:28.04,00:01:28.04,">> Come on, Cirie.>> Why is it..."
34,00:01:29.88,00:01:29.88,>> Because we need his strengthright now.
35,00:01:32.12,00:01:32.12,">> Honestly, I don't want tochange my vote."
36,00:01:35.50,00:01:35.50,">> PROBST: At tribal council,Jonathan was angered by Cirie's"
37,00:01:38.12,00:01:38.12,betrayal.>> I thought I was in alliance
38,00:01:40.33,00:01:40.33,"with you.Until today, I was."
39,00:01:42.25,00:01:42.25,">> Jonathan, I came into youralliance as the fifth person."
40,00:01:45.33,00:01:45.33,>> Were you in the alliance?>> Am I supposed to trust you?
41,00:01:47.25,00:01:47.25,>> Were you in the alliance?Did you say you were in the
42,00:01:49.12,00:01:49.12,"alliance?>> PROBST: In the end, Cirie got"
43,00:01:51.00,00:01:51.00,one vote.Cirie.
44,00:01:52.42,00:01:52.42,But she also got her way.Third person voted out of Fans
45,00:01:54.75,00:01:54.75,"vs. Favorites, Yau-Man.17 are left."
46,00:02:01.08,00:02:01.08,"Who will be voted out tonight?>> I was, I was."
