,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.47,00:00:01.47,\xe2\x99\xaa\xe2\x99\xaa
3,00:00:03.43,00:00:03.43,"- Down, down, faster!"
4,00:00:04.90,00:00:04.90,Hurry up!
5,00:00:06.00,00:00:06.00,"- (Jeff Probst) 36 days ago,"
6,00:00:07.67,00:00:07.67,16 Americans began the adventure of a lifetime.
7,00:00:10.83,00:00:10.83,"- All right, here we go."
8,00:00:13.57,00:00:13.57,- (Probst) They were abandoned in the heart of wild Africa and
9,00:00:16.83,00:00:16.83,"forced to work together to build a new world, while competing"
10,00:00:19.57,00:00:19.57,against each other for the title of sole Survivor and $1 million.
11,00:00:26.63,00:00:26.63,Survivors ready?
12,00:00:27.87,00:00:27.87,"- Hell, yeah!"
13,00:00:28.90,00:00:28.90,- (Probst) Go!
14,00:00:30.03,00:00:30.03,"As two separate tribes, Samburu and Boran,"
15,00:00:33.37,00:00:33.37,they faced extreme challenges.
16,00:00:35.83,00:00:35.83,Get that down!
17,00:00:37.00,00:00:37.00,Get that down.
18,00:00:39.27,00:00:39.27,Linda.
19,00:00:41.10,00:00:41.10,"- Wait, wait, wait!"
20,00:00:42.33,00:00:42.33,- (Probst) They battled each other.
21,00:00:44.70,00:00:44.70,"- It don't matter, we're all making it."
22,00:00:46.27,00:00:46.27,You can't make the decisions!
23,00:00:47.43,00:00:47.43,"- Tommy, Tommy."
24,00:00:48.47,00:00:48.47,I had to open it for her.
25,00:00:49.97,00:00:49.97,- (Probst) And they confronted the dangers of an exotic land.
26,00:00:53.07,00:00:53.07,- Uh-oh.
27,00:00:56.27,00:00:56.27,(growling)
28,00:00:57.30,00:00:57.30,"- Oh, my God."
29,00:00:58.37,00:00:58.37,"Oh, my God."
30,00:01:00.50,00:01:00.50,- (Probst) As alliances hit a fevered pitch...
31,00:01:02.80,00:01:02.80,"- We're going to take it all the way, trust me."
32,00:01:04.70,00:01:04.70,- (Probst) ...a new twist to the game sent them reeling.
33,00:01:07.37,00:01:07.37,"Silas, Teresa, Frank, you guys are now members of Boran."
34,00:01:10.20,00:01:10.20,"Kelly, Lex, Tom, you guys are now members of Samburu."
35,00:01:14.47,00:01:14.47,- Smokes.
36,00:01:17.80,00:01:17.80,"- (Probst) Since that time, emotions have run high..."
37,00:01:20.10,00:01:20.10,"- Well, then, which one do you want to take?"
