,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,  >> Jeff: PREVIOUSLY ON
2,00:00:03.90,00:00:03.90,"""SURVIVOR"" -- THIS SEASON THERE ARE THREE TRIBES, BUT MATSING IS"
3,00:00:06.90,00:00:06.90,THE ONLY TRIBE ON ITS TRY EXTINCTION.
4,00:00:10.13,00:00:10.13,THE TRIBE HAS SPOKEN. RUSSELL'S CLUE AND AN ALLIANCE
5,00:00:13.53,00:00:13.53,BETWEEN MALCOLM AND DENICE WERE ALL THEY HAD TO SHOW AFTER THE
6,00:00:16.50,00:00:16.50,FIRST SIX DAYS. >> THE TRIBE OF SIX IS ALREADY
7,00:00:19.27,00:00:19.27,DOWN TO FOUR. >> Jeff: AT TANDANG PETE
8,00:00:21.17,00:00:21.17,STIRRED THINGS UP BY STARTING A NEW MAJORITY ALLIANCE.
9,00:00:23.37,00:00:23.37,">> WE HAVE THREE VOTES, YOU, ARTIS AND ABI."
10,00:00:27.47,00:00:27.47,>> Jeff: TURNING ON HIS OLD ALLIANCE AND GIVING LISA THE
11,00:00:30.20,00:00:30.20,FORMER TEEN STAR NEW LIFE. >> I HAVE TO PLAY THE HAND I
12,00:00:32.47,00:00:32.47,HAVE THAT. SO TODAY I'M UP.
13,00:00:34.67,00:00:34.67,>> Jeff: THINGS ONLY GOT BETTER FOR PETE WHEN HIS ALLY
14,00:00:38.57,00:00:38.57,ABI SHARED THE KPHAOU AND FOUND THE HIDDEN IMMUNITY IDOL.
15,00:00:41.23,00:00:41.23,>> I'M PAYING ATTENTION TO EVERYTHING.
16,00:00:44.53,00:00:44.53,">> Jeff: AT KALABAW, PENNER HAD BEEN THE TARGET FROM DAY"
17,00:00:47.13,00:00:47.13,ONE. >> DO WE WANT A VETERAN TO WIN
18,00:00:48.77,00:00:48.77,OR ONE OF US TO WIN? >> Jeff: BUT WHEN HE REVEALED
19,00:00:51.93,00:00:51.93,"HIS IDOL TO JEFF KENT, THE FORMER PROFESSIONAL BASEBALL"
20,00:00:54.40,00:00:54.40,PLAYER CONSIDERED ALIGNING WITH PENNER.
21,00:01:01.37,00:01:01.37,>> I'LL TRY TO BEFRIEND HIM. I HAVE TO FIGURE OUT WHAT'S BEST
22,00:01:04.73,00:01:04.73,FOR ME. >> Jeff: AT THE IMMUNITY
23,00:01:08.07,00:01:08.07,CHALLENGE ANGIE -- ANGIE STRUGGLING.
24,00:01:11.50,00:01:11.50,"AND RUSSELL STRUGGLED, LEADING TO ANOTHER MATSING LOSS."
25,00:01:15.57,00:01:15.57,MATSING GOING TO TRIBAL COUNCIL FOR THE THIRD STRAIGHT TIME!
26,00:01:20.30,00:01:20.30,AND AT TRIBAL COUNCIL ANGIE AND RUSSELL TOOK TURNS THROWING EACH
27,00:01:24.40,00:01:24.40,OTHER UNDER THE BUS. >> THE SECOND TIME HE WENT IN HE
28,00:01:27.50,00:01:27.50,COMPLETELY GAVE UP. >> WHEN YOU CAME BACK YOU WERE
29,00:01:30.40,00:01:30.40,DONE! >> Jeff: DESPITE MALCOLM'S
30,00:01:32.07,00:01:32.07,"CLOSE CONNECTION TO ANGIE, HE JOINED MATSING IN VOTING TO KEEP"
31,00:01:34.97,00:01:34.97,THE TRIBE STRONG. >> THE TRIBE HAS SPOKEN.
32,00:01:37.10,00:01:37.10,>> KICK SOME ASS. >> Jeff: HOPEFULLY REMAINS IS
33,00:01:40.53,00:01:40.53,THE RIGHT COMBINATION OF PEOPLE TO TURN THIS TRIBE AROUND.
34,00:01:43.53,00:01:43.53,15 ARE LEFT. WHO WILL BE VOTED OUT TONIGHT?
35,00:03:09.50,00:03:09.50,">> YOU KNOW, YOU GO 0-3 IN YOUR FIRST THREE IMMUNITY CHALLENGES,"
36,00:03:12.17,00:03:12.17,WAKE UP THE NEXT MORNING AND IT'S POURING RAIN AND YOUR
