,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.07,00:00:01.07, - Previously on  Survivor:
3,00:00:02.77,00:00:02.77,What is your most embarrassing moment?
4,00:00:05.40,00:00:05.40, The members of Moto Maji  competed for a reward
5,00:00:08.00,00:00:08.00, with the help of their loved  ones on videotape.
6,00:00:10.37,00:00:10.37,- I threw up in the middle of my human sexuality class.
7,00:00:12.47,00:00:12.47,- When he threw up all over another student.
8,00:00:14.80,00:00:14.80, - Lex won and picked  Tom to join him on a trip
9,00:00:17.73,00:00:17.73, to the Masai Mara to watch  the wildebeest migration.
10,00:00:20.70,00:00:20.70,"- They're crazier than hell, they're ugly."
11,00:00:22.50,00:00:22.50,They're as ugly as a girl I used to date back home.
12,00:00:27.33,00:00:27.33,- The safari was amazing.
13,00:00:29.60,00:00:29.60,"Oh, look at that, look, look, look-- a hunt!"
14,00:00:31.20,00:00:31.20,"I'm seeing stuff that I had never seen,"
15,00:00:33.00,00:00:33.00,just like a dream come true.
16,00:00:34.13,00:00:34.13,- Survivors ready.
17,00:00:35.17,00:00:35.17, At the challenge...
18,00:00:36.23,00:00:36.23,Go!
19,00:00:38.20,00:00:38.20, ...Tom won immunity...
20,00:00:39.27,00:00:39.27,There we go.
21,00:00:40.30,00:00:40.30, ...and Lex was  on shaky ground.
22,00:00:42.80,00:00:42.80,"- Even after we went on our safari,"
23,00:00:44.83,00:00:44.83,I'm still irritated at Lex.
24,00:00:46.37,00:00:46.37,I don't think he did me right.
25,00:00:47.97,00:00:47.97," - At Tribal Council, Lex  expressed his vulnerability."
26,00:00:51.30,00:00:51.30,- I know what it's like to almost be taking
27,00:00:53.53,00:00:53.53,that walk of shame.
28,00:00:54.80,00:00:54.80," - But when the votes  were tallied,"
29,00:00:56.13,00:00:56.13, Lex received two  and Kim Powers
30,00:00:58.80,00:00:58.80, received all the rest.
31,00:01:00.23,00:01:00.23,The tribe has spoken.
32,00:01:01.27,00:01:01.27, It was her time to go.
33,00:01:03.33,00:01:03.33, Five are left.
34,00:01:04.87,00:01:04.87," Tonight, the members of  Moto Maji will make a play"
35,00:01:07.27,00:01:07.27," for the final four, as they  vote one more of their own"
36,00:01:10.20,00:01:10.20, out of the tribe.
37,00:01:11.43,00:01:11.43,\xe2\x99\xaa\xe2\x99\xaa
38,00:02:42.00,00:02:42.00,"- We have five people left here in Africa,"
39,00:02:46.73,00:02:46.73,"in Kenya, in Moto Maji camp."
40,00:02:49.10,00:02:49.10,"Five people, that's it."
41,00:02:50.83,00:02:50.83,Started with 16.
42,00:02:53.00,00:02:53.00,"Now we're down to five, amazing."
43,00:02:55.00,00:02:55.00,"- Morning, T-Bird. - Morning."
44,00:02:56.17,00:02:56.17,"- How are you? - Morning, T-Bird."
45,00:02:57.60,00:02:57.60,"- Morning, everybody. - How you doing?"
46,00:02:59.17,00:02:59.17,"- Doing good, how are ya'll doing?"
47,00:03:00.33,00:03:00.33,"- Good, good, good."
48,00:03:01.47,00:03:01.47,- Every little thing we do now is a huge effort.
49,00:03:03.63,00:03:03.63,We're beginning to talk more in terms now
50,00:03:06.20,00:03:06.20,"of when we're going home, we are counting the days."
51,00:03:08.27,00:03:08.27,I think it's starting to take a toll on our bodies.
52,00:03:10.27,00:03:10.27,- Every night my arms go to sleep.
53,00:03:11.70,00:03:11.70,- My whole damn arm.
54,00:03:12.90,00:03:12.90,"- It's not just my arm, my ass goes to sleep."
55,00:03:16.03,00:03:16.03,My shoulder goes to sleep.
56,00:03:17.60,00:03:17.60,"- Just my arm, my hand..."
57,00:03:19.53,00:03:19.53,"- I never thought it was going to be this hard,"
58,00:03:21.37,00:03:21.37,"physically, mentally, psychologically, emotionally."
59,00:03:24.43,00:03:24.43,"And now that we're so close to the end, I'm exhausted."
60,00:03:27.00,00:03:27.00,"But up until just the last few days, I've really tried hard"
61,00:03:31.83,00:03:31.83,not to think about my kids and my wife.
62,00:03:34.40,00:03:34.40,"Two buckets, two gourds."
63,00:03:36.43,00:03:36.43,But I can't allow myself to give into any of that
64,00:03:39.20,00:03:39.20,until I'm finished.
65,00:03:43.80,00:03:43.80,"You can't afford, out here, to be a sissy."
66,00:03:49.00,00:03:49.00,"It has been pretty funny that we take our drinking water,"
67,00:03:51.50,00:03:51.50,basically out of an elephant's toilet.
68,00:03:53.20,00:03:53.20,We got an elephant disrespecting our spring.
69,00:03:55.70,00:03:55.70,"- Oh, how disgusting is that?"
70,00:03:57.17,00:03:57.17,- Right where we do our laundry.
71,00:03:59.43,00:03:59.43,"I mean, he could have picked anywhere."
72,00:04:00.97,00:04:00.97,He might as well have just put his butt
73,00:04:02.13,00:04:02.13,right over the spring.
74,00:04:03.17,00:04:03.17,- That's a monster of a turd.
75,00:04:05.40,00:04:05.40,- That's a jackpot.
76,00:04:06.83,00:04:06.83,"- Yeah, and it's already covered in gnats."
77,00:04:09.47,00:04:09.47,- I find in the water hole relaxation.
78,00:04:14.10,00:04:14.10,"We love this spot, we come here all the time."
79,00:04:16.47,00:04:16.47,"And today, we were visited by someone"
80,00:04:18.53,00:04:18.53,just prior to our getting here
81,00:04:20.87,00:04:20.87,that left us a big giant gift.
82,00:04:25.07,00:04:25.07,"It's very fresh, very smelly,"
83,00:04:28.67,00:04:28.67,"very large, and we're getting used to it."
84,00:04:32.63,00:04:32.63,- You got to drink and you got to pull your water
85,00:04:34.17,00:04:34.17,"and you got to wash, but God, holy mackerel,"
86,00:04:37.13,00:04:37.13,"that elephant, he couldn't have picked"
87,00:04:38.93,00:04:38.93,a better spot to relieve himself in.
