,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> Jeff: PREVIOUSLY ON
2,00:00:04.83,00:00:04.83,"""SURVIVOR""... DROP YOUR BUFFS. WE ARE SWITCHING THINGS UP."
3,00:00:08.40,00:00:08.40,"AFTER A SURPRISE SWITCH, KELLY WAS THE ONLY BLUE-COLLAR MEMBER"
4,00:00:13.00,00:00:13.00,ON AN UNDERMANNED NAGAROTE TRIBE.
5,00:00:14.67,00:00:14.67,>> I AM DEFINITELY SCARED TO DEATH.
6,00:00:17.10,00:00:17.10,>> Jeff: WHILE THE REST OF THE BLUE-COLLAR TRIBE ENJOYED A 4-3
7,00:00:21.03,00:00:21.03,"ADVANTAGE, BUT NOT ALL OF THEM WERE HAPPY."
8,00:00:22.50,00:00:22.50,">> I FEEL LIKE MY OLD TRIBE ARE CRAPPY PEOPLE, BUT I HAVE THREE"
9,00:00:26.37,00:00:26.37,NEW PEOPLE. >> IT'S A WHOLE DIFFERENT
10,00:00:28.80,00:00:28.80,"BALLGAME. >> Jeff: BACK AT CAMP, RODNEY"
11,00:00:34.27,00:00:34.27,GREW CLOSE. >> RODNEY IS LIKE MY FRIENDS
12,00:00:36.57,00:00:36.57,BACK HOME. >> I'M SO GRATEFUL YOU GUYS ARE
13,00:00:40.97,00:00:40.97,HERE. >> Jeff: WHILE SIERRA TRIED TO
14,00:00:44.57,00:00:44.57,DISTANCE HERSELF FROM HER FORMER TRIBE.
15,00:00:46.27,00:00:46.27,">> I WANT TO GO WHERE I'M WANTED, AND I DON'T THINK THAT'S"
16,00:00:49.03,00:00:49.03,WITH THE BLUE COLLARS. >> Jeff: AT THE LAST IMMUNITY
17,00:00:54.70,00:00:54.70,"CHALLENGE... ESCAMECA WINS IMMUNITY, SAFE FROM TRIBAL."
18,00:01:03.57,00:01:03.57,MAX AND SHIRIN BATTLE FOR TITLE OF MOST ANNOYING TRIBE MATE.
19,00:01:07.73,00:01:07.73,>> IS THAT PLANTAR'S? >> WHO IS MORE ANNOYING?
20,00:01:11.83,00:01:11.83,IT'S EXACTLY LIKE A HORSE RACE. IS IT SHIRIN?
