,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF: Previously on Survivor:
2,00:00:03.10,00:00:03.10,Sparks flew between Kimmi and Alicia.
3,00:00:04.60,00:00:04.60,>> KIMMI: Don't wave your finger in my face.
4,00:00:06.03,00:00:06.03,>> ALICIA: I will always wave my finger...
5,00:00:07.47,00:00:07.47,">> KIMMI: What have I said about the chickens, though, nothing!"
6,00:00:09.33,00:00:09.33,>> ALICIA: I'm tired of and you the ( bleep ) chickens!
7,00:00:11.07,00:00:11.07,( bird squawks ) >> JEFF: Ogakor had their own
8,00:00:13.23,00:00:13.23,problems-- they kept losing challenges.
9,00:00:14.80,00:00:14.80,>> AMBER: I'm so tired of losing.
10,00:00:16.70,00:00:16.70,>> JEFF: But a pep talk from Colby fired up the troops.
11,00:00:19.57,00:00:19.57,>> COLBY: It is going to take every ounce of strength.
12,00:00:22.47,00:00:22.47,It is going to be one hell of a show today.
13,00:00:24.63,00:00:24.63,>> JEFF: Survivors ready! Go!
14,00:00:26.47,00:00:26.47,>> Get it. >> Where is it? Here it is.
15,00:00:28.97,00:00:28.97,">> JEFF: After a long losing streak, Ogakor rebounded and"
16,00:00:31.07,00:00:31.07,regained the immunity idol. >> TINA: We're out.
17,00:00:33.13,00:00:33.13,( screaming happily ) >> JEFF: So Kucha made the hike
18,00:00:35.37,00:00:35.37,"to Tribal Council. Next vote, Kimmi."
19,00:00:38.20,00:00:38.20,The tribe has spoken. Eleven remain.
20,00:00:41.53,00:00:41.53,Who will be voted out tonight? ( thunder crashing )
21,00:01:51.17,00:01:51.17,">> ALICIA: Wow, you guys. >> ELISABETH: Oh, my God."
22,00:01:55.57,00:01:55.57,"Did we find the matches? ( thunder crashing, rain"
23,00:01:57.80,00:01:57.80,"pouring ) >> RODGER: The rain, yes."
24,00:02:01.50,00:02:01.50,"We got to Tribal Council last night, hadn't been there"
25,00:02:04.10,00:02:04.10,"probably five minutes, I guess, and then all of a sudden, here"
26,00:02:07.20,00:02:07.20,comes... the heaviest rain we've had since we've been here.
27,00:02:10.17,00:02:10.17,"I mean, it really came down. Put our fire out."
28,00:02:12.87,00:02:12.87,So then we had to use one of our matches to light a candle in our
29,00:02:16.53,00:02:16.53,hut. Got the candles going and
30,00:02:18.60,00:02:18.60,"searched through and found the very warmest, well, not the"
31,00:02:21.77,00:02:21.77,"warmest, but really the driest clothes that we had."
32,00:02:24.63,00:02:24.63,A lot of us had wore our clothes to Tribal Council that we'd been
33,00:02:28.07,00:02:28.07,"used to sleeping in. I know I did, for one."
34,00:02:30.63,00:02:30.63,That was a mistake. ( thunder crashing )
35,00:02:33.77,00:02:33.77,">> ELISABETH: Oh, my God! This is crazy."
36,00:02:35.90,00:02:35.90,Is that coming in from the outside?
37,00:02:37.57,00:02:37.57,">> JEFF V.: Yeah, I think it is. >> ELISABETH: Oh!"
38,00:02:40.80,00:02:40.80,">> JEFF V.: Oh, my God. It's coming in hard."
39,00:02:43.03,00:02:43.03,This is going to suck. >> ELISABETH: When it rains
40,00:02:47.87,00:02:47.87,"here, it means you're cold at night, you don't sleep."
41,00:02:51.90,00:02:51.90,"Rain is... I mean, it puts you in such an extreme disadvantage."
42,00:02:59.20,00:02:59.20,It's... it takes you a day to recover from rain.
43,00:03:01.33,00:03:01.33,"I mean, there's a risk of getting sick, you're sleeping in"
44,00:03:03.83,00:03:03.83,"the cold, wet. There's nothing worse than the"
45,00:03:06.57,00:03:06.57,rain here. ( thunder crashing )
46,00:03:08.50,00:03:08.50,Nothing worse. 'Cause being cold is guaranteed
47,00:03:11.50,00:03:11.50,at night. But cold and wet?
48,00:03:13.47,00:03:13.47,Stick a fork in me. It stinks.
49,00:03:18.60,00:03:18.60,">> JEFF V.: Good night, Jim Bob. ( scattered chuckling )"
50,00:03:21.67,00:03:21.67,">> ALICIA ( chuckles ): Shut up. ""Jim Bob."""
