,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.58,00:00:02.58,Survivor: >> Everything I say you have
3,00:00:04.88,00:00:04.88,some snotty remark! >> PROBST: Caryn and Katie went
4,00:00:06.25,00:00:06.25,head-to-head. >> Get off me!
5,00:00:08.25,00:00:08.25,>> She's crazy. She's completely lost it.
6,00:00:10.33,00:00:10.33,>> PROBST: Survivors ready. At the reward challenge...
7,00:00:13.00,00:00:13.00,Go! ...as the tribes faced off
8,00:00:15.92,00:00:15.92,"in hand-to-hand combat, Koror took a beating..."
9,00:00:19.50,00:00:19.50,Angie dunks Gregg! ...and Ulong dunked their way
10,00:00:22.21,00:00:22.21,to victory... Ulong wins reward!
11,00:00:25.67,00:00:25.67,...winning material and a sewing kit.
12,00:00:28.33,00:00:28.33,">> Ulong! >> PROBST: Back at Ulong,"
13,00:00:31.12,00:00:31.12,although morale was up... >> That was so awesome.
14,00:00:33.46,00:00:33.46,>> We totally kicked their ass. >> PROBST: ...Bobby Jon grew
15,00:00:36.96,00:00:36.96,frustrated. >> I'm very disappointed with
16,00:00:38.21,00:00:38.21,"my tribe right now. >> Oh, so close."
17,00:00:41.08,00:00:41.08,>> Especially Kim. I don't think she understands
18,00:00:44.17,00:00:44.17,the value of work. >> PROBST: At Koror...
19,00:00:47.67,00:00:47.67,">> It's definitely a sea krait, so be careful."
20,00:00:50.08,00:00:50.08,>> PROBST: ...the tribe tangled with some deadly creatures.
21,00:00:52.04,00:00:52.04,>> That thing right there. It's coming closer.
22,00:00:54.21,00:00:54.21,This is probably the stupidest thing I've done in a while.
23,00:00:56.25,00:00:56.25,>> It's a game of survival and we're going to get a shark.
24,00:00:59.21,00:00:59.21,">> Okay, here comes one. >> PROBST: Before the immunity"
25,00:01:03.08,00:01:03.08,"challenge, Ulong faced a setback when Jeff sprained his ankle."
26,00:01:07.25,00:01:07.25,>> It's totally my luck. I hurt my ankle and we have
27,00:01:09.58,00:01:09.58,a challenge the very next morning.
28,00:01:11.04,00:01:11.04,"If I mess up today, it's on my shoulders."
29,00:01:13.46,00:01:13.46,">> PROBST: Go! Right away, Jeff's unclipping."
30,00:01:16.50,00:01:16.50,"Jeff took no chances and bailed out of the challenge, but after"
31,00:01:20.71,00:01:20.71,"a long test of strength and endurance, it was Koror who"
32,00:01:23.04,00:01:23.04,pulled through. Koror wins their third immunity
33,00:01:27.67,00:01:27.67,challenge in a row. >> Whoo!
34,00:01:30.96,00:01:30.96,">> PROBST: Back at camp, Jeff gathered his tribe."
35,00:01:33.83,00:01:33.83,I know there's no possible way that I can get to the end
36,00:01:36.08,00:01:36.08,"with a busted-up ankle. If I stay in here, you guys"
37,00:01:38.71,00:01:38.71,aren't going to get to the end. >> PROBST: Some were not
38,00:01:41.04,00:01:41.04,convinced. >> I feel very strongly
39,00:01:42.75,00:01:42.75,that Jeff should stay. We should get rid of Kim
40,00:01:45.12,00:01:45.12,for sure. >> PROBST: But at Tribal
41,00:01:48.08,00:01:48.08,"Council, Kim was spared when the tribe honored Jeff's"
42,00:01:51.04,00:01:51.04,"wishes and voted him out. Jeff, the tribe has spoken."
43,00:01:55.79,00:01:55.79,15 are left. Who will be voted out tonight?
44,00:03:26.46,00:03:26.46,>> I can't believe this is all that's left.
45,00:03:29.00,00:03:29.00,"We started out with, like, so many people."
46,00:03:35.46,00:03:35.46,">> I know. >> Tonight at Tribal Council,"
47,00:03:39.12,00:03:39.12,Jeff went home. I am very sad he's not here.
48,00:03:42.54,00:03:42.54,He's great for the team. He's a great friend.
49,00:03:44.58,00:03:44.58,It absolutely is horrible to lose the strongest player on
50,00:03:48.21,00:03:48.21,"your tribe, but that's what he had wanted, and so that's"
51,00:03:52.12,00:03:52.12,what we did. >> Koror is using strategy when
52,00:03:55.88,00:03:55.88,it comes to the immunity challenge.
53,00:03:58.33,00:03:58.33,">> Yeah, but they're a weak-ass team."
54,00:04:00.25,00:04:00.25,There's obviously something going wrong because they're
55,00:04:03.08,00:04:03.08,not in shape and they're kicking our asses.
56,00:04:05.21,00:04:05.21,>> We're not going to Tribal again.
57,00:04:06.75,00:04:06.75,You guys understand me? I'm going to stomp
58,00:04:09.83,00:04:09.83,anybody's ass that lags. You know what I mean.
59,00:04:15.21,00:04:15.21,">> He means it in a good way, though."
60,00:04:18.29,00:04:18.29,>> I don't know. This tribe right now doesn't
61,00:04:19.96,00:04:19.96,"have a lot of togetherness. and closeness, like we thought"
62,00:04:21.71,00:04:21.71,"we had. As it's built right now,"
63,00:04:24.04,00:04:24.04,"everybody's self-esteem's getting down, but I'm hoping"
64,00:04:26.25,00:04:26.25,"we're going to turn it around. I hope we do learn something,"
65,00:04:30.08,00:04:30.08,"but right now, I don't think we have."
66,00:04:47.12,00:04:47.12,>> Tree mail. Uh...
67,00:04:51.50,00:04:51.50,">> I knew it. >> ""Today you must choose one"
68,00:04:54.29,00:04:54.29,and only one tribal representative to make some
69,00:04:56.88,00:04:56.88,important choices. The tribe will then have to
70,00:04:58.83,00:04:58.83,"live with those decisions."" >> Katie and I went to go get"
71,00:05:02.58,00:05:02.58,tree mail this morning and it basically says the we need
72,00:05:05.42,00:05:05.42,"to send a tribal representative out, and that we have to live"
73,00:05:09.17,00:05:09.17,with the decisions that we make. >> We need to figure out
74,00:05:11.62,00:05:11.62,what it is. It could be a person swap.
75,00:05:13.75,00:05:13.75,">> Yeah, or what if the person goes doesn't get to come back?"
76,00:05:19.17,00:05:19.17,">> I think Gregg should go. >> I'm not crazy about it,"
77,00:05:24.38,00:05:24.38,but I'm not opposed to it. >> Everyone else is up for it?
78,00:05:29.21,00:05:29.21,>> I am. >> I would definitely be willing
79,00:05:31.46,00:05:31.46,to go. >> I would do it.
80,00:05:34.12,00:05:34.12,>> I would do it. >> I'll speak right out
81,00:05:36.83,00:05:36.83,"on that and do a vote. Ian, you've made many good"
82,00:05:39.12,00:05:39.12,"decisions, you've been the team leader here."
83,00:05:42.62,00:05:42.62,You want to go? I say you go.
84,00:05:44.08,00:05:44.08,">> Yeah, he'd be good. >> Today we were volunteering"
85,00:05:47.21,00:05:47.21,"on who wanted to go, me, Caryn and Janu all volunteered."
