,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.71,00:00:02.71,"Survivor: With his back against the wall,"
3,00:00:09.67,00:00:09.67,"Kenny, along with his trusted ally, Crystal, engineered three"
4,00:00:13.12,00:00:13.12,"blindsides in a row. Charlie, the tribe has spoken."
5,00:00:16.17,00:00:16.17,...to create the most powerful alliance in the game.
6,00:00:18.17,00:00:18.17,>> I'm like a little rat. I go...
7,00:00:20.54,00:00:20.54,"You mess with me, then you're gone in this game."
8,00:00:22.79,00:00:22.79,>> PROBST: His smartest play was when he convinced Susie to
9,00:00:25.21,00:00:25.21,"switch alliances and join him. >> It's going down, Kenny."
10,00:00:28.12,00:00:28.12,I knew you were my boy. >> PROBST: The only potential
11,00:00:30.29,00:00:30.29,roadblocks on his path to the finals are the two hidden
12,00:00:33.04,00:00:33.04,immunity idols: a real one... >> Mm. Okay.
13,00:00:37.12,00:00:37.12,>> PROBST: ...owned by Sugar... >> I found it.
14,00:00:39.17,00:00:39.17,>> PROBST: ...and an amazing-looking counterfeit
15,00:00:41.25,00:00:41.25,created by Bob. >> This is my new fake idol.
16,00:00:43.29,00:00:43.29,">> PROBST: If either idol comes into play, the game changes, and"
17,00:00:46.21,00:00:46.21,Kenny's plans could go up in smoke.
18,00:00:48.25,00:00:48.25,>> It's sort of like when you're holding up a bank.
19,00:00:50.62,00:00:50.62,You don't necessarily need the gun.
20,00:00:52.58,00:00:52.58,"If they think you got a gun, they might leave you alone."
21,00:00:55.08,00:00:55.08,>> PROBST: Eight are left. Who will be voted out tonight?
22,00:01:08.25,00:01:08.25,">> Let's get it going, man. >> That's right."
23,00:01:10.71,00:01:10.71,>> Nobag back in the hizzy. (laughter)
24,00:01:13.04,00:01:13.04,>> Nobag. >> Kenny and Crystal know
25,00:01:16.67,00:01:16.67,exactly what's going on in camp. They know the power is shifting.
26,00:01:20.17,00:01:20.17,">> That was an intense session. Dude, that was the biggest war"
27,00:01:22.58,00:01:22.58,zone yet. >> Yeah.
28,00:01:24.58,00:01:24.58,(laughter) >> Everybody better be pretty
29,00:01:26.58,00:01:26.58,happy right here. >> I thought I was the target
30,00:01:30.17,00:01:30.17,tonight because I was pissing a whole bunch of people off.
31,00:01:32.83,00:01:32.83,That wasn't the case. They made more of a smart vote.
32,00:01:35.17,00:01:35.17,Charlie's got a lot of friends. I don't.
33,00:01:42.12,00:01:42.12,>> 'Cause he's the big threat. >> He's a good sport.
34,00:01:44.92,00:01:44.92,">> Yes, he is. >> He's awesome."
35,00:01:46.88,00:01:46.88,He went out with class. >> And we're in Gabon for
36,00:01:49.58,00:01:49.58,another full moon. >> I'm gonna do whatever I think
37,00:01:52.04,00:01:52.04,I can do. When I wake up tomorrow
38,00:01:54.04,00:01:54.04,"morning, I'm going to reevaluate the situation and"
39,00:01:55.88,00:01:55.88,"hope to come out with something. I mean, Kenny and Crystal are"
40,00:01:58.58,00:01:58.58,taking out my entire alliance. My chances are very slim.
41,00:02:01.92,00:02:01.92,"You know, most likely, me, Bob and Randy-- we're going to go"
42,00:02:04.25,00:02:04.25,"home, and we don't know in what order, but we're going to go"
43,00:02:07.17,00:02:07.17,home. >> It's crazy.
44,00:02:08.75,00:02:08.75,">> Yeah, they just... >> Like the beginning of the"
45,00:02:10.04,00:02:10.04,game again.   Captioning sponsored by
46,00:02:13.67,00:02:13.67,  CBS PARAMOUNT   NETWORK TELEVISION
47,00:02:19.12,00:02:19.12,(theme song playing) \xe2\x99\xaa \xe2\x99\xaa
48,00:03:09.08,00:03:09.08,">> Oh, yeah. (indistinct chatter)"
49,00:03:17.79,00:03:17.79,>> I know. >> But if you have it...
50,00:03:20.12,00:03:20.12,You don't? >> No.
51,00:03:22.21,00:03:22.21,">> Everybody besides Corinne, Randy, and Bob know that I have"
52,00:03:26.50,00:03:26.50,the idol. Bob still thinks the idol's out
53,00:03:28.96,00:03:28.96,"there. I kind of feel bad about it,"
54,00:03:33.04,00:03:33.04,but it is hilarious. >> Okay.
55,00:03:48.75,00:03:48.75,>> You did? >> That does look very good.
56,00:03:56.08,00:03:56.08,"You are very creative. How did you make that, Bob?"
57,00:03:59.67,00:03:59.67,>> I stole some of those beads. I took that resin and put it
58,00:04:02.71,00:04:02.71,"down there. >> Oh, my God, they're awesome."
59,00:04:04.75,00:04:04.75,>> Looks good. >> That's really good.
60,00:04:06.54,00:04:06.54,>> Fooled you. >> So...
61,00:04:12.12,00:04:12.12,">> You know, this game is getting crazy."
62,00:04:14.25,00:04:14.25,"Bob has made himself a fake idol, and he made it out of"
63,00:04:18.04,00:04:18.04,resin and beads. And it's got a little happy face
64,00:04:20.62,00:04:20.62,on it. I guess Bob might have some kind
65,00:04:23.21,00:04:23.21,of strategy in showing me the fake immunity idol.
66,00:04:25.21,00:04:25.21,Maybe he's an evil genius. I don't know.
67,00:04:28.04,00:04:28.04,"Just try and... try and relax. >> You really think it's Susie,"
68,00:04:36.46,00:04:36.46,"Crystal, and, uh...? >> Kenny, yes."
69,00:04:38.58,00:04:38.58,>> And-And Kenny in the final three?
70,00:04:40.62,00:04:40.62,">> Yes, I do. But I think they've probably"
71,00:04:43.88,00:04:43.88,"sold that story to Sugar and Matty, and they're so stupid,"
72,00:04:46.08,00:04:46.08,"they buy it. I mean, don't they realize"
73,00:04:48.12,00:04:48.12,there's five of them? They can't all be final three.
74,00:04:50.50,00:04:50.50,>> Yeah. >> Hello!
75,00:04:52.62,00:04:52.62,">> There's a whole lot of game left, though, you know?"
76,00:04:54.92,00:04:54.92,"Corinne is still an ally, but what can you do with two people?"
77,00:04:58.38,00:04:58.38,We've got immunity idols. We got huge physical threats
78,00:05:01.08,00:05:01.08,"like Matty. Uh, I continue..."
79,00:05:03.33,00:05:03.33,I'm planning on just continuing to be my same charming self.
80,00:05:08.21,00:05:08.21,I don't like any of these people.
81,00:05:10.21,00:05:10.21,>> I hate them! >> And I hate them.
82,00:05:12.21,00:05:12.21,"And if I pretended to be nice and like them, like Matty's"
83,00:05:15.12,00:05:15.12,"doing, I'm not very good at that."
84,00:05:17.67,00:05:17.67,"It would show through, and I said, the only..."
85,00:05:20.00,00:05:20.00,>> You're less damaging to yourself by just shutting it
86,00:05:22.17,00:05:22.17,"down. >> Yeah. Well-Well, shutting it"
87,00:05:24.17,00:05:24.17,"down, as well as continue to being nice."
88,00:05:26.21,00:05:26.21,">> Don't even bother trying to be nice to Sugar, you know."
89,00:05:28.58,00:05:28.58,"Just keep away from them and work on Matty, and just see if"
90,00:05:31.21,00:05:31.21,you can get him to understand he's going to be on the chopping
91,00:05:34.00,00:05:34.00,block. >> The hand I have to...
92,00:05:35.83,00:05:35.83,>> Give him the final three with us.
93,00:05:38.12,00:05:38.12,>> Desperate times call for desperate measures.
94,00:05:39.92,00:05:39.92,"We've got to get somebody to flip-flop now and come with us,"
95,00:05:43.38,00:05:43.38,and that somebody has got to be Matty because the credibility
96,00:05:46.92,00:05:46.92,of all the others is crap. >> You guys!
97,00:05:50.92,00:05:50.92,Tree mail has individual envelopes for everybody!
98,00:05:52.83,00:05:52.83,"(gasps and cheers) >> ""Going, going, gone."
99,00:05:59.92,00:05:59.92,He who hesitates is lost. Nourishment and power.
100,00:06:04.38,00:06:04.38,"Everything has its cost."" >> Auction, sounds like."
101,00:06:06.38,00:06:06.38,>> Auction. >> 500.
102,00:06:10.83,00:06:10.83,>> I'm not going to spend a dime in the auction unless I get
103,00:06:13.71,00:06:13.71,something that is going to help me stay in this game.
104,00:06:16.21,00:06:16.21,"I mean, that is worth every penny of $500."
105,00:06:18.29,00:06:18.29,"Nothing tastes better than $500, except a million."
106,00:06:24.42,00:06:24.42,(bird squeaking) >> PROBST: Welcome to the
107,00:06:36.88,00:06:36.88,Survivor auction. You each have 500 U.S. dollars.
108,00:06:41.33,00:06:41.33,Bidding will be in increments of $20.
109,00:06:44.38,00:06:44.38,You cannot pool money. You cannot share food.
110,00:06:46.42,00:06:46.42,>> Okay. >> PROBST: Ready for your first
111,00:06:48.42,00:06:48.42,item? >> Yes.
112,00:06:50.21,00:06:50.21,>> Yes. >> PROBST: Beer.
113,00:06:53.58,00:06:53.58,>> Uh-oh! (laughter)
114,00:06:55.42,00:06:55.42,>> PROBST: And peanuts. Start the bidding.
115,00:06:57.42,00:06:57.42,>> $20. >> PROBST: $20 to Randy.
116,00:06:59.21,00:06:59.21,>> $40. >> PROBST: $40 to Sugar.
117,00:07:01.33,00:07:01.33,>> $60. >> $80.
118,00:07:03.08,00:07:03.08,>> PROBST: $80 to Sugar. >> $100.
119,00:07:04.75,00:07:04.75,>> $160. >> PROBST: Sugar jumps right to
120,00:07:06.92,00:07:06.92,$160. >> $180.
121,00:07:08.92,00:07:08.92,>> PROBST: Beer looking good? $180 to Randy.
122,00:07:11.17,00:07:11.17,"Going once, going twice. Sold to Randy."
123,00:07:16.96,00:07:16.96,Three cold bears and peanuts. >> I don't love beer that much.
124,00:07:19.04,00:07:19.04,I just wanted to up the ante for him.
125,00:07:21.71,00:07:21.71,>> PROBST: Enjoy. >> Thank you.
126,00:07:25.58,00:07:25.58,>> PROBST: Next item. It will remain covered.
127,00:07:29.21,00:07:29.21,>> $100. >> PROBST: $100 to Kenny.
128,00:07:31.54,00:07:31.54,>> Two even. >> PROBST: $200 to Randy.
129,00:07:34.08,00:07:34.08,>> $300. >> PROBST: $300 to Kenny.
130,00:07:35.75,00:07:35.75,>> Ooh! >> $320.
131,00:07:37.38,00:07:37.38,>> PROBST: $320 to Randy. >> I think that's all he has.
