,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> Jeff: PREVIOUSLY ON
2,00:00:03.47,00:00:03.47,"""SURVIVOR"": DROP YOUR BUFFS. WE ARE SWITCHING TRIBES."
3,00:00:06.07,00:00:06.07,">> OH, MAN! >> Jeff: AT THE NEW BIKAL"
4,00:00:09.23,00:00:09.23,"TRIBE, THE FAVORITES HAD A NUMBERS ADVANTAGE OVER THE FANS,"
5,00:00:12.30,00:00:12.30,BUT IT COULDN'T MEND AN OLD FEUD BETWEEN PHILLIP AND CORINNE.
6,00:00:16.00,00:00:16.00,>> I WOULD LIKE TO DUMP PHILLIP AS SOON AS POSSIBLE.
7,00:00:19.27,00:00:19.27,>> CORINNE CONSISTENTLY HAS CONVERSATIONS WITH MICHAEL AND
8,00:00:23.20,00:00:23.20,FOR ME THAT'S UB ACCEPTABLE. >> Jeff: WHILE THE NEW GOTA
9,00:00:28.20,00:00:28.20,"TRIBE WAS RIDING HIGH, MALCOLM WAS GATHERING INFORMATION--"
10,00:00:31.97,00:00:31.97,>> I HAVE THE IDOL. >> Jeff:... TO PLOT HIS NEXT
11,00:00:35.97,00:00:35.97,"MOVE ALONGSIDE EDDIE, ERIK, AND REYNOLD."
12,00:00:38.80,00:00:38.80,>> I WANT TO SPEARHEAD HAVING THESE FOUR GUYS JOIN FORCES.
13,00:00:44.37,00:00:44.37,">> Jeff: AT THE LAST IMMUNITY CHALLENGE, GOTA CONTINUED THEIR"
14,00:00:48.77,00:00:48.77,IMPRESSIVE WINNING STREAK. GOTA WINS IMMUNITY!
15,00:00:51.23,00:00:51.23,"AFTER PHILLIP DIDN'T DELIVER A WIN FOR BIKAL, HE CLAIMED LOSING"
16,00:00:55.20,00:00:55.20,WAS ALL PART OF HIS PLAN TO TAKE OUT JEWEL YARK THE WEAKEST OF
17,00:00:59.70,00:00:59.70,"THE FANS. >> I MEAN, IT'S COMPLETE CRAP."
18,00:01:04.57,00:01:04.57,THIS IS COMPLIET A LIE. >> WE'RE STILL ON WITH
19,00:01:08.20,00:01:08.20,"SPLITTING, RIGHT? >> THERE'S NO POINT SPLITTING"
20,00:01:10.03,00:01:10.03,THE VOTE. I WANT TO MAKE SURE HE TRUSTS
21,00:01:13.57,00:01:13.57,US. >> Jeff: BUT PHILLIP'S FEUD
22,00:01:15.43,00:01:15.43,WITH CORINNE-- >> I HAVE THE NUMBERS WITHOUT
23,00:01:18.80,00:01:18.80,HIM. >> Jeff:... MADE HIM CONSIDER
