,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.67,00:00:01.67,">> Jeff: PREVIOUSLY ON ""SURVIVOR,"" 20 RETURNING PLAYERS"
3,00:00:06.50,00:00:06.50,GOT ANOTHER SHOT AT THE GAME THEY LOVE.
4,00:00:08.57,00:00:08.57,">> I REALLY MESSED UP MY FIRST TIME, AND THIS TIME I WANT TO BE FEARLESS."
5,00:00:14.10,00:00:14.10,">> Jeff: AT BAYON, THEIR SECOND CHANCE COULDN'T HAVE"
6,00:00:16.17,00:00:16.17,STARTED ANY BETTER.
7,00:00:17.80,00:00:17.80,>> IN PARADISE.
8,00:00:19.53,00:00:19.53,>> WE GOT SOME FISH.
9,00:00:20.60,00:00:20.60,>> I WANT TO HAVE FUN OUT HERE.
10,00:00:22.37,00:00:22.37,I WANT TO DO STUFF.
11,00:00:23.70,00:00:23.70,I JUST LOVE IT OUT HERE.
12,00:00:24.80,00:00:24.80,THIS IS GREAT.
13,00:00:26.17,00:00:26.17,>> Jeff: AT TA KEO...
14,00:00:27.57,00:00:27.57,>> YOU WERE TALKING ABOUT ME BEHIND MY BACK.
15,00:00:31.00,00:00:31.00,">> Jeff: ABI AND PEIH-GEE CONTINUED TO FIGHT, LEAVING ABI"
16,00:00:34.00,00:00:34.00,ALL ALONE.
17,00:00:34.87,00:00:34.87,>> SHE'S GETTING LAUGHED AT BY HER PEOPLE.
18,00:00:37.63,00:00:37.63,"THERE'S ANOTHER HUMAN BEING OUT THERE FLOUNDERING, THAT'S JUST"
19,00:00:40.63,00:00:40.63,WRONG.
20,00:00:40.83,00:00:40.83,>> Jeff: AT THE IMMUNITY CHALLENGE...
21,00:00:43.03,00:00:43.03,>> I CAN'T.
22,00:00:43.90,00:00:43.90,>> Jeff: TA KEO LOST FOR THE SECOND TIME IN A ROW.
23,00:00:47.87,00:00:47.87,"BAYON IS RIGHT, IMMUNITY AND REWARD."
24,00:00:50.33,00:00:50.33,BACK AT CAMP...
25,00:00:51.57,00:00:51.57,>> ARE WE STILL TOGETHER?
26,00:00:54.13,00:00:54.13,>> Jeff: SHIRIN AND SPENCER FOUND THEMSELVES ON THE OUTS.
27,00:00:58.17,00:00:58.17,">> EVERYTHING STARTED GOING REALLY WELL, AND ALL OF A SUDDEN"
28,00:01:01.13,00:01:01.13,IT COLLAPSES IN FRONT OF ME.
29,00:01:03.57,00:01:03.57,>> Jeff: AT TRIBAL COUNCIL SPENCER PROMISED TO CHANGE HIS
30,00:01:06.37,00:01:06.37,WAYS.
31,00:01:06.57,00:01:06.57,>> THIS CHANGE WILL HAPPEN.
32,00:01:07.87,00:01:07.87,IT'S ABOUT FORMING RELATIONSHIPS.
33,00:01:09.90,00:01:09.90,">> Jeff: IN THE END, SHIRIN WAS SENT HOME."
34,00:01:12.20,00:01:12.20,18 ARE LEFT.
35,00:01:13.10,00:01:13.10,WHO WILL BE VOTED OUT TONIGHT?
36,00:01:29.17,00:01:29.17,"REAL QUICK, I'M SO GRATEFUL TO BE HERE...YOU'RE NOT GOING TO SEE ME RUNNING AROUNG HERE WITH"
37,00:01:33.13,00:01:33.13,CRAZINESS.  I WANNA BE A STRONG TEAM. 
38,00:01:36.23,00:01:36.23,I'M STILL NOT THE STRONGEST SOCIAL PLAYER OUT HERE. 
