,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.42,00:00:02.42,"Survivor: With their numbers dwindling,"
3,00:00:04.33,00:00:04.33,each of the Villains were making plans for a possible
4,00:00:06.42,00:00:06.42,"merge. >> If we merge, I have control"
5,00:00:09.12,00:00:09.12,"of the Villain camp, complete control."
6,00:00:11.46,00:00:11.46,">> PROBST: Russell thought he was pulling all the strings, but"
7,00:00:13.71,00:00:13.71,Parvati made moves of her own. >> Another immunity idol is
8,00:00:16.79,00:00:16.79,hidden at your camp. >> PROBST: She tracked down a
9,00:00:19.75,00:00:19.75,"hidden immunity idol, telling only her friend Danielle."
10,00:00:22.08,00:00:22.08,">> Right now, Russell doesn't need to know."
11,00:00:24.08,00:00:24.08,">> PROBST: While the outcasts, Courtney and Sandra, merely"
12,00:00:27.12,00:00:27.12,wanted to survive. >> It's inevitable that me or
13,00:00:30.04,00:00:30.04,Courtney are going home. >> PROBST: The Heroes were
14,00:00:33.21,00:00:33.21,"equally sure a merge was coming, and even more sure that Russell"
15,00:00:37.75,00:00:37.75,was on the outs with the Villains.
16,00:00:39.75,00:00:39.75,>> That women's alliance looks very strong.
17,00:00:43.29,00:00:43.29,>> PROBST: So they came up with a plan to pull in Russell by
18,00:00:46.17,00:00:46.17,giving him an idol with instructions to take out
19,00:00:48.54,00:00:48.54,Parvati. >> This is your chance to show
20,00:00:51.08,00:00:51.08,you're not a Villain. >> PROBST: At the last immunity
21,00:00:53.29,00:00:53.29,challenge... >> Done.
22,00:00:55.29,00:00:55.29,>> PROBST: Heroes win immunity! ...the Heroes celebrated another
23,00:00:58.38,00:00:58.38,win as J.T. gave Russell an idol and a chance to become a hero.
24,00:01:03.25,00:01:03.25,(thunder rumbling) But Russell's a Villain.
25,00:01:06.92,00:01:06.92,>> You don't hand the enemy the idol.
26,00:01:09.83,00:01:09.83,">> PROBST: In a brilliant double-cross, Russell kept both"
27,00:01:12.42,00:01:12.42,"the idol and his ally, Parvati..."
28,00:01:14.46,00:01:14.46,>> Shut up! >> PROBST: ...as he and his
29,00:01:16.83,00:01:16.83,"female accomplices laughed all the way to Tribal Council, where"
30,00:01:21.67,00:01:21.67,"they voted out Courtney. Courtney, the tribe has spoken."
31,00:01:25.12,00:01:25.12,"And Sandra was left all alone, angry at her own tribe."
32,00:01:28.62,00:01:28.62,"We are now even-- five Villains, five Heroes."
33,00:01:32.33,00:01:32.33,"With both tribes equal in number, the real battle is"
34,00:01:34.67,00:01:34.67,about to begin. Who will be voted out tonight
35,00:01:37.79,00:01:37.79,in Heroes vs. Villains? >> Day 25.
36,00:01:46.71,00:01:46.71,Man! >> We need a change.
37,00:01:51.92,00:01:51.92,>> I just want to see Russell and four girls.
38,00:01:54.96,00:01:54.96,>> Oh. We seriously better merge today.
39,00:01:58.71,00:01:58.71,">> I mean, it's just, like, ""Oh, day 25."""
40,00:02:02.12,00:02:02.12,"Something's got to happen, you know."
41,00:02:04.25,00:02:04.25,"Please, give us a merge. Give us a challenge."
42,00:02:06.58,00:02:06.58,Give us anything. >> This is exponentially worse
43,00:02:09.21,00:02:09.21,than I ever remember it. >> I hope we get treemail.
44,00:02:11.88,00:02:11.88,"That's all we can do. >> Us five, the family, have"
45,00:02:14.25,00:02:14.25,been together a pretty long time now.
46,00:02:16.54,00:02:16.54,It's taking its toll on us. >> I hope I'm not pissing
47,00:02:20.17,00:02:20.17,anybody off too much. >> I think we all are.
48,00:02:22.21,00:02:22.21,>> I try and keep quiet... >> I'm pretty sure I'm annoying
49,00:02:24.12,00:02:24.12,"someone. >> Oh. Oh, my gosh!"
50,00:02:27.08,00:02:27.08,">> What is this? >> ""Heroes..."""
51,00:02:31.00,00:02:31.00,">> BOTH: ""...do not open this box until you have the key."""
52,00:02:34.50,00:02:34.50,">> ""Make room in your camp."" >> BOTH: ""Company will be"
53,00:02:38.04,00:02:38.04,"arriving soon."" >> Oh, my gosh."
54,00:02:42.71,00:02:42.71,">> They're bringing the key. ""Company will be arriving soon."""
55,00:02:53.54,00:02:53.54,>> I wonder what that key is to. >> I know.
56,00:02:56.08,00:02:56.08,">> Oh, I hope it's a treasure. I do love treasure."
57,00:02:58.21,00:02:58.21,">> A hidden treasure. >> Oh, we've got something..."
58,00:03:01.29,00:03:01.29,">> You guys, it's an Hawaiian sling..."
59,00:03:03.54,00:03:03.54,>> That's a real one. >> ...with a key on it.
60,00:03:05.58,00:03:05.58,>> With a key. >> And a note.
61,00:03:07.58,00:03:07.58,>> A key? >> What is it the key to?
62,00:03:11.71,00:03:11.71,>> All right. (overlapping chatter)
63,00:03:13.71,00:03:13.71,>> A map! >> It's a map to the Heroes'
64,00:03:16.00,00:03:16.00,camp. >> Get the hell out of here.
65,00:03:18.00,00:03:18.00,Let me see. >> Oh!
66,00:03:23.04,00:03:23.04,">> Oh, my God! >> Do we know...?"
67,00:03:25.04,00:03:25.04,>> We are merging! >> Do we know how to...? Okay.
68,00:03:27.21,00:03:27.21,">> We just got treemail, and it comes with a map to our new"
69,00:03:31.08,00:03:31.08,"home. If it is a merge, it's okay with"
70,00:03:34.08,00:03:34.08,"me, 'cause it's right up my alley."
71,00:03:36.25,00:03:36.25,We're going over to the Heroes home turf and weeding them out
72,00:03:39.04,00:03:39.04,one at a time. We know for a fact that I have
73,00:03:42.04,00:03:42.04,"to go to J.T., explain to him why Parvati's not gone."
74,00:03:44.75,00:03:44.75,>> We are going to go to J.T. and tell him you used his
75,00:03:46.75,00:03:46.75,"idol... >> Be, like, ""Than you."""
76,00:03:48.75,00:03:48.75,>> ...to save yourself last night.
77,00:03:50.75,00:03:50.75,"""Thank you."" You're going to play that."
78,00:03:52.75,00:03:52.75,">> He's going to say, ""Why didn't you vote Parvati out?"""
79,00:03:54.75,00:03:54.75,What I want to do is say that we both played an idol at the same
80,00:03:56.75,00:03:56.75,time. >> Because I thought the girls
