,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> ( speaking Spanish )
2,00:00:16.83,00:00:16.83,>> ( speaking Spanish ) >> JEFF PROBST: We've returned
3,00:00:57.93,00:00:57.93,to the waters of the Pacific Ocean just off the coast of
4,00:01:00.63,00:01:00.63,Panama for the greatest Survivor yet.
5,00:01:03.70,00:01:03.70,"In order to ensure top secrecy, we are under full military"
6,00:01:07.47,00:01:07.47,escort. The air space has been shut
7,00:01:09.47,00:01:09.47,down. The waters have been cleared.
8,00:01:12.10,00:01:12.10,"Just below me are three boats, all out of sight of each other."
9,00:01:16.40,00:01:16.40,"Onboard each boat, six people. These are the Survivor all-"
10,00:01:21.03,00:01:21.03,"stars, 18 former castaways returning to play the ultimate"
11,00:01:25.60,00:01:25.60,game one more time. Each survivor has been given one
12,00:01:29.30,00:01:29.30,canteen and very little information.
13,00:01:31.63,00:01:31.63,"Aside from their own tribe mates, they have no idea who"
14,00:01:35.23,00:01:35.23,else is in the game. They don't even know there are
15,00:01:38.17,00:01:38.17,three tribes. When they arrive at their
16,00:01:40.37,00:01:40.37,"respective beaches, they will find only one machete, to be"
17,00:01:43.80,00:01:43.80,shared by the entire tribe. And that's it.
18,00:01:46.63,00:01:46.63,"No food, no fire, no help. It's the least amount of"
19,00:01:50.90,00:01:50.90,supplies ever given to a group of survivors.
20,00:01:53.80,00:01:53.80,They say they're the best of the best.
21,00:01:56.07,00:01:56.07,"Well, it's time to prove it. Have they learned from their"
22,00:01:59.17,00:01:59.17,"past, or are they doomed to make the same mistakes again?"
23,00:02:02.53,00:02:02.53,And will old relationships come back to help them or haunt them?
24,00:02:07.87,00:02:07.87,"39 days, 18 all-stars, one survivor."
25,00:02:17.07,00:02:17.07,Captioning sponsored by CBS PARAMOUNT
26,00:02:19.07,00:02:19.07,NETWORK TELEVISION >> PROBST: These 18 all-stars
27,00:03:35.93,00:03:35.93,divided into three tribes are about to begin the most
28,00:03:39.23,00:03:39.23,"competitive Survivor ever. The Mogo Mogo tribe, which will"
29,00:03:44.10,00:03:44.10,"always wear green, consists of: Jenna Morasca, winner of"
30,00:03:49.70,00:03:49.70,"Survivor: Amazon. Kathy Vavrick-O'Brien, Survivor:"
31,00:03:53.50,00:03:53.50,"Marquesas. Richard Hatch, winner, Survivor:"
32,00:03:57.00,00:03:57.00,"Borneo. Colby Donaldson, Survivor: The"
33,00:04:00.27,00:04:00.27,"Australian Outback. Lex Van Den Berghe, Survivor:"
34,00:04:03.47,00:04:03.47,"Africa, and Shii Ann Huang, Survivor:"
35,00:04:06.37,00:04:06.37,"Thailand. The Saboga tribe, which will"
36,00:04:13.50,00:04:13.50,"always wear yellow, consists of Rudy Boesch, Survivor: Borneo."
37,00:04:18.67,00:04:18.67,"Tina Wesson, winner of Survivor: The Australian Outback."
38,00:04:22.77,00:04:22.77,"Jenna Lewis, Survivor: Borneo. Ethan Zohn, winner of Survivor:"
39,00:04:29.47,00:04:29.47,"Africa. Jerri Manthey, Survivor: The"
40,00:04:32.73,00:04:32.73,"Australian Outback and Rupert Boneham, Survivor:"
41,00:04:35.87,00:04:35.87,"Pearl Islands. The Chapera Tribe, which will"
42,00:04:39.97,00:04:39.97,"always wear red, consists of: Rob Cesternino, Survivor:"
43,00:04:44.47,00:04:44.47,"Amazon, Rob Mariano, Survivor:"
44,00:04:47.37,00:04:47.37,"Marquesas, Alicia Calaway, Survivor: The"
45,00:04:50.53,00:04:50.53,"Australian Outback, Sue Hawk, Survivor: Borneo,"
46,00:04:55.47,00:04:55.47,"Amber Brkich, Survivor: The Australian Outback"
47,00:04:59.63,00:04:59.63,"and Tom Buchanan, Survivor: Africa."
