,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00," >> JEFF PROBST: Previously, on"
2,00:00:02.43,00:00:02.43,"Survivor: At Drake, being undefeated"
3,00:00:03.90,00:00:03.90,had its drawbacks. >> I'm saying that a little
4,00:00:06.50,00:00:06.50,more help would be appreciated. >> It's starting to get annoying
5,00:00:08.90,00:00:08.90,because we really want somebody to leave.
6,00:00:11.87,00:00:11.87,">> PROBST: At Morgan, the tide was up and spirits were down."
7,00:00:14.43,00:00:14.43,>> I think it's us against everything else out here.
8,00:00:16.80,00:00:16.80,">> PROBST: At the reward challenge, Osten almost drowned."
9,00:00:19.57,00:00:19.57,>> I need help! >> PROBST: While Andrew and Ryno
10,00:00:21.10,00:00:21.10,"saved him, Drake won their sixth straight victory."
11,00:00:22.83,00:00:22.83,"Drake wins reward! In the dark of night, Burton"
12,00:00:27.93,00:00:27.93,"approached Rupert with a plan. >> At some point, we should"
13,00:00:30.80,00:00:30.80,"lose. We can do it, but we have to get"
14,00:00:32.93,00:00:32.93,rid of Christa. >> He's a traitor.
15,00:00:34.43,00:00:34.43,"If this was a pirate culture, he'd already be dead."
16,00:00:37.77,00:00:37.77,">> PROBST: Reluctant to go along with the plan, Rupert sat out"
17,00:00:39.83,00:00:39.83,while his tribe threw the immunity challenge.
18,00:00:41.70,00:00:41.70,Morgan wins immunity! But a surprise twist allowed
19,00:00:46.23,00:00:46.23,Morgan to kidnap one Drake member until the next challenge.
20,00:00:50.23,00:00:50.23,"Who's it going to be, Savage? >> Rupert."
21,00:00:52.30,00:00:52.30,>> PROBST: Rupert became a temporary member of the Morgan
22,00:00:54.40,00:00:54.40,Tribe. >> It's all good.
23,00:00:56.33,00:00:56.33,">> PROBST: Back at Drake, Jon was playing both sides of"
24,00:00:58.27,00:00:58.27,the fence. >> I got a five-way alliance
25,00:00:59.73,00:00:59.73,"with Trish, Rupert, Christa and Sandra."
26,00:01:03.23,00:01:03.23,"And I have a four-way alliance with Shawn, Burton and Michelle."
27,00:01:07.73,00:01:07.73,"I'm a freakin' puppet master. >> PROBST: At Tribal Council,"
28,00:01:09.63,00:01:09.63,"Burton's plan to throw the immunity challenge backfired,"
29,00:01:11.50,00:01:11.50,"when the majority of his tribe, including his ally Shawn, voted"
30,00:01:14.50,00:01:14.50,him out. 12 are left.
31,00:01:20.47,00:01:20.47,Who will be voted out tonight? (theme song playing)
32,00:02:00.93,00:02:00.93,"\xe2\x99\xaa \xe2\x99\xaa >> Well, well, well."
33,00:02:35.50,00:02:35.50,I know what Shawn wrote on his card.
34,00:02:38.10,00:02:38.10,">> My card said ""Burton."" (Jon chuckles)"
35,00:02:40.67,00:02:40.67,">> Shawn's card did say ""Burton."""
36,00:02:42.03,00:02:42.03,"Last night, en route to Tribal Council, I looked over"
37,00:02:45.17,00:02:45.17,"at Shawn and I said, ""I got a little information for you."
38,00:02:47.87,00:02:47.87,Burton's gone. Vote however you want.
39,00:02:51.10,00:02:51.10,"I suggest you write 'Burton.'"" (laughs)"
40,00:02:55.40,00:02:55.40,">> I had a core alliance which consisted of myself, Burton,"
41,00:02:57.87,00:02:57.87,"Michelle and, I thought, Jon. I've always been a little weary"
42,00:03:04.20,00:03:04.20,"of Burton, and, um, to be honest with you, I've been looking"
43,00:03:06.60,00:03:06.60,"for a way to get rid of him. Hey, listen, Burton annoyed me"
44,00:03:08.83,00:03:08.83,more than... more than you think.
45,00:03:10.63,00:03:10.63,"(Jon laughs) >> Oh, I find that hard to"
46,00:03:12.73,00:03:12.73,believe. >> Do you really?
47,00:03:14.10,00:03:14.10,">> Yeah. >> Well, then, you're wrong,"
48,00:03:15.90,00:03:15.90,because he did. >> The joke to me was Shawn
49,00:03:18.37,00:03:18.37,just starts trashing Burton. I was insulted.
50,00:03:21.20,00:03:21.20,"You know, it's like, ""How stupid do you think we are?"""
51,00:03:25.27,00:03:25.27,"I mean, you were with him for 13 days."
52,00:03:27.63,00:03:27.63,>> He thought he was better than everyone else on this
53,00:03:29.33,00:03:29.33,"tribe, and that bothered me. We were tight, but you know"
54,00:03:31.23,00:03:31.23,"what? This is not a game about tight,"
55,00:03:33.90,00:03:33.90,"this is a game about strategy, and for me, he was going to get"
56,00:03:36.23,00:03:36.23,"voted out, regardless. So, I placed the vote, and I"
57,00:03:39.53,00:03:39.53,shocked a couple of people who had no idea I was going
58,00:03:41.13,00:03:41.13,to do it. 'Cause he was constantly wanting
59,00:03:42.80,00:03:42.80,"people to do, it his way, Burton's way."
60,00:03:45.93,00:03:45.93,"Y-You know, it's like, well, hello?"
61,00:03:47.77,00:03:47.77,There's more than one person here.
62,00:03:49.50,00:03:49.50,"Michelle is the one right now who's clinging for her life,"
63,00:03:52.20,00:03:52.20,because everyone knows she voted against Christa.
64,00:03:55.23,00:03:55.23,And the other person who voted against Christa's no longer
65,00:03:57.13,00:03:57.13,"here. >> Michelle, everyone here knows"
