,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF: We're onboard a 38-
2,00:00:07.63,00:00:07.63,squadron Caribou DHC-4 military aircraft on loan from the Royal
3,00:00:12.43,00:00:12.43,"Australian Air Force. Normally, these planes are used"
4,00:00:15.87,00:00:15.87,"to rescue people in dangerous, life threatening situations."
5,00:00:19.90,00:00:19.90,"Today, however, we have a different mission."
6,00:00:22.53,00:00:22.53,These 16 Americans are about to be abandoned.
7,00:00:25.97,00:00:25.97,This plane will land in the heart of one of the most
8,00:00:28.47,00:00:28.47,unforgiving places anywhere on earth: the Australian outback.
9,00:00:32.67,00:00:32.67,"For the next 42 days, they'll be left to fend for themselves,"
10,00:00:35.20,00:00:35.20,forced to work together to create a new society while
11,00:00:38.77,00:00:38.77,battling the elements and each other.
12,00:00:41.57,00:00:41.57,"They must learn to adapt, or they'll be voted from the tribe."
13,00:00:45.50,00:00:45.50,"In the end, one will remain and will claim the million-dollar"
14,00:00:47.67,00:00:47.67,"prize. 42 days, 16 people, one"
15,00:00:56.77,00:00:56.77,survivor. ( retching )
16,00:02:36.50,00:02:36.50,As this plane touches down on a remote strip of land in the
17,00:02:39.87,00:02:39.87,"Australian outback, these 16 strangers begin the adventure of"
18,00:02:44.13,00:02:44.13,a lifetime. They have never spoken to each
19,00:02:47.10,00:02:47.10,"other, and the rules state they must remain quiet until after"
20,00:02:50.63,00:02:50.63,"the plane has landed, dropped them off, and abandoned them."
21,00:02:56.03,00:02:56.03,They have been separated into two competing tribes: Kucha and
22,00:02:58.83,00:02:58.83,Ogakor. One crate of supplies awaits
23,00:03:01.90,00:03:01.90,"each tribe, and once the plane has taken off, they will have"
24,00:03:05.57,00:03:05.57,only five minutes to salvage whatever they can carry.
25,00:03:09.20,00:03:09.20,They then face a grueling 5-mile hike that will take them deep
26,00:03:12.60,00:03:12.60,into the outback and their new homes for the next 42 days.
27,00:03:18.33,00:03:18.33,"The Kucha tribe, which will always wear blue, consists of"
28,00:03:20.83,00:03:20.83,"Kimmi Kappenberg, a bartender from Long Island; Michael"
29,00:03:25.53,00:03:25.53,"Skupin, a father and software publisher and distributor from"
30,00:03:28.90,00:03:28.90,"White Lake, Michigan; Alicia Calaway, a personal trainer from"
31,00:03:32.87,00:03:32.87,"New York City; Rodger Bingham, a farmer and school teacher from"
32,00:03:37.30,00:03:37.30,"Crittenden, Kentucky; Elisabeth Filarsky, a footwear designer"
33,00:03:41.37,00:03:41.37,"from Newton, Massachusetts; Nick Brown, a Harvard law student"
34,00:03:45.73,00:03:45.73,"from San Francisco; Debb Eaton, a corrections officer from"
35,00:03:49.43,00:03:49.43,"Berlin, New Hampshire; and Jeff Varner, an Internet projects"
36,00:03:53.40,00:03:53.40,"manager from Greensboro, North Carolina."
37,00:03:57.10,00:03:57.10,>> JEFF V.: Whoo! So cold.
38,00:04:01.33,00:04:01.33,">> JEFF: Ogakor tribe, which will always wear green, consists"
39,00:04:03.90,00:04:03.90,"of Maralyn Hershey, a retired police officer from Wakefield,"
