,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00," >> PROBST: 36 days ago, 18"
2,00:00:08.67,00:00:08.67,former castaways came together  off the coast of Panama under
3,00:00:11.50,00:00:11.50,"full military escort. They were the best of the best,"
4,00:00:16.42,00:00:16.42,"the all-stars, returning to play the ultimate game one more time."
5,00:00:22.38,00:00:22.38,>> This ain't a little boy's game.
6,00:00:24.04,00:00:24.04,This is for the big boys. >> ( whooping )
7,00:00:26.79,00:00:26.79,>> PROBST: They were split into three tribes and marooned with
8,00:00:29.46,00:00:29.46,only one machete in the harsh jungles of Panama.
9,00:00:34.17,00:00:34.17,Everything was heightened. The survival...
10,00:00:38.38,00:00:38.38,"the strategy... >> Yeah, I think I can"
11,00:00:40.33,00:00:40.33,start the fire without even blinking.
12,00:00:42.50,00:00:42.50,But they don't need to know that. ( laughs )
13,00:00:44.67,00:00:44.67,>> PROBST: ...and the suspicion.  I don't trust any of  you.
14,00:00:47.38,00:00:47.38,">> I don't trust any of you! >> Nobody trusts anybody,"
15,00:00:50.46,00:00:50.46,"do you understand? >> PROBST: Still, alliances"
16,00:00:53.50,00:00:53.50,formed immediately. >> Me and you ought to
17,00:00:55.96,00:00:55.96,think about an alliance. >> You're a man of your
18,00:00:57.96,00:00:57.96,"word, too, from what I know of you."
19,00:00:59.33,00:00:59.33,">> Yeah. >> So what do you think,"
20,00:01:01.00,00:01:01.00,you want to make an alliance? Cover our own asses?
21,00:01:04.50,00:01:04.50,>> I don't know if I can take you seriously or not.
22,00:01:07.92,00:01:07.92,>> PROBST: Go! The competition was fierce at
23,00:01:10.08,00:01:10.08,"the challenges, because the all-stars had a lot to prove."
24,00:01:13.83,00:01:13.83,Chapera-- the first tribe to win immunity!
25,00:01:16.33,00:01:16.33,( cheering ) ( thunder crashing )
26,00:01:20.79,00:01:20.79,"In the beginning, it appeared the former winners would be the"
27,00:01:24.00,00:01:24.00,"targets, when Tina was the first all-star voted out."
28,00:01:27.46,00:01:27.46,"Tina, the tribe has spoken. But Rudy, the 75-year-old former"
29,00:01:33.08,00:01:33.08,"Navy SEAL, was the next to go. Then Jenna Morasca surprised"
30,00:01:41.38,00:01:41.38,everyone when she quit the game to return home to her sick
31,00:01:44.83,00:01:44.83,mother. >> Due to someone
32,00:01:46.83,00:01:46.83,"who's very ill, I need to pull myself out of the game."
33,00:01:54.00,00:01:54.00,>> PROBST: Jenna... we're thinking about you.
34,00:01:56.08,00:01:56.08,>> Thanks. ( thunder crashing )
35,00:02:03.33,00:02:03.33,">> PROBST: The elements were relentless, and the adventure"
36,00:02:05.83,00:02:05.83,became the most difficult ever. >>( crying ): It's not worth it.
37,00:02:12.92,00:02:12.92,>> PROBST: But the true danger proved to be betrayal.
38,00:02:16.17,00:02:16.17,">> As long as I have your assurance on this, then I'm..."
39,00:02:19.42,00:02:19.42,">> You want to shake on it? >> PROBST: When Rob Cesternino,"
40,00:02:24.33,00:02:24.33,"one of the most strategic players in Survivor history, was"
41,00:02:27.25,00:02:27.25,"blindsided at Tribal Council, it was clear that the game was on"
42,00:02:30.46,00:02:30.46,"in a big way. Rob, the tribe has spoken."
43,00:02:39.00,00:02:39.00,"On day 15, three tribes became two when the ailing Saboga Tribe"
44,00:02:43.58,00:02:43.58,was absorbed by the Mogo Mogo and Chapera Tribes.
45,00:02:47.33,00:02:47.33,"Saboga finishes last, and Saboga will soon be no longer."
46,00:02:51.46,00:02:51.46,Though the former members of Saboga were outnumbered and as
47,00:02:54.17,00:02:54.17,"vulnerable as ever, it was Richard Hatch, the first-ever"
48,00:02:58.42,00:02:58.42,"Survivor winner, who was voted out."
49,00:03:00.83,00:03:00.83,">> I've been bamboozled! >> PROBST: Rich, the tribe has"
50,00:03:03.67,00:03:03.67,"spoke. With Boston Rob leading the way,"
51,00:03:10.33,00:03:10.33,the Chapera Tribe proved to be the powerhouse at the
52,00:03:12.50,00:03:12.50,challenges. And Rupert and Jenna joined Rob
53,00:03:18.33,00:03:18.33,and Amber in an alliance of four.
54,00:03:20.96,00:03:20.96,">> Once it gets to the final four, then we can... we"
55,00:03:23.92,00:03:23.92,"can, you know, every man for themselves."
56,00:03:26.38,00:03:26.38,">> PROBST: Things at Chapera seemed to be on solid ground,"
57,00:03:29.46,00:03:29.46,but the tribe had a setback when Sue suddenly quit the game under
58,00:03:33.50,00:03:33.50,"a cloud of personal controversy. >> I was violated,"
59,00:03:37.83,00:03:37.83,"humiliated, dehumanized, and totally spent, Jeff, and I'm"
60,00:03:42.42,00:03:42.42,done with this ... game! >> PROBST: But still Chapera
61,00:03:48.50,00:03:48.50,"pushed on, and the unstoppable tribe won the next two immunity"
62,00:03:51.08,00:03:51.08,challenges... Chapera... wins reward!
63,00:03:55.17,00:03:55.17,And immunity! ( cheering )
64,00:04:00.33,00:04:00.33,"...sending Mogo Mogo to the next two Tribal Councils,"
65,00:04:03.62,00:04:03.62,where Colby and Ethan were voted out.
66,00:04:06.25,00:04:06.25,"The tribe has spoken. At Chapera, strategy turned into"
67,00:04:12.12,00:04:12.12,romance for Rob and Amber. >> Flirting was a huge
68,00:04:16.29,00:04:16.29,"strategy in the beginning, but then I got caught up in it, and"
69,00:04:19.17,00:04:19.17,"feelings, you know, emerged. >> Amber and I have been fooling"
70,00:04:23.62,00:04:23.62,around a little bit out here. I'm definitely attracted to her.
71,00:04:27.46,00:04:27.46,It would be nice to have a million dollars and take the
72,00:04:30.08,00:04:30.08,"girl away, too. >> PROBST: On day 22, everyone"
73,00:04:33.50,00:04:33.50,"was hit with a big surprise. All right, drop your buffs."
74,00:04:36.83,00:04:36.83,>> ( groans ) >> PROBST: It was a tribal
75,00:04:38.96,00:04:38.96,"shuffle. Boston Rob, you don't look"
76,00:04:40.96,00:04:40.96,"pleased at all. Against all odds, the tribes"
77,00:04:43.33,00:04:43.33,"remain the same, merely switching beaches and tribe"
78,00:04:46.25,00:04:46.25,"names. Except for Amber, who remained"
79,00:04:49.50,00:04:49.50,at Chapera and became the only all-star to find herself with
80,00:04:52.79,00:04:52.79,new tribe mates. >> This is crazy.
81,00:04:56.21,00:04:56.21,>> PROBST: She was suddenly alone and vulnerable in her own
82,00:04:58.46,00:04:58.46,camp. >> I definitely feel like
83,00:05:01.08,00:05:01.08,I'm the one who got screwed in this whole situation.
84,00:05:05.50,00:05:05.50,>> I don't really care that the other team has our
85,00:05:08.50,00:05:08.50,camp. What aggravates me is they got
86,00:05:10.71,00:05:10.71,my girl over there. >> PROBST: When the new Mogo
87,00:05:13.25,00:05:13.25,"Mogo tribe won the next immunity challenge, Rob approached Lex"
88,00:05:16.38,00:05:16.38,and made a daring plea to save Amber.
89,00:05:22.00,00:05:22.00,">> If you can, if you can."
90,00:05:23.83,00:05:23.83,>> PROBST: And Amber made her own plea to Kathy.
91,00:05:26.50,00:05:26.50,">> Please, Kathy, keep me in the game."
