,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00," >> JEFF: 39 days ago, 16"
2,00:00:06.00,00:00:06.00,Americans began the adventure of a lifetime.
3,00:00:09.53,00:00:09.53,>> KIMMI: We have a map. >> NICK: I guess we're starting
4,00:00:10.90,00:00:10.90,here. >> JEFF: They were abandoned in
5,00:00:13.27,00:00:13.27,"the Australian Outback, cut off from their jobs, their loved"
6,00:00:15.83,00:00:15.83,ones and all contact with civilization.
7,00:00:17.83,00:00:17.83,Their goal? Work together to build a new
8,00:00:20.63,00:00:20.63,world but compete against each other to become the sole
9,00:00:23.47,00:00:23.47,survivor and win $1 million. Kucha!
10,00:00:26.40,00:00:26.40,">> ELISABETH: Oh, my God! Kucha, Kucha!"
11,00:00:28.57,00:00:28.57,">> JEFF: As two separate tribes, Kucha and Ogakor, they"
12,00:00:31.20,00:00:31.20,strategized. >> JEFF V.: We're just trying to
13,00:00:34.07,00:00:34.07,figure out who probably is Ogakor's weak link.
14,00:00:36.47,00:00:36.47,">> JERRI: If we slip anything out, we're done."
15,00:00:39.03,00:00:39.03,>> JEFF: They formed alliances. >> ALICIA: The truth of the
16,00:00:41.73,00:00:41.73,"matter is, I feel like you're the only one that I really trust"
17,00:00:43.57,00:00:43.57,at this point. >> JERRI: It's not like you're
18,00:00:46.90,00:00:46.90,making a deal with the devil here.
19,00:00:48.23,00:00:48.23,>> JEFF: And battled for immunity so they would not have
20,00:00:51.23,00:00:51.23,to vote one of their own out of the tribe.
21,00:00:52.77,00:00:52.77,The tribe has spoken. Three members from Ogakor and
22,00:00:57.83,00:00:57.83,two from Kucha met their untimely end in the first 15
23,00:01:00.17,00:01:00.17,days. ( screaming )
24,00:01:03.40,00:01:03.40,( groaning ) >> NICK: He's burnt pretty
25,00:01:05.10,00:01:05.10,"bad there. >> Oh, my... Oh, my God."
26,00:01:08.07,00:01:08.07,>> ALICIA: Keep your hands in the water.
27,00:01:09.60,00:01:09.60,">> JEFF: On day 17, Michael from Kucha was forced to leave when"
28,00:01:12.20,00:01:12.20,he fell into the fire and severely burned his hands.
29,00:01:15.03,00:01:15.03,>> MICHAEL: Kucha! You guys know what to do.
30,00:01:18.80,00:01:18.80,>> JEFF: His evacuation left the tribes with five members each.
31,00:01:24.70,00:01:24.70,"On day 20 came the merge, and a new tribe, Barramundi, was born."
32,00:01:29.83,00:01:29.83,"Since that time, the tribe mates have been forced to reconsider"
33,00:01:33.63,00:01:33.63,old alliances and evaluate new friendships.
34,00:01:36.57,00:01:36.57,">> ALICIA: It's a whole new game, new people, new set of"
35,00:01:39.50,00:01:39.50,rules. >> ELISABETH: If you want to
36,00:01:42.37,00:01:42.37,"keep playing this game, you better get a little more"
37,00:01:44.07,00:01:44.07,ruthless. >> TINA: I want the good guys to
