,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:06.29,00:00:06.29,>> Jeff: THIS IS NICARAGUA:
3,00:00:09.21,00:00:09.21,"REMOTE, MYSTERIOUS, DANGEROUS."
4,00:00:14.08,00:00:14.08,STRADDLED BETWEEN THE RAGING WATERS
5,00:00:16.58,00:00:16.58,OF THE PACIFIC OCEAN AND THE CARIBBEAN SEA.
6,00:00:20.08,00:00:20.08,IT'S WHERE ANCIENT RAIN FORESTS BATTLE FOR SURVIVAL
7,00:00:24.21,00:00:24.21,AGAINST SOME OF THE WORLD'S YOUNGEST
8,00:00:25.62,00:00:25.62,AND MOST ACTIVE VOLCANOS.
9,00:00:27.58,00:00:27.58,THIS RUGGED LAND HAS RESISTED TAMING
10,00:00:30.04,00:00:30.04,SINCE THE DAYS OF THE CONQUISTADORS.
11,00:00:32.21,00:00:32.21,AND IT IS WHERE 20 AMERICANS HAVE ALREADY BEGUN
12,00:00:35.29,00:00:35.29,THE ADVENTURE OF A LIFETIME.
13,00:00:37.29,00:00:37.29,>> EVERYWHERE YOU LOOK THERE'S MONKEYS HANGING FROM THINGS.
14,00:00:40.79,00:00:40.79,THERE'S DANGEROUS ANIMALS HERE.
15,00:00:43.21,00:00:43.21,IT'S LIKE...
16,00:00:44.21,00:00:44.21,IT'S REAL.
17,00:00:45.21,00:00:45.21,THERE'S NO FENCES LIKE THE ZOO.
18,00:00:51.21,00:00:51.21,>> I'M JIMMY JOHNSON.
19,00:00:52.42,00:00:52.42,I'M 66 YEARS OLD AND I'VE WON
20,00:00:54.29,00:00:54.29,TWO COLLEGIATE NATIONAL CHAMPIONSHIPS.
21,00:00:56.12,00:00:56.12,I'VE WON TWO SUPERBOWLS.
22,00:00:57.62,00:00:57.62,"WHAT COULD TOP IT OFF BETTER THAN TO WIN ""SURVIVOR""?"
23,00:01:00.79,00:01:00.79,>> Jeff: THEY THINK THEY'VE ALREADY
24,00:01:02.17,00:01:02.17,BEEN DIVIDED INTO TWO TRIBES.
25,00:01:04.62,00:01:04.62,"THOUGH THEY HAVE NOT SPOKEN,"
26,00:01:07.08,00:01:07.08,FIRST IMPRESSIONS ARE ALREADY FORMING.
27,00:01:09.38,00:01:09.38,>> I NOTICE THE OLDER GENTLEMAN LOOKS LIKE A MAFIA BOSS
28,00:01:11.79,00:01:11.79,AND HE LOOKS LIKE HE WANTS TO BOSS PEOPLE AROUND
29,00:01:14.08,00:01:14.08,AND I'M NOT THE KIND OF CHARACTER
30,00:01:15.17,00:01:15.17,THAT LIKES HIS BUTTONS PUSHED.
31,00:01:17.50,00:01:17.50,>> THERE'S AN OLD GRAY-HAIRED GUY
32,00:01:19.46,00:01:19.46,THAT'S PISSING ME OFF ALREADY.
33,00:01:21.50,00:01:21.50,HE SEEMS LIKE THE KIND OF GUY WHO'S GOING TO STEP
34,00:01:23.04,00:01:23.04,INTO THE LEADERSHIP POSITION.
35,00:01:24.50,00:01:24.50,I HOPE HE DOES BECAUSE HE'LL JUST GET KICKED OFF RIGHT AWAY.
36,00:01:27.46,00:01:27.46,">> JEFF: FORCED TO WORK TOGETHER,"
37,00:01:28.79,00:01:28.79,THEY MUST LEARN TO ADAPT OR THEY'LL BE VOTED OUT.
38,00:01:30.71,00:01:30.71,>> I'M SINGLE.
39,00:01:32.12,00:01:32.12,"(\\LAUGHS\\) I AM SINGLE, SINGLE, SINGLE."
40,00:01:33.29,00:01:33.29,VERY SINGLE.
41,00:01:35.08,00:01:35.08,AND FLIRTING IS SOMETHING I'M GOING TO USE IF I HAVE TO.
42,00:01:37.67,00:01:37.67,">> JEFF: IN THE END, ONLY ONE"
43,00:01:39.17,00:01:39.17,WILL REMAIN TO CLAIM THE MILLION-DOLLAR PRIZE.
44,00:01:46.67,00:01:46.67,"39 DAYS, 20 PEOPLE, ONE SURVIVOR!"
45,00:01:55.25,00:01:55.25,(\\THEME SONG PLAYING\\)
46,00:03:00.62,00:03:00.62,">> Jeff: COME ON IN, GUYS."
47,00:03:17.21,00:03:17.21,"WELCOME TO ""SURVIVOR: NICARAGUA."""
