,begin,end,subtitles_text
0,00:00:00.00,00:00:00.00,>> JEFF PROBST: Previously on
1,00:00:02.04,00:00:02.04,Survivor: Ulong was down totwo.
2,00:00:05.42,00:00:05.42,">> It's hard; it's, like, we'rehalfway through, but I feel like"
3,00:00:08.62,00:00:08.62,"we're at, like, a dead end.>> PROBST: And at Koror, Coby"
4,00:00:12.46,00:00:12.46,was fed up.>> Janu is on her eighth
5,00:00:16.12,00:00:16.12,"straight day of ""Boo-hoo, I wantto go home."""
6,00:00:17.92,00:00:17.92,Would you quit already?I want to take all three
7,00:00:21.12,00:00:21.12,of those girls and push them inthat fire.
8,00:00:23.54,00:00:23.54,(groans)>> PROBST: At the reward
9,00:00:25.38,00:00:25.38,"challenge, tribes ate balute,a partially developed duck egg."
10,00:00:29.67,00:00:29.67,Eat....and in the final
11,00:00:31.83,00:00:31.83,"round between Bobby Jon and Tom,Bobby Jon came up short."
12,00:00:35.12,00:00:35.12,Tom's got it!Koror won 55 gallons of shower
13,00:00:39.21,00:00:39.21,"water, and some much appreciatedbath products."
14,00:00:43.50,00:00:43.50,Back at Koror...>> Maybe we should take off
15,00:00:46.12,00:00:46.12,that shower head and fill thecanteens right out of that
16,00:00:48.71,00:00:48.71,spigot.>> PROBST: ...Tom insisted
17,00:00:50.04,00:00:50.04,the shower water be used onlyfor drinking.
18,00:00:52.33,00:00:52.33,">> It's 55 gallons of water.Come on, you can't let us use,"
19,00:00:56.08,00:00:56.08,"like, a gallon or two...?>> PROBST: At Ulong, Stephenie"
20,00:00:59.12,00:00:59.12,and Bobby Jon hung on to hope.>> We are really kind of down
21,00:01:03.92,00:01:03.92,"right now, but we're just gonnakeep trying and trying."
22,00:01:06.79,00:01:06.79,"You know, we don't give up.>> PROBST: And at the immunity"
23,00:01:10.00,00:01:10.00,"challenge, Ulong took thelead..."
24,00:01:11.58,00:01:11.58,">> There you go, Stephenie.Take your time, baby, come on."
25,00:01:13.58,00:01:13.58,>> PROBST: No trouble with thebalance beams.
26,00:01:16.08,00:01:16.08,... but Coby helped lead Kororto a comeback.
27,00:01:19.67,00:01:19.67,"Koror wins immunity again.Ulong, because there are only"
28,00:01:23.21,00:01:23.21,"two of you, there will be anindividual immunity challenge."
29,00:01:26.17,00:01:26.17,Loser goes home.At Tribal Council...
30,00:01:30.92,00:01:30.92,First person to build a firewith a flame high enough to
31,00:01:33.92,00:01:33.92,"light their torch wins immunity,stays in the game."
32,00:01:37.21,00:01:37.21,"The competition was close,but it was Stephenie"
33,00:01:40.50,00:01:40.50,who lit her torch first...Steph's torch is lit.
34,00:01:43.42,00:01:43.42,"Just like that, this challengeis over."
35,00:01:45.92,00:01:45.92,... making her the finalremaining member of Ulong.
36,00:01:48.29,00:01:48.29,"Bobby Jon, the tribe definitelydid not speak tonight."
37,00:01:53.96,00:01:53.96,Nine are left.Who will be voted out tonight?
38,00:02:05.96,00:02:05.96,(theme song playing)♪ ♪
39,00:03:29.04,00:03:29.04,>> It was excitingbeing the last Ulong member.
40,00:03:32.33,00:03:32.33,"At the same time,it was really scary,"
41,00:03:34.62,00:03:34.62,"because it's just me now.Damn, where are those fronds?"
42,00:03:54.00,00:03:54.00,"I learned how to light a fire,how to keep a fire, how to tend"
43,00:03:59.67,00:03:59.67,"a fire from Bobby.I kind of feel bad, because he"
44,00:04:03.67,00:04:03.67,taught me so well I beat himtonight in the challenge.
45,00:04:12.88,00:04:12.88,"I'm not sure I want to go to bedtonight, because I don't want"
46,00:04:16.21,00:04:16.21,"to lose this fire. I'm so scared, when it goes"
47,00:04:18.92,00:04:18.92,"out, I won't be able to get itback."
48,00:04:20.96,00:04:20.96,This is scary.This is scary as hell.
49,00:04:22.96,00:04:22.96,This is the scariest thingand hardest thing that I'll...
50,00:04:25.75,00:04:25.75,I'll ever do.But I'll never give up.
51,00:04:30.21,00:04:30.21,I'm not a quitter.Day 22.
52,00:04:48.12,00:04:48.12,I made it.I was hoping I made it to this
53,00:04:52.46,00:04:52.46,day.All right.
54,00:04:55.33,00:04:55.33,22 down...(sighs): ... 17 to go.
55,00:05:09.25,00:05:09.25,"It's a huge shock, now that I'mhere by myself."
56,00:05:13.75,00:05:13.75,"I mean, like, everything'son my shoulders."
57,00:05:18.25,00:05:18.25,Open.(grunting)
58,00:05:29.08,00:05:29.08,I have to do everything on myown.
59,00:05:30.62,00:05:30.62,"I have to get water, I have tokeep the fire going, I have to"
60,00:05:33.17,00:05:33.17,"prepare everything.I keep thinking, like, am I"
61,00:05:35.71,00:05:35.71,"gonna be able to do this?I feel like I'm gonna, like,"
62,00:05:42.46,00:05:42.46,starve to death.>> What day is it?
63,00:05:55.25,00:05:55.25,It's day 22?So we're on our way into the
64,00:05:58.71,00:05:58.71,"final portion of the game,and, uh, we're all feeling it."
65,00:06:01.38,00:06:01.38,"We're hungry, we're tired.We're getting skinnier."
66,00:06:05.25,00:06:05.25,But I think one of the reasonseverybody becomes so lethargic
67,00:06:08.33,00:06:08.33,is we get kinda drug down byeach other.
68,00:06:11.12,00:06:11.12,Coby and Janu have been painsin the asses for the past three
69,00:06:14.71,00:06:14.71,or four days.Janu does nothing.
70,00:06:16.79,00:06:16.79,"She lays in the hammock all day,just like the dysfunctional"
71,00:06:20.38,00:06:20.38,"aunt that lives in the attic.Coby got, kind of, this"
72,00:06:23.25,00:06:23.25,"attitude to him, and really he'sbecome the pouter of the tribe"
