,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:04.04,00:00:04.04,Survivor: Villains win immunity!
3,00:00:06.96,00:00:06.96,">> Yes! >> Oh, my God!"
4,00:00:08.62,00:00:08.62,>> PROBST: For three long weeks the Heroes had been perfecting
5,00:00:11.46,00:00:11.46,the art of failure. Villains have now won four
6,00:00:14.25,00:00:14.25,"out of five immunity challenges. To make matters worse, Colby,"
7,00:00:18.46,00:00:18.46,"a consistent winner in seasons past, was tangled in mediocrity."
8,00:00:22.38,00:00:22.38,">> He has not done anything. It's, like, my superman sucks."
9,00:00:25.62,00:00:25.62,">> PROBST: Meanwhile, the Villains appeared"
10,00:00:28.83,00:00:28.83,to be invincible. >> I feel so... (growls).
11,00:00:30.92,00:00:30.92,>> You feel like a big man? >> PROBST: But the announcement
12,00:00:33.42,00:00:33.42,"of a double Tribal Council... Tonight, both tribes are voting"
13,00:00:36.04,00:00:36.04,somebody out. >> Wow.
14,00:00:37.83,00:00:37.83,>> PROBST: ...exposed the villain's Achilles' heel; a rift
15,00:00:40.08,00:00:40.08,between Russell and Boston Rob. I don't trust Russell's ass
16,00:00:43.67,00:00:43.67,at all. He's like the hobbit on crack.
17,00:00:46.67,00:00:46.67,>> It's personal with me and Rob.
18,00:00:48.29,00:00:48.29,I don't think he knows who he's dealing with.
19,00:00:51.79,00:00:51.79,">> PROBST: Danielle and Parvati were firmly in Russell's camp,"
20,00:00:54.75,00:00:54.75,"with Sandra, Courtney and Tyson in Rob's."
21,00:00:58.00,00:00:58.00,Both sides were vying for the attention of the dragon slayer
22,00:01:01.08,00:01:01.08,and his fair maiden. But right before Tribal Council
23,00:01:04.04,00:01:04.04,"Russell planted a seed in Tyson's head, suggesting he"
24,00:01:07.58,00:01:07.58,vote out Parvati. >> I'm going to vote for
25,00:01:10.00,00:01:10.00,"Parvati, and then that will be it."
26,00:01:12.17,00:01:12.17,"I don't like doing it, but I got to."
27,00:01:15.96,00:01:15.96,">> Deal. >> All right, man."
28,00:01:17.42,00:01:17.42,">> Yup, we're tight, dude. >> PROBST: But at the Villains'"
29,00:01:20.00,00:01:20.00,"Tribal Council, Russell pulled a double cross by giving"
30,00:01:23.25,00:01:23.25,Parvati his hidden immunity idol.
31,00:01:25.21,00:01:25.21,"She played the idol, Tyson took the bait, and Boston Rob's"
32,00:01:28.25,00:01:28.25,"closest ally went home. Tyson, the tribe has spoken."
33,00:01:32.25,00:01:32.25,"Later, when the Heroes took their seats at Tribal Council,"
34,00:01:36.25,00:01:36.25,Colby dodged a bullet when the tribe voted out James because
35,00:01:39.54,00:01:39.54,"he was injured. Now, only five Heroes remain"
36,00:01:42.67,00:01:42.67,against eight Villains. Who will be voted out tonight?
37,00:02:02.25,00:02:02.25,">> I've played Survivor three times now, and for the"
38,00:02:05.79,00:02:05.79,"first time in all of those times, I was shocked last night."
39,00:02:10.38,00:02:10.38,I completely didn't know what happened.
40,00:02:13.08,00:02:13.08,"The more and more I think about it, something doesn't"
41,00:02:16.62,00:02:16.62,feel right. Something just doesn't feel
42,00:02:21.79,00:02:21.79,"feel right. Let me tell you something, dude,"
43,00:02:25.58,00:02:25.58,somebody said something to him. >> He didn't want to tell you.
44,00:02:29.29,00:02:29.29,">> Who cared? That's so stupid. >> Well, he's not here anymore,"
45,00:02:34.79,00:02:34.79,is he? >> It just hurts all of us.
46,00:02:40.88,00:02:40.88,We need to knock them out. Danielle's dumb as a bag of
47,00:02:45.21,00:02:45.21,rocks anyway. Both Parvati and Russell can do
48,00:02:48.54,00:02:48.54,some damage. >> It's no secret that Russell
49,00:02:50.29,00:02:50.29,has a little-boy crush on Parvati because he's...
50,00:02:53.67,00:02:53.67,"I mean, let's face it, he's like a bandy-legged little"
51,00:02:56.71,00:02:56.71,"troll who, you know, sort of, like, scampers around with his"
52,00:03:00.12,00:03:00.12,"tooth missing and, you know, is in and out of the bushes and"
53,00:03:04.04,00:03:04.04,"never washes. And she pays attention to him,"
54,00:03:06.50,00:03:06.50,"And she has, like, no problem flirting with clearly anything"
55,00:03:10.08,00:03:10.08,that walks. >> My hero! (chuckles)
56,00:03:19.67,00:03:19.67,">> That was awesome last night. >> Awesome, wasn't it?"
57,00:03:23.29,00:03:23.29,">> Y'all two need, y'all two need just to work on Jerri."
58,00:03:29.17,00:03:29.17,(Parvati laughs) Y'all two together can
59,00:03:32.12,00:03:32.12,do it easy. (women giggling)
60,00:03:38.25,00:03:38.25,">> I don't understand how they can be so cocky right now,"
61,00:03:41.92,00:03:41.92,"making fun of people. How can they do that, Jerri?"
62,00:03:46.67,00:03:46.67,"There's three of them, there's five of us."
63,00:03:50.83,00:03:50.83,"(giggling continues) I was born at night, but not"
64,00:03:53.92,00:03:53.92,"last night. To me, it's ridiculous that"
65,00:03:57.12,00:03:57.12,three people would have so much confidence unless something else
66,00:04:01.25,00:04:01.25,was going on. >> I'm so crafty. (laughs)
67,00:04:05.12,00:04:05.12,>> I don't know if they were just excited because
68,00:04:08.17,00:04:08.17,"they pulled over a big, stupid move or if they think that"
69,00:04:11.58,00:04:11.58,they have numbers on the other side and the merge is coming
70,00:04:14.75,00:04:14.75,"soon, or possibly if two of those people that are sitting"
71,00:04:17.50,00:04:17.50,with me in the tent pretending to be mad at the other three
72,00:04:20.50,00:04:20.50,"are actually with them, and the joke's on me."
73,00:04:48.00,00:04:48.00,"(Danielle groans) >> What's up, girl?"
74,00:04:53.54,00:04:53.54,">> I didn't sleep for crap, man. >> I didn't either."
75,00:04:56.29,00:04:56.29,>> It was cold. >> It was cold.
76,00:04:58.21,00:04:58.21,>> My blanket was halfway off my body.
77,00:05:00.12,00:05:00.12,That's why I was freezing. >> That was hard.
78,00:05:03.88,00:05:03.88,>> Rob started yet? >> Started?
79,00:05:07.58,00:05:07.58,>> Started his ranting and raving?
80,00:05:10.50,00:05:10.50,">> No, everybody's still sleeping-- well, relatively"
81,00:05:13.38,00:05:13.38,sleeping. I think everybody's really
82,00:05:15.71,00:05:15.71,depressed. >> I ain't depressed.
83,00:05:19.62,00:05:19.62,They're depressed. >> Yeah.
84,00:05:23.17,00:05:23.17,">> Just think of you as on the outs like them, you know?"
85,00:05:27.04,00:05:27.04,Depressed like that and going mad.
86,00:05:29.00,00:05:29.00,That ain't a good feeling. >> No.
87,00:05:31.08,00:05:31.08,">> If you have a tight alliance with four people, five people,"
88,00:05:35.21,00:05:35.21,"you can get all the way down to the end if you, if you"
89,00:05:38.71,00:05:38.71,stick together. That's how people get
90,00:05:40.38,00:05:40.38,far in this game. >> I think Jerri has all kind
91,00:05:44.88,00:05:44.88,"of respect for me now, because I put my butt on the line for"
92,00:05:48.08,00:05:48.08,somebody else. Now she has an alliance that
93,00:05:52.04,00:05:52.04,she has to start a relationship with.
94,00:05:54.38,00:05:54.38,Jerri hated Parvati. I brought them together.
95,00:05:58.67,00:05:58.67,But I'm that good where I can bring people together in this
96,00:06:02.04,00:06:02.04,game for my good. >> I'm just...
97,00:06:05.12,00:06:05.12,"I'm afraid to commit. I mean, I'll be honest."
98,00:06:07.71,00:06:07.71,I-I've had my trepidations with you from the beginning.
99,00:06:12.08,00:06:12.08,">> If people are worried about me, then, I mean, there's"
100,00:06:14.75,00:06:14.75,"just-- what can I say? I've been, like, (laughs)"
101,00:06:17.25,00:06:17.25,I've been the target of every single vote because
102,00:06:19.96,00:06:19.96,everyone thinks I'm gonna get with my people.
103,00:06:23.25,00:06:23.25,Why would I do that? Because it doesn't make sense
104,00:06:26.38,00:06:26.38,"for me leave a solid tribe. >> I guess it's, maybe"
105,00:06:29.08,00:06:29.08,I have fears of commitment. Maybe that's why I've been
106,00:06:32.04,00:06:32.04,single for three years. (laughs)
107,00:06:35.96,00:06:35.96,It hurts my brain. >> Jerri's completely
108,00:06:38.46,00:06:38.46,noncommittal. I thought I was noncommittal.
109,00:06:41.25,00:06:41.25,"She's, like, ""People have hurt ""my feelings in the past, and"
