,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> Jeff: PREVIOUSLY ON
2,00:00:02.30,00:00:02.30,"""SURVIVOR"": SAY YOUR GOOD-BYES. THIS GAME IS ON."
3,00:00:06.00,00:00:06.00,"SINCE DAY ONE, BLOOD VERSUS WATER HAS BEEN A TALE OF TWO"
4,00:00:11.00,00:00:11.00,TRIBES HEADING IN OPPOSITE DIRECTIONS.
5,00:00:14.40,00:00:14.40,HUNAHPU WINS! COYOPA COULDN'T WAYNE CHALLENGE.
6,00:00:19.23,00:00:19.23,HUNAHPU WINS IMMUNITY FOR THE THIRD STRAIGHT TIME.
7,00:00:22.33,00:00:22.33,"AND THEY WEREN'T GETTING ALONG. >> BAYLOR, YOU TOLD ME TO VOTE"
8,00:00:25.37,00:00:25.37,"DALE, YOU DID. OWN IT!"
9,00:00:27.17,00:00:27.17,>> Jeff: THERE IS CLEARLY TENSION IN THIS TRIBE.
10,00:00:31.10,00:00:31.10,HUNAHPU WAS UNBEATEN. >> WOOO!
11,00:00:34.63,00:00:34.63,>> Jeff: AND LIVING LIKE KINGS.
12,00:00:36.60,00:00:36.60,>> YEAH! >> Jeff: BUT EVEN THEY
13,00:00:38.50,00:00:38.50,COULDN'T LIVE IN PEACE. >> JEREMY'S GOT AN IDOL.
14,00:00:41.43,00:00:41.43,KEEP THAT IN MIND. >> KEITH IS TRYING TO GET ME
15,00:00:43.93,00:00:43.93,OIT. WE NEED TO HAVE EACH OTHER'S
16,00:00:46.17,00:00:46.17,BACKS. WE NEED TO GO TO TRIBAL AND GET
17,00:00:47.67,00:00:47.67,SOME OF THE SNAKES THAT ARE ON OUR TEAM OFF.
18,00:00:49.60,00:00:49.60,>> Jeff: AND DREW DECIDED TO THROW THE IMMUNITY CHALLENGE.
19,00:00:52.77,00:00:52.77,DREW MISSES AGAIN. HUNAHPU WINS THEIR FIRST
20,00:00:57.87,00:00:57.87,IMMUNITY CHALLENGE! BUT AT TRIBAL COUNCILS HAD PLAN
21,00:01:00.67,00:01:00.67,BACKFIRED AS A MAJORITY CAME TOGETHER TO BLINDSIDE DREW.
22,00:01:05.53,00:01:05.53,"FOURTH PERSON VOTED OUT OF ""SURVIVOR:  BLOOD VERSUS WATER,"""
23,00:01:11.03,00:01:11.03,LAEG HIS LONE ALLY JON. >> GOOD PLAY.
24,00:01:16.50,00:01:16.50,>> Jeff: 14 ARE LEFT. WHO WILL BE VOTED OUT TONIGHT.
25,00:01:30.20,00:01:30.20,>> THAT WAS A NARLY TRIBAL. >> WHAT A LEARNING EXPERIENCE.
26,00:01:36.27,00:01:36.27,>> TRIBAL WAS FREAKING INSANE. >> I WAS DEFINITELY ONE OF THE
27,00:01:38.97,00:01:38.97,ODD ONES OUT. THAT WAS FUN.
28,00:01:41.50,00:01:41.50,DREW WAS DEFINITELY A FRIEND OF MINE.
29,00:01:43.90,00:01:43.90,BUT HE STEPPED ON A LOT OF PEOPLE'S TOES WILL THE PAST FEW
30,00:01:47.20,00:01:47.20,"DAYS, SO I AM VERY NERVOUS, AND I'VE GOT A LOT OF DAMAGE CONTROL"
31,00:01:50.67,00:01:50.67,TO DO. IF YOU GUYS WOULD HAVE SAID IT
32,00:01:52.50,00:01:52.50,TO ME I WOULD HAVE BEEN RIGHT ON BOARD WITH IT.
33,00:01:54.83,00:01:54.83,">> WHAT DID HE SAY? >> HE SAID, ""YOU'RE EITHER WITH"
34,00:01:57.80,00:01:57.80,"ME OR AGAINST ME AND IF YOU'RE NOT, YOU DON'T KNOW WHAT THE"
35,00:02:01.00,00:02:01.00,"( BLEEP ) IS GOING ON HERE."" >> THAT'S CRAZY."
36,00:02:02.97,00:02:02.97,">> JON, YOU'LL BE MUCH BETTER OFF IN THIS TRIBE WITHOUT HIM."
37,00:02:06.17,00:02:06.17,>> I THINK YOU WILL. >> JON IS ON HIS APOLOGY TOUR
38,00:02:09.37,00:02:09.37,BECAUSE HE KNOWS HE'LL BE GONE NEXT.
39,00:02:11.57,00:02:11.57,>> I SHOULD HAVE BEEN RIGHT THERE FOR YOU.
40,00:02:13.17,00:02:13.17,"I SHOULD HAVE BEEN LIKE, YES, ABSOLUTELY, THE WAY YOU THINK IT"
41,00:02:15.77,00:02:15.77,"IS, ABSOLUTELY, I'M DOING IT. AND I DIDN'T DO THAT I'M  & I'M"
42,00:02:19.77,00:02:19.77,TRYING TO APOLOGIZE. >> ALL RIGHT.
43,00:02:21.23,00:02:21.23,HE COMES TO ME. I DIDN'T HAVE TO DO ANYTHING.
44,00:02:23.37,00:02:23.37,I JUST SWOOPED HIM UP. THIS IS BEAUTIFUL.
45,00:02:25.17,00:02:25.17,>> THIS IS ME TRYING TO MAKE SURE THAT YOU REALIZE I'M STILL
46,00:02:27.30,00:02:27.30,HERE FOR YOU. >> I'M RIGHT IN THE MIDDLE OF
47,00:02:30.33,00:02:30.33,"WHERE I WANT TO BE. THIS IS PERFECT, I'M IN A"
48,00:02:32.97,00:02:32.97,BEAUTIFUL SPOT RIGHT NOW. >> TREE MAIL.
49,00:02:43.63,00:02:43.63,">> YEAH! >> READ IT, WES."
50,00:02:47.33,00:02:47.33,">> CAN THE ARE YOU TIRED OF THE LONG TRIP TO THE ARENA?"""
51,00:02:50.43,00:02:50.43,">> OH, NO. >> ""ARE YOU TIRED OF BATTLING"
52,00:02:54.00,00:02:54.00,LOVED ONES? GET READY TO GET TIRED.
53,00:02:56.37,00:02:56.37,"IT'S TIME TO GET BACK TO THE ARENA."""
54,00:02:58.57,00:02:58.57,>> THE GOOD THING SWE'RE THE FIRST ONES IN THIS MORNING.
55,00:03:00.87,00:03:00.87,AND THEY GOT TO DO THE WALK OF SHAME RIGHT IN FRONT OF US.
56,00:03:04.43,00:03:04.43,">> SOMEONE COMING BACK INTO THE ARENA WITH ONE LESS PERSON, THE"
57,00:03:08.33,00:03:08.33,"WALK OF SHAME. SINCE WE WON IMMUNITY, IT'S"
58,00:03:10.67,00:03:10.67,"GOING TO BE NICE TO HAVE THE OTHER TEAM DO IT, EXCEPT IF IT'S"
59,00:03:14.07,00:03:14.07,YOUR LOVED ONE WHO IS NOT THERE. >> THEY ALSO WANT TO KEEP
60,00:03:19.63,00:03:19.63,WINNING CHALLENGES. >> THEY WANT TO KEEP WINNING.
61,00:03:21.33,00:03:21.33,">> THERE'S ANOTHER SHOWDOWN IN THE ARENA, AND I WILL ABSOLUTELY"
62,00:03:24.07,00:03:24.07,BE EXCITED TO FACE OFF AGAINST TRUE DROOU.
63,00:03:26.57,00:03:26.57,"HE SOCKED ME IN THE MOUTH A COUPLE OF TIMES ALREADY, BUT I'M"
64,00:03:30.13,00:03:30.13,"STILL STANDING AND IF I CAN SOCK HIM AND KNOCK HIM DOWN, I'M"
65,00:03:33.73,00:03:33.73,"GONNA. >> Jeff: COME ON IN, GUYS!"
66,00:03:49.23,00:03:49.23,COYOPA GETTING YOUR FIRST LOOK AT THE NEW HUNAHPU TRIBE.
