,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:03.75,00:00:03.75,Survivor: Although there were only five
3,00:00:06.62,00:00:06.62,"Heroes left, they appeared to be a tight-knit group."
4,00:00:09.62,00:00:09.62,>> Best team on Survivor right here.
5,00:00:11.17,00:00:11.17,>> PROBST: But their unity was only an illusion because when
6,00:00:13.50,00:00:13.50,"J.T. found a hidden immunity idol, Amanda and Candice decided"
7,00:00:17.54,00:00:17.54,he wasn't as trustworthy as they thought.
8,00:00:19.79,00:00:19.79,>> J.T.'s the slimiest guy out here.
9,00:00:21.92,00:00:21.92,>> PROBST: The Heroes had also convinced themselves that the
10,00:00:24.25,00:00:24.25,Villains tribe was completely controlled by women.
11,00:00:26.62,00:00:26.62,>> Sure looks like they got a woman's alliance.
12,00:00:29.08,00:00:29.08,>> PROBST: But there was no women's alliance.
13,00:00:31.00,00:00:31.00,>> The Hero tribe thinks this is an all-girl alliance.
14,00:00:33.58,00:00:33.58,"They think I'm on the outside, when I'm the leader."
15,00:00:36.50,00:00:36.50,">> PROBST: In fact, two of the women, Sandra and Courtney, were"
16,00:00:39.38,00:00:39.38,in the greatest danger. >> We're the ones on the outs.
17,00:00:42.04,00:00:42.04,>> PROBST: When the Villains lost their fourth challenge
18,00:00:43.83,00:00:43.83,in a row... Heroes win immunity!
19,00:00:46.50,00:00:46.50,(Heroes cheer) ...Courtney was the next to go.
20,00:00:49.08,00:00:49.08,But Sandra made a brilliant move to save her friend.
21,00:00:51.50,00:00:51.50,She convinced Russell that Coach had turned on him.
22,00:00:56.25,00:00:56.25,>> Russell's so stupid. He ate that crap up.
23,00:01:00.62,00:01:00.62,">> PROBST: Her plan worked. Courtney was spared,"
24,00:01:03.25,00:01:03.25,"and Coach was voted out... Coach, the tribe has spoken."
25,00:01:06.12,00:01:06.12,...leaving Jerri without her closest ally.
26,00:01:09.25,00:01:09.25,11 are left. Who will be voted out tonight?
27,00:01:24.08,00:01:24.08,We went to Tribal Council and we went ahead and voted out
28,00:01:28.21,00:01:28.21,Coach because I told Russell that Coach was going to vote
29,00:01:30.92,00:01:30.92,for him. And that's why Coach is probably
30,00:01:34.96,00:01:34.96,now out there looking into the sky wondering where everything
31,00:01:37.33,00:01:37.33,went wrong. >> I didn't see that coming
32,00:01:41.08,00:01:41.08,at all. I had no idea that Coach was
33,00:01:43.17,00:01:43.17,gonna go tonight. Not a clue.
34,00:01:46.21,00:01:46.21,"I'm not next, am I? >> No way, no way, no way."
35,00:01:49.54,00:01:49.54,">> Oh, God. >> You have my word."
36,00:01:51.25,00:01:51.25,"I will not write your name down, I promise you that."
37,00:01:54.04,00:01:54.04,"Obviously, it was last-minute, and I didn't want to tell you"
38,00:01:56.46,00:01:56.46,'cause I didn't want to freak you out.
39,00:01:58.75,00:01:58.75,>> Okay. >> Don't worry.
40,00:02:00.83,00:02:00.83,>> Yeah... I don't want to be next.
41,00:02:03.12,00:02:03.12,>> You're not going to. (Jerri laughs)
42,00:02:05.12,00:02:05.12,>> Coach was my one and only serious alliance.
43,00:02:08.54,00:02:08.54,"I mean, he's the only person out here I trusted, so I'm still"
44,00:02:11.96,00:02:11.96,going to stick true to the alliance that I created with
45,00:02:14.67,00:02:14.67,"Russell, Parvati and Danielle, but at this point, that's all I"
46,00:02:17.38,00:02:17.38,"got. >> So, what happened?"
47,00:02:23.33,00:02:23.33,>> You didn't know it was going to happen?
48,00:02:25.88,00:02:25.88,>> I had a strong feeling that I wasn't going to write his name
49,00:02:28.50,00:02:28.50,down. Coach betrayed me by telling
50,00:02:31.67,00:02:31.67,Sandra that he was trying to blindside me tonight.
51,00:02:34.38,00:02:34.38,>> I just wanted to make sure that I wasn't next...
52,00:02:36.96,00:02:36.96,">> No, I... I promise you, you ain't next."
53,00:02:39.04,00:02:39.04,">> Okay. >> You see, we got five girls"
54,00:02:42.67,00:02:42.67,"on my tribe now. I feel great about it, because"
55,00:02:45.08,00:02:45.08,I trust three of them. But I don't trust Sandra and
56,00:02:49.42,00:02:49.42,"Courtney, so they'll be the next to go."
57,00:02:52.38,00:02:52.38,I promise you that. (theme song playing)
58,00:03:32.62,00:03:32.62,\xe2\x99\xaa \xe2\x99\xaa >> Treemail!
59,00:04:02.12,00:04:02.12,>> Yeah. >> Treemail. Treemail.
60,00:04:04.12,00:04:04.12,">> Oh, what is this? >> ""Your next reward challenge"
61,00:04:09.04,00:04:09.04,requires endurance and a threshold for pain.
62,00:04:11.79,00:04:11.79,You would have seen this challenge in Survivor: 
63,00:04:13.88,00:04:13.88,Tocantins. Each survivor will position
64,00:04:16.21,00:04:16.21,"themselves between two narrow walls, their feet perched on a"
65,00:04:18.58,00:04:18.58,"small foothold."" >> Hmm."
66,00:04:20.58,00:04:20.58,">> ""This time, you will each be paired against a member of the"
67,00:04:23.17,00:04:23.17,other tribe. Below you must rank your five
68,00:04:25.21,00:04:25.21,competitors from strongest to weakest.
69,00:04:27.33,00:04:27.33,This will determine who you match up against-- the person
70,00:04:29.42,00:04:29.42,"with the same ranking from the other tribe."""
71,00:04:31.71,00:04:31.71,">> Coach screamed at the end of his, and was, like... (yelling)"
72,00:04:34.04,00:04:34.04,(laughter) >> He did.
73,00:04:36.04,00:04:36.04,">> Jumped off, you guys. >> Strongest. I'm obviously the"
74,00:04:38.04,00:04:38.04,"strongest, but I'm the heaviest, too."
75,00:04:40.08,00:04:40.08,>> I think maybe all the girls should play.
76,00:04:42.17,00:04:42.17,>> Yeah. >> We have little feet.
77,00:04:44.17,00:04:44.17,We're lighter. >> So do I.
78,00:04:46.17,00:04:46.17,">> I think we have an upper hand against them, five women."
79,00:04:48.17,00:04:48.17,>> So do I. >> Me and Danielle both won
80,00:04:50.17,00:04:50.17,our endurance challenge. >> They're going to put all the
81,00:04:52.17,00:04:52.17,"guys at the top, 'cause it says, put your strongest to your"
82,00:04:54.29,00:04:54.29,"weakest, and, you know, they're guys with big egos."
83,00:04:59.04,00:04:59.04,>> I'll be able to do great at this.
84,00:05:01.12,00:05:01.12,>> You think you're going to do the best?
85,00:05:03.12,00:05:03.12,">> Yeah. >> The bigger you are, the"
86,00:05:05.12,00:05:05.12,harder it is. >> If you guys want to put me
87,00:05:07.12,00:05:07.12,"weakest, that's fine. >> No, no, no."
88,00:05:09.12,00:05:09.12,">> I'll tell you the weakest if you're too proud to take it,"
89,00:05:11.12,00:05:11.12,though. (Rupert laughs)
90,00:05:13.12,00:05:13.12,>> I think I'm the strongest of all 11 of us still left out
91,00:05:15.21,00:05:15.21,"here, but if they want to rank me as the weakest, I'll let"
92,00:05:19.79,00:05:19.79,"them. >> Last time, the bigger people"
93,00:05:22.62,00:05:22.62,went out first. >> Right.
94,00:05:24.67,00:05:24.67,">> I mean, small girls with small feet are really what can"
95,00:05:27.17,00:05:27.17,do really well at it. >> I would love to see all five
96,00:05:30.00,00:05:30.00,"of us still up there, and three of them just drop out."
97,00:05:32.33,00:05:32.33,(Rupert laughs) Just to make a... make a
98,00:05:34.62,00:05:34.62,"statement. >> PROBST: Come on in, guys!"
99,00:05:49.88,00:05:49.88,Heroes getting your first look at the new Villain tribe.
100,00:05:54.42,00:05:54.42,">> PROBST: Coach voted out at the last Tribal Council, and"
101,00:05:56.67,00:05:56.67,Coach became the first member of our jury.
102,00:06:01.46,00:06:01.46,"Rupert, what's the reaction to seeing it's Coach that is now"
103,00:06:04.08,00:06:04.08,gone from the game? >> Phew!
104,00:06:06.08,00:06:06.08,"Cannot believe Coach is gone, you know."
105,00:06:08.50,00:06:08.50,But that women's alliance looks very strong.
106,00:06:10.83,00:06:10.83,"It's kind of obvious. >> PROBST: J.T., obvious to you"
107,00:06:13.42,00:06:13.42,guys it's a woman's alliance? >> I would have bet my life
108,00:06:15.75,00:06:15.75,Russell or Coach-- one was going to be gone.
109,00:06:18.08,00:06:18.08,">> PROBST: All right, you guys ready to get to today's reward"
110,00:06:20.25,00:06:20.25,challenge? (all voicing assent)
111,00:06:22.25,00:06:22.25,"For today's challenge, you will use your arms to brace yourself"
112,00:06:26.08,00:06:26.08,between two walls while your bare feet are perched on very
113,00:06:30.25,00:06:30.25,"narrow footholds. Every ten minutes, you will move"
114,00:06:34.08,00:06:34.08,to an even smaller foothold. Once you reach the third and
115,00:06:37.38,00:06:37.38,"final foothold, you will stay there for as long as you can."
116,00:06:40.50,00:06:40.50,Each person will be matched up against someone from the
117,00:06:43.62,00:06:43.62,opposite tribe. All you have to do to score a
118,00:06:46.62,00:06:46.62,point-- outlast your opponent. First tribe to score three
119,00:06:50.12,00:06:50.12,points wins reward. >> PROBST: Want to know what
120,00:06:55.67,00:06:55.67,your playing for? (all voicing assent)
121,00:06:57.67,00:06:57.67,"Well, it's clear you all like to live adventurously, so let me"
122,00:07:00.62,00:07:00.62,tell you what is at stake. The winning tribe will receive
123,00:07:03.75,00:07:03.75,a feast from Outback Steakhouse. >> ALL: Oh!
124,00:07:09.83,00:07:09.83,">> Bloomin' onion, baby! >> PROBST: Steak, shrimp on the"
125,00:07:12.08,00:07:12.08,barbie... >> Oh!
126,00:07:14.08,00:07:14.08,>> PROBST: ...loaded baked potato with all the fixings.
127,00:07:18.62,00:07:18.62,"So much food from Outback Steakhouse, you will not be able"
128,00:07:21.42,00:07:21.42,to eat it all. (Rupert laughs)
129,00:07:23.75,00:07:23.75,"This morning in your treemail, you were asked to rank your"
130,00:07:27.00,00:07:27.00,"tribe to determine our matchups, and in doing so, Villains, you"
131,00:07:30.12,00:07:30.12,decided who you were sitting out.
132,00:07:32.17,00:07:32.17,Russell sitting out this challenge.
133,00:07:34.17,00:07:34.17,"Take a spot on the bench. Everybody else, take your"
