,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:03.21,00:00:03.21,Survivor... After their third consecutive
3,00:00:05.83,00:00:05.83,"Tribal Council, Ulong was desperate."
4,00:00:08.08,00:00:08.08,>> I'm gonna stomp anybody's ass that lags.
5,00:00:11.50,00:00:11.50,>> Tree mail. >> PROBST: The tribes had a big
6,00:00:14.33,00:00:14.33,"decision to make. >> ""Today you must choose one"
7,00:00:16.75,00:00:16.75,"tribal representative..."" >> I'll speak right out..."
8,00:00:19.33,00:00:19.33,">> PROBST: At Koror, Tom spoke for the tribe and chose Ian as"
9,00:00:22.58,00:00:22.58,"their representative. >> Ian, I say you go."
10,00:00:25.08,00:00:25.08,>> PROBST: But the decision exposed a divide in the tribe.
11,00:00:28.67,00:00:28.67,">> Katie, Jennifer, Gregg, Ian and Tom are one unit."
12,00:00:33.08,00:00:33.08,So that makes five against four. We're definitely the underdogs
13,00:00:35.67,00:00:35.67,here. >> Maybe we'll draw straws or
14,00:00:37.46,00:00:37.46,"something. >> PROBST: At Ulong, the tribe"
15,00:00:39.29,00:00:39.29,"couldn't make a decision. You guys don't have a leader,"
16,00:00:41.29,00:00:41.29,you can't even pick a representative.
17,00:00:43.29,00:00:43.29,Give me somebody. >> James.
18,00:00:45.12,00:00:45.12,>> James. >> James.
19,00:00:46.71,00:00:46.71,">> I wasn't trying to be the leader, they picked me."
20,00:00:48.75,00:00:48.75,>> PROBST: The tribes competed in a bathroom build-off.
21,00:00:51.96,00:00:51.96,We're going to judge your bathroom.
22,00:00:54.04,00:00:54.04,"For the winning tribe, our entire construction department"
23,00:00:56.79,00:00:56.79,will build a shelter. Both tribes squared off.
24,00:01:05.71,00:01:05.71,">> Jenn, is that a boat coming? >> PROBST: And in the end, it"
25,00:01:08.71,00:01:08.71,was Koror that won the new shelter.
26,00:01:11.21,00:01:11.21,">> Oh, it's a frickin' palace. It's like the Taj Mahal."
27,00:01:14.25,00:01:14.25,It's fantastic. >> PROBST: At the immunity
28,00:01:16.25,00:01:16.25,"challenge, Ulong was out for revenge."
29,00:01:20.04,00:01:20.04,>> We're not going back to Tribal Council!
30,00:01:22.12,00:01:22.12,>> PROBST: The Ulong women held their own...
31,00:01:24.21,00:01:24.21,Jenn is in! Steph wins.
32,00:01:26.33,00:01:26.33,...but the men faltered. Koror wins their fourth straight
33,00:01:31.25,00:01:31.25,immunity challenge. Back at Ulong...
34,00:01:35.79,00:01:35.79,>> I have never lost this bad. >> PROBST: ...the girls were
35,00:01:38.46,00:01:38.46,frustrated and wanted James out. >> James lost it for all of us.
36,00:01:41.79,00:01:41.79,>> PROBST: But Kim was on the chopping block as well.
37,00:01:44.17,00:01:44.17,>> She sits on her butt. She might drink some coconut
38,00:01:47.62,00:01:47.62,"juice, you know. >> PROBST: At Tribal Council,"
39,00:01:51.21,00:01:51.21,the women ultimately sided with the men...
40,00:01:53.21,00:01:53.21,Fourth person voted out of Survivor: Palau...
41,00:01:55.21,00:01:55.21,...and voted out the weakest link.
42,00:01:58.25,00:01:58.25,14 are left. Who will be voted out tonight?
43,00:02:10.67,00:02:10.67,(theme song playing) \xe2\x99\xaa \xe2\x99\xaa
