,begin,end,subtitles_text
1,00:00:00.03,00:00:00.03, >> Jeff: PREVIOUSLY ON 
2,00:00:02.23,00:00:02.23,"""SURVIVOR"". FROM THE MOMENT PETE AND ABI"
3,00:00:04.67,00:00:04.67,FOUND A HIDDEN IMMUNITY IDOL THEY RULED THE GAME WITH AN IRON
4,00:00:10.10,00:00:10.10,FIST. >> HOPEFULLY YOU'RE NOT GOING TO
5,00:00:11.63,00:00:11.63,BE A DOUBLE AGENT. >> WE HAVE TO KEEP SKUPIN ON A
6,00:00:14.37,00:00:14.37,"LEASH, TOO. >> Jeff: THEY WENT INTO THE"
7,00:00:16.63,00:00:16.63,MERGE WITH NUMBERS. >> WE HAVE DANG GRAN.
8,00:00:19.33,00:00:19.33,EVERYTHING'S A FREE RIDE. >> Jeff: AND TOOK OUT THEIR
9,00:00:22.57,00:00:22.57,ENEMIES ONE BY ONE. BUT EVERYTHING CHANGED WHEN
10,00:00:26.13,00:00:26.13,SKUPIN GOT TIRED OF BEING AT THE BOTTOM OF THE ALLIANCE.
11,00:00:30.07,00:00:30.07,>> HOW CAN WE STAY LOYAL TO SOMEBODY NOT LOYAL TO US.
12,00:00:33.27,00:00:33.27,>> Jeff: AT THE LAST TRIBAL COUNCIL ABI LAID INTO LISA.
13,00:00:35.37,00:00:35.37,>> I'M NOT SURE ABOUT LISA AT THIS POINT.
14,00:00:39.70,00:00:39.70,>> I EXPERIENCED MORE THE PEOPLE THAT I WAS AGAINST
15,00:00:43.40,00:00:43.40,THAN THE PEOPLE I WAS WITH. >> Jeff: BUT IN THE END LISA
16,00:00:47.73,00:00:47.73,STAYED TRUE TO HER ALLIANCE AND IT WAS SKUPIN WHO JOINED THE
17,00:00:51.00,00:00:51.00,"REBELLION, TAKING OUT PETE AND ABI'S BIGGEST ALLY."
18,00:00:54.20,00:00:54.20,>> Jeff: TENTH PERSON VOTED OUT AND THE THIRD MEMBER OF OUR
19,00:00:57.87,00:00:57.87,"JURY, ARTIS. WITH THEIR ALLIANCE CRUMBLING,"
20,00:01:00.53,00:01:00.53,CAN ABI AND PETE SURVIVE? EIGHT ARE LEFT.
21,00:01:03.67,00:01:03.67,WHO WILL BE VOTED OUT TONIGHT? >> TOO BAD FOR ARTIS.
22,00:01:24.57,00:01:24.57,">> YEAH, HE DIDN'T SEE THAT COMING."
23,00:01:26.40,00:01:26.40,>> TRYING TO THINK ABOUT ANOTHER GAME PLAN.
24,00:01:28.23,00:01:28.23,>> YEAH. THAT.
25,00:01:30.90,00:01:30.90,>> THAT'S WHAT HAPPENS WHEN YOU FALL ASLEEP AT THE WHEEL.
26,00:01:33.53,00:01:33.53,>> TRIBAL COUNCIL DISASTER BASICALLY.
27,00:01:35.77,00:01:35.77,"SERIOUSLY, IT'S LIKE WHAT THE (BLEEP)?"
28,00:01:37.63,00:01:37.63,"LIKE, I THOUGHT WE HAD AGREED THAT TANDANG WAS SUPPOSED TO BE"
29,00:01:41.97,00:01:41.97,STRONG AND MAKE A BIG MOVE TOGETHER.
30,00:01:43.63,00:01:43.63,>> IF WE DIDN'T DO WHAT WE DID TONIGHT NONE OF US WOULD HAVE
31,00:01:46.50,00:01:46.50,"HAD A CHANCE AT THE MILL. >> NOPE, NONE."
32,00:01:48.73,00:01:48.73,>> SO THIS IS ALL OF OUR CHANCES.
33,00:01:50.40,00:01:50.40,>> IT IS. >> VOTING ARTIS OFF TONIGHT WAS
34,00:01:55.30,00:01:55.30,"MY FIRST REAL BIG MOVE, BUT I DON'T BELIEVE YOU CAN WIN THIS"
35,00:01:59.17,00:01:59.17,GAME WITH JUST ONE BIG MOVE. I BELIEVE THAT THERE ARE SEVERAL
36,00:02:02.60,00:02:02.60,BIG MOVES THAT NEED TO TAKE PLACE BEFORE THE END OF THIS
37,00:02:06.40,00:02:06.40,GAME. >> I HOPE THAT BOTH YOU AND
38,00:02:08.30,00:02:08.30,JONATHAN KNOW WHAT I'M THINKING LONG TERM WITH YOU TWO.
39,00:02:11.13,00:02:11.13,">> WELL, I THINK THE PERFECT SCENARIO IS TO HAVE ALL OF US IN"
40,00:02:14.90,00:02:14.90,"THE FINAL SIX. >> OH, MY GOSH, YES."
41,00:02:17.83,00:02:17.83,">> AND THEN WE SHAKE HANDS AND WE SAY ""GAME ON."""
42,00:02:20.87,00:02:20.87,>> AND FIGHT IT OUT. >> FIGHT IT OUT.
43,00:02:23.13,00:02:23.13,">> WHICH EVER WAY I GO, I NEED TO CONTROL THIS GAME AS MUCH AS"
44,00:02:26.40,00:02:26.40,I CAN INSTEAD OF LETTING SOMEBODY ELSE DETERMINE MY FATE.
45,00:02:30.07,00:02:30.07,IT'S -- THE ONLY WAY I'VE EVER LIVED MY LIFE AND IT'S THE WAY
46,00:02:33.27,00:02:33.27,I'M GOING TO PLAY THIS GAME. >> HONESTLY?
47,00:03:08.07,00:03:08.07,">> HONESTLY, I THINK YOU'LL SEE THAT I NEVER WAVERED FROM OUR"
48,00:03:12.50,00:03:12.50,ALLIANCE OF FOUR BECAUSE I COULD WALK AWAY HAVING NOT BROKEN MY
49,00:03:15.83,00:03:15.83,WORD EVEN IF IT MEANT WE WERE NO LONGER -- HAD MAJORITY NUMBERS.
50,00:03:20.30,00:03:20.30,">> RIGHT. HOW YOU FEEL TODAY, THOUGH?"
51,00:03:22.77,00:03:22.77,DO YOU THINK YOU'RE GOING TO ALIGN WITH THEM?
52,00:03:24.37,00:03:24.37,">> WELL, IT'S VERY HARD BEING IN AN ALLIANCE WITH PETE AND ABI"
53,00:03:28.73,00:03:28.73,AND I HAVE NEVER BEEN GOOD AT BREAKUPS.
54,00:03:31.90,00:03:31.90,I HAVE CONTINUED IN RELATIONSHIPS WAY TOO LONG JUST
55,00:03:35.50,00:03:35.50,BECAUSE I DIDN'T WANT TO HURT THEM. AND SO THAT'S WHAT'S FELT
56,00:03:39.50,00:03:39.50,COMFORTABLE OUT HERE. THE BIG PART OF WHO I AM AND WHO
57,00:03:43.43,00:03:43.43,I HAVE BEEN IS SOMEONE WHO FEELS COMFORTABLE TO BE USED.
58,00:03:48.83,00:03:48.83,I FEEL LIKE THAT FOR SOME REASON I LOST THAT TRUST IN YOU AND I
59,00:03:52.87,00:03:52.87,CAN'T BE IN AN ALLIANCE WHO W SOMEONE WHO REALLY DOESN'T TRUST
60,00:03:55.73,00:03:55.73,ME.  >> YOU KNOW WHAT THREW ME OFF
61,00:03:57.57,00:03:57.57,YESTERDAY IS WHEN YOU SAID THAT THE OTHER SIDE WAS MORE GRACIOUS
62,00:03:59.77,00:03:59.77,TO YOU THAN US. >> THEY HAVE GONE OUT OF THEIR
63,00:04:02.03,00:04:02.03,WAY TO BE KIND TO ME AND TO ENCOURAGE ME.
64,00:04:05.07,00:04:05.07,">> WELL, THAT'S JUST BECAUSE THEY ARE SMART AND THEY WANT THE"
65,00:04:08.60,00:04:08.60,"NUMBERS. BUT, YOU KNOW, IT'S ALL ABOUT"
66,00:04:10.93,00:04:10.93,"FORGIVING AROUND HERE, RIGHT? AND YOU DO WANT TO GO TO THE END"
67,00:04:13.73,00:04:13.73,AND YOU WANT TO BE ON THE TOP OF AN ALLIANCE.
68,00:04:16.43,00:04:16.43,YOU DO NOT WANT TO BE ON THE BOTTOM OF AN ALLIANCE.
69,00:04:18.90,00:04:18.90,YOU KNOW IF YOU GO WITH HELP THE YOUR CHANCES ARE VERY LEAN.
70,00:04:21.37,00:04:21.37,>> I GET THAT. BUT YOU KNOW WHAT?
71,00:04:23.23,00:04:23.23,AT THIS POINT I'M WILLING TO BE SIXTH AND FEEL GOOD THAT THE
72,00:04:26.73,00:04:26.73,PEOPLE I'M WITH AREN'T GOING TO BE CALLING ME OUT AT TRIBAL
73,00:04:29.93,00:04:29.93,COUNCIL SAYING THEY DON'T TRUST ME.
74,00:04:32.90,00:04:32.90,>> ALL RIGHT. THAT'S FAIR ENOUGH.
75,00:04:34.50,00:04:34.50,"I'M NOT GONNA TRY ANY HARDER IF THAT'S HOW YOU FEEL, THERE'S"
76,00:04:38.03,00:04:38.03,NOTHING I CAN SAY. CLEARLY YOU'RE ALREADY ALIGNED
77,00:04:40.37,00:04:40.37,WITH THEM. SO GOOD LUCK.
78,00:04:42.33,00:04:42.33,>> THE REALLY WONDERFUL THING IS I DO BELIEVE I'M TAKING CONTROL
79,00:04:46.20,00:04:46.20,OF MY OWN DESTINY. I THINK IT'S GOING TO MAKE A
80,00:04:48.93,00:04:48.93,HUGE DIFFERENCE IN THE QUALITY OF MY TIME OUT HERE AND REALLY
81,00:04:52.90,00:04:52.90,"IT SOUNDS DRAMATIC, BUT THE REST OF MY LIFE."
82,00:05:01.80,00:05:01.80,">> Jeff: COME ON IN, GUYS! GUYS READY TO GET TO TODAY'S"
83,00:05:13.37,00:05:13.37,REWARD STKPHAPBLG. >> YES.
84,00:05:14.43,00:05:14.43,">> Jeff: FOR TODAY'S CHALLENGE, YOU'LL BE DIVIDED"
85,00:05:16.57,00:05:16.57,INTO TEAMS. EACH TEAM WILL HAVE A TOTAL OF
86,00:05:19.20,00:05:19.20,"THREE DRUMS, ONE IN EACH CIRCLE. ON MY GO, YOU'LL RACE TO FLIP"
87,00:05:22.60,00:05:22.60,YOUR DRUM SYMBOL UP WHILE THE OTHER TEAM TRIES TO FLIP IT
88,00:05:26.13,00:05:26.13,BACK. SIMPLE DOWN.
89,00:05:28.07,00:05:28.07,FIRST TEAM TO GET ALL THREE OF THEIR DRUMS FACE UP AT THE SAME
90,00:05:35.27,00:05:35.27,TIME SCORES A POINT FOR THEIR TEAM.
91,00:05:36.93,00:05:36.93,FIRST TEAM TO SCORE THREE WINS REWARD.
92,00:05:39.57,00:05:39.57,YOU WANT TO KNOW WHAT YOU'RE PLAYING FOR?
93,00:05:40.77,00:05:40.77,>> YES. >> Jeff: TODAY'S REWARD IS A
94,00:05:41.53,00:05:41.53,THING OF BEAUTY. YOU'LL BE TAKEN TO A SEPARATE
95,00:05:44.70,00:05:44.70,ISLAND WHERE WE HAVE PUT TOGETHER A SPA DAY.
96,00:05:46.97,00:05:46.97,>> GOSH. >> Jeff: YOU'LL START WITH A
97,00:05:49.87,00:05:49.87,BATH. >> MY HAIR!
98,00:05:51.37,00:05:51.37,>> Jeff: YOU CAN WASH YOUR HAIR.
99,00:05:52.87,00:05:52.87,THEN HOW ABOUT A MASSAGE? >> MAN!
100,00:05:54.87,00:05:54.87,>> Jeff: PEDICURES AND MANICURES.
101,00:05:57.07,00:05:57.07,"AND WHEN YOU'RE NICE AND RELAXED, CHICKEN, BEEF, SHRIMP"
102,00:06:00.47,00:06:00.47,"SKEWERS, FRIED CALAMARI AND SOME COCKTAILS."
103,00:06:03.80,00:06:03.80,I KNOW IT'S WORTH PLAYING FOR. WE'LL DRAW FOR TEAMS AND GET
104,00:06:07.33,00:06:07.33,"STARTED. ALL RIGHT, WE HAVE OUR TWO"
105,00:06:16.73,00:06:16.73,"TEAMS. FOR THE RED TEAM, KWRA +EUP,"
106,00:06:19.07,00:06:19.07,"CARTER, MALCOLM AND PETE. FOR THE YELLOW TEAM, PENNER,"
107,00:06:22.67,00:06:22.67,"DENICE, LISA AND SKUPIN. HERE WE GO."
108,00:06:25.70,00:06:25.70,"FIRST ROUND, CARTER TAKING ON PENNER."
109,00:06:28.13,00:06:28.13,WE ARE PLAYING TO THREE. SURVIVORS READY?
110,00:06:29.90,00:06:29.90,GO. ONCE YOU GET ALL THREE OF YOUR
111,00:06:34.27,00:06:34.27,"DRUMS FACE UP, SAME TIME YOU WIN."
112,00:06:39.17,00:06:39.17,CARTER FLIPS PENNER'S BACK OVER. >> UP HERE.
113,00:06:41.97,00:06:41.97,THERE YOU GO. PENNER FLIPS RED TEAM'S OVER
114,00:06:45.93,00:06:45.93,JUST IN TIME. CARTER GOING QUICKLY.
115,00:06:56.03,00:06:56.03,">> DONE! >> Jeff: DONE, RED SCORES!"
116,00:06:58.57,00:06:58.57,">> ATTA BOY, CARTER. >> Jeff: RED LEADS ONE-ZIP."
117,00:07:03.77,00:07:03.77,MALCOLM IS COMING UP FOR RED TEAM.
118,00:07:05.77,00:07:05.77,HE'LL TAKE ON SKUPIN. SURVIVORS READY?
119,00:07:08.97,00:07:08.97,GO. A LITTLE SCHOOLYARD GAME ON
120,00:07:15.00,00:07:15.00,"""SURVIVOR."" GET TO IT MALCOLM!"
121,00:07:17.40,00:07:17.40,GO! >> YOU GOT IT!
122,00:07:18.80,00:07:18.80,">> GOOD, GO, GO! >> MALCOLM FORGETS TO FLIP"
123,00:07:22.73,00:07:22.73,YELLOW BACK OVER OPENING THE DOOR FOR SKUPIN.
124,00:07:28.13,00:07:28.13,YELLOW SCORES! WE ARE TIEDED 1-1.
125,00:07:35.10,00:07:35.10,"ALL RIGHT, NEXT TWO. ABI GOING TO BE TAKING ON LISA."
126,00:07:39.60,00:07:39.60,SURVIVORS READY? GO.
127,00:07:44.40,00:07:44.40,">> LEAVE IT! KWRA +EUPB, NO!"
