,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.75,00:00:02.75,"Survivor, Lydia was relieved she had been spared at Tribal"
3,00:00:05.08,00:00:05.08,"Council. >> You know, I don't deserve to"
4,00:00:07.25,00:00:07.25,go. I'm a hard worker.
5,00:00:09.12,00:00:09.12,"So, you know, I'm happy that I'm here."
6,00:00:11.62,00:00:11.62,">> PROBST: At the reward challenge, the tribes played for"
7,00:00:13.71,00:00:13.71,comfort items. Survivors ready.
8,00:00:16.62,00:00:16.62,Go. Yaxha started with a solid lead.
9,00:00:19.38,00:00:19.38,Take off your blindfolds! Start assembling.
10,00:00:21.46,00:00:21.46,">> Girls on tie, boys build. >> PROBST: But Nakum made up"
11,00:00:23.79,00:00:23.79,time when they discovered how to correctly assemble their tent.
12,00:00:27.17,00:00:27.17,Nakum wins reward! (cheering)
13,00:00:33.04,00:00:33.04,"Back at camp, the guys struggled with how best to use their new"
14,00:00:36.25,00:00:36.25,tarp. So Margaret spoke up.
15,00:00:39.12,00:00:39.12,">> If you're going to slant it, you got to decide which way you"
16,00:00:41.58,00:00:41.58,want to slant it. >> PROBST: And Bobby Jon and
17,00:00:43.79,00:00:43.79,Judd got annoyed. >> I'm 28 years old.
18,00:00:45.92,00:00:45.92,You just can't tell grown men what to do all the time.
19,00:00:49.21,00:00:49.21,>> She's playing that mother hen role.
20,00:00:51.00,00:00:51.00,">> PROBST: At Yaxha, Brian pumped up his team."
21,00:00:53.25,00:00:53.25,">> We got it, guys! We need it. We're the underdogs."
22,00:00:55.29,00:00:55.29,"Do it for your family, do it for whatever, do it for each other."
23,00:00:57.33,00:00:57.33,"Just do it! And win, guys!"
24,00:00:59.33,00:00:59.33,">> PROBST: At the immunity challenge, the tribes competed"
25,00:01:01.75,00:01:01.75,in an ancient Maya court ball game.
26,00:01:05.08,00:01:05.08,Temperature update: 114 degrees. Yaxha struggled when Amy
27,00:01:11.21,00:01:11.21,sprained her ankle and Brianna and Lydia couldn't pull it
28,00:01:14.25,00:01:14.25,together. >> Why don't you move it!
29,00:01:16.08,00:01:16.08,I want to see some hustle. >> PROBST: Nakum won their
30,00:01:18.46,00:01:18.46,second immunity in a row. Danni scores!
31,00:01:21.12,00:01:21.12,"Nakum wins immunity. Back at Yaxha, Steph was"
32,00:01:25.67,00:01:25.67,discouraged. >> I'm frustrated because we
33,00:01:28.21,00:01:28.21,"have Amy, she can't run. And we have a fish monger."
34,00:01:31.00,00:01:31.00,"And we have Brianna, who is a makeup artist."
35,00:01:32.92,00:01:32.92,"Why, just once, can't I just be on a great tribe?"
36,00:01:36.75,00:01:36.75,">> PROBST: With Lydia, Amy and Brianna all at risk, the tribe"
37,00:01:40.04,00:01:40.04,ultimately voted out the one they considered the weakest.
38,00:01:43.50,00:01:43.50,"Brianna, the tribe has spoken. 15 are left."
39,00:01:47.46,00:01:47.46,Who will be voted off tonight? (theme song playing)
40,00:01:53.33,00:01:53.33,  Captioning sponsored by   CBS PARAMOUNT
41,00:01:55.33,00:01:55.33,  NETWORK TELEVISION (birds chirping)
42,00:03:27.25,00:03:27.25,>> Being here is the hottest conditions I've ever been in in
43,00:03:30.17,00:03:30.17,my life. Hotter than I could possibly
44,00:03:32.29,00:03:32.29,"imagine. I mean, we're talking triple"
45,00:03:35.17,00:03:35.17,"digits every day, and it seems like every day it goes up a"
46,00:03:37.54,00:03:37.54,"couple of digits more. Just when you think like 104,"
47,00:03:41.17,00:03:41.17,"holy crap, that is the hottest I could possibly imagine,"
48,00:03:43.58,00:03:43.58,"the next day it's 114. >> I tell you, you take the heat"
49,00:03:51.88,00:03:51.88,"and you get near a fire, it's even worse."
50,00:03:54.04,00:03:54.04,>> Uh-huh. >> The tribe's pretty tired.
51,00:04:00.08,00:04:00.08,We're weak after yesterday's challenge.
52,00:04:02.58,00:04:02.58,It was like nothing we had ever dreamed of.
53,00:04:06.88,00:04:06.88,Heat absolutely wiped us out. It's brutal.
54,00:04:10.17,00:04:10.17,And you can't do anything. You're sapped of energy.
55,00:04:13.88,00:04:13.88,And the mosquitoes are unbelievable.
56,00:04:21.33,00:04:21.33,>> I've never seen anything like the bugs in my life.
57,00:04:24.71,00:04:24.71,In my entire... you know what?
58,00:04:26.33,00:04:26.33,"They just, it's like you ever watch The Killer Bees, the"
59,00:04:29.00,00:04:29.00,movie? They're all over you.
60,00:04:32.25,00:04:32.25,"I mean, they're literally, if I didn't have my sweatshirt on,"
61,00:04:34.33,00:04:34.33,forget about it. >> We were smacking and kind of
62,00:04:38.21,00:04:38.21,"fight sparring in the wind, man, just trying to get the"
63,00:04:41.12,00:04:41.12,"mosquitoes out of there, but it ain't gonna work, man."
64,00:04:44.00,00:04:44.00,It only works for about maybe a millimeter of a second.
65,00:04:47.08,00:04:47.08,Then the thing goes and he's right back at you.
66,00:04:51.21,00:04:51.21,">> I know, man, we have a bunch of bites."
67,00:04:52.96,00:04:52.96,">> They're brutal today. >> Yeah, this, this place"
68,00:04:59.88,00:04:59.88,"changes you out here. I mean, between starving and the"
69,00:05:03.83,00:05:03.83,"heat and mosquitoes and bugs, everything adds up, and it just,"
70,00:05:07.42,00:05:07.42,"you know, completely wears you down."
71,00:05:10.62,00:05:10.62,So I find it's just easier to lay around and do nothing.
72,00:05:15.38,00:05:15.38,"I guess, which is kind of pathetic, but, I don't know,"
73,00:05:19.08,00:05:19.08,"we're still on top, you know. We're beating the other team."
74,00:05:21.79,00:05:21.79,"I mean, I can't imagine how the other team feels if we're not"
75,00:05:25.25,00:05:25.25,"feeling very well. I mean, God knows what it's like"
76,00:05:27.92,00:05:27.92,"around their place. >> Now, that's the method we"
77,00:05:34.50,00:05:34.50,need to start using. >> Oops.
78,00:05:37.25,00:05:37.25,">> It's going down. >> Quick, quick, quick."
79,00:05:38.79,00:05:38.79,>> I got him. >> There we go.
80,00:05:41.21,00:05:41.21,>> How many you have total? >> Four so far.
81,00:05:44.33,00:05:44.33,>> Whoa! >> There's the ticket right
82,00:05:47.88,00:05:47.88,there. >> So the method for today was
83,00:05:52.17,00:05:52.17,sit this big pot down in the water that had all the cornmeal
84,00:05:54.96,00:05:54.96,in it. And then all the minnows swarm
85,00:05:58.25,00:05:58.25,inside of it in a big circle. And then you pull it out
86,00:06:01.17,00:06:01.17,really fast and at least a couple of them are still in
87,00:06:03.62,00:06:03.62,"there. >> I saw it, I saw it."
88,00:06:05.38,00:06:05.38,There he is. They hide in the bottom.
