,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.12,00:00:02.12,Survivor... >> What a worthless crew.
3,00:00:06.08,00:00:06.08,>> PROBST: Rory reached his breaking point.
4,00:00:07.50,00:00:07.50,>> I'm ready to get the hell out of Yasur.
5,00:00:10.58,00:00:10.58,>> PROBST: And Rory got his wish.
6,00:00:12.21,00:00:12.21,Drop your buffs. The game took a big turn...
7,00:00:15.04,00:00:15.04,Orange is your new color. ...when the tribes merged before
8,00:00:17.71,00:00:17.71,the immunity challenge. This is what you covet now:
9,00:00:19.79,00:00:19.79,individual immunity. Survivors ready?
10,00:00:22.08,00:00:22.08,"Go! >> Come on, Sarge!"
11,00:00:24.08,00:00:24.08,>> PROBST: Sarge came out on top.
12,00:00:26.04,00:00:26.04,Sarge wins first individual immunity.
13,00:00:30.17,00:00:30.17,The new tribe returned to a huge feast at Lopevi's camp.
14,00:00:33.92,00:00:33.92,>> This place is off the chain right now.
15,00:00:36.75,00:00:36.75,>> PROBST: And named themselves Alinta.
16,00:00:39.21,00:00:39.21,>> I'm so tired of having female conversation.
17,00:00:41.79,00:00:41.79,>> PROBST: Rory immediately rejoined his male alliance.
18,00:00:44.42,00:00:44.42,>> Ami is the top dog over there.
19,00:00:46.38,00:00:46.38,>> PROBST: He convinced the men that Ami was the biggest threat
20,00:00:50.04,00:00:50.04,and an all-female alliance was a dangerous possibility.
21,00:00:52.12,00:00:52.12,">> Ami says, ""We have an all- women's union, and you guys are"
22,00:00:55.42,00:00:55.42,"getting voted out."" >> PROBST: With Tribal Council"
23,00:00:58.29,00:00:58.29,"looming, Ami worked her magic on the girls."
24,00:01:01.08,00:01:01.08,>> I don't think that Twila and Julie ever left the women's
25,00:01:05.00,00:01:05.00,alliance. >> Even though I got a pact
26,00:01:07.25,00:01:07.25,"going, I get real nervous. Ami has control of all the"
27,00:01:10.79,00:01:10.79,"women, and it's dangerous. >> We're not making the"
28,00:01:13.12,00:01:13.12,decision. We all are making the decision.
29,00:01:15.08,00:01:15.08,">> PROBST: In the end, it came down to Twila and Julie."
30,00:01:17.62,00:01:17.62,>> I feel confident about Twila and Julie.
31,00:01:20.38,00:01:20.38,We got the numbers. We'll be good to go.
32,00:01:22.21,00:01:22.21,>> The guys think we're with them.
33,00:01:23.96,00:01:23.96,"The girls think we're with them. After tonight, somebody's going"
34,00:01:26.38,00:01:26.38,"to be pissed. >> PROBST: At Tribal Council,"
35,00:01:29.50,00:01:29.50,Julie and Twila betrayed the men when they voted off Rory.
36,00:01:33.17,00:01:33.17,"Rory, the tribe has spoken. Nine are left."
37,00:01:36.79,00:01:36.79,Who will be voted out tonight? (theme song playing)
38,00:02:18.21,00:02:18.21,\xe2\x99\xaa \xe2\x99\xaa >> Where do you guys think the 
39,00:02:56.04,00:02:56.04,torch is-- just over here? >> That was fun.
40,00:03:01.04,00:03:01.04,>> I'd like to say I'm real happy to be here right now.
41,00:03:04.25,00:03:04.25,">> Yeah, you are. What about me?"
42,00:03:06.92,00:03:06.92,>> Tribal Council tonight was absolute heaven.
43,00:03:10.08,00:03:10.08,"The guys went in thinking they were getting rid of me tonight,"
44,00:03:13.92,00:03:13.92,"and, oh, we shocked the shiznit out of 'em."
45,00:03:18.21,00:03:18.21,>> So this is men against women.
46,00:03:20.42,00:03:20.42,That's the first time I realized that.
47,00:03:22.33,00:03:22.33,"I've never had anyone waver in my alliance, and tonight was"
48,00:03:25.12,00:03:25.12,the first time that the alliance wasn't true.
49,00:03:31.04,00:03:31.04,Tribal Council was a surprise. I would I say that I probably
50,00:03:34.17,00:03:34.17,put a little bit too much... confidence in Julie and Twila.
51,00:03:39.04,00:03:39.04,"They've put me, Sarge and Chad in a precarious situation."
52,00:03:42.29,00:03:42.29,It's going to be tough to survive the rest of this game.
53,00:03:45.71,00:03:45.71,I trusted Julie. I trusted Twila.
54,00:03:48.75,00:03:48.75,I did. I trusted 'em both. >> I thought I could
55,00:03:51.58,00:03:51.58,"trust you all, too, but it didn't seem like it was going"
56,00:03:53.42,00:03:53.42,that way. >> You learn... every day
57,00:03:55.04,00:03:55.04,"of life, you learn a little bit more about people."
58,00:03:57.33,00:03:57.33,>> Yeah. >> Tonight's Tribal
59,00:03:59.08,00:03:59.08,"Council was tough for me, because even though Sarge gave"
60,00:04:02.46,00:04:02.46,"me his word, and Chris gave me his word, and-and Chad gave me"
61,00:04:05.42,00:04:05.42,"his word, I felt like I still couldn't trust the guys."
62,00:04:08.08,00:04:08.08,The guys told me that I was going to be part of the final
63,00:04:12.83,00:04:12.83,"four, and they told Julie the same thing."
64,00:04:15.54,00:04:15.54,>> You got to trust the people you're with.
65,00:04:17.04,00:04:17.04,>> I feel like I didn't do anything more to those guys
66,00:04:19.92,00:04:19.92,than what they would've done to me.
67,00:04:21.50,00:04:21.50,I've got a lot of guilt. I didn't like it all.
68,00:04:26.12,00:04:26.12,">> Sleep well, guys. >> I'm going to bed."
69,00:04:28.92,00:04:28.92,"You guys, thanks for dinner. >> I get the outside."
70,00:04:31.88,00:04:31.88,">> Okay. >> I do, too."
71,00:04:33.58,00:04:33.58,>> This is how naive Julie and Twila are.
72,00:04:37.38,00:04:37.38,They think they were at the end of our pecking order?
73,00:04:40.92,00:04:40.92,Where are they being away from the other girls all this time?
74,00:04:44.96,00:04:44.96,"They're at the end of their pecking order, but the beauty of"
75,00:04:47.83,00:04:47.83,it is that the game's not over. >> Uh-uh.
76,00:04:52.42,00:04:52.42,>> Anything can happen. >> I'm just real hurt just
77,00:05:07.17,00:05:07.17,the way... because I thought Twila was sincere. I just...
78,00:05:09.92,00:05:09.92,>> I guess I don't understand the reasoning.
79,00:05:12.83,00:05:12.83,>> Yeah. >> It must... it's just...
80,00:05:14.25,00:05:14.25,">> Well, it's just like... >> It must just be gender."
81,00:05:16.21,00:05:16.21,It must be a woman thing. >> That is the truest thing
82,00:05:18.92,00:05:18.92,you just said. A lot of things going through my
83,00:05:22.67,00:05:22.67,"mind. Uh, I got despisal."
84,00:05:25.08,00:05:25.08,"I have, uh, remorse. Uh, these bunch of women--"
85,00:05:30.12,00:05:30.12,"they're very conniving, and I... Hats off to 'em, you know."
86,00:05:35.12,00:05:35.12,You got me. >> \xe2\x99\xaa I'm picking
87,00:05:38.08,00:05:38.08,On the bone \xe2\x99\xaa Of memories still held
88,00:05:42.21,00:05:42.21,"In my mind \xe2\x99\xaa La, la, la, la, la, la"
89,00:05:48.92,00:05:48.92,"Yeah, and one tiny candle \xe2\x99\xaa In the dark"
90,00:05:54.21,00:05:54.21,"And it's driving me crazy... \xe2\x99\xaa >> Bottom line, it's"
91,00:06:00.25,00:06:00.25,awkward right now. It's awkward talking to any of
92,00:06:03.12,00:06:03.12,'em. >> Think it's a reward
93,00:06:05.29,00:06:05.29,"challenge today? >> Yeah, I think it might be."
94,00:06:28.04,00:06:28.04,">> PROBST: Okay, let's get to today's reward challenge."
95,00:06:31.04,00:06:31.04,I'm going to ask you a series of questions about Vanuatu culture.
96,00:06:34.29,00:06:34.29,"Each time you answer a question correctly, you get to light one"
97,00:06:38.00,00:06:38.00,other tribe member's ceremonial skull which has been carved out
98,00:06:42.38,00:06:42.38,of a coconut. Each tribe member only has three
99,00:06:45.04,00:06:45.04,"skulls. When you're out of skulls,"
100,00:06:47.96,00:06:47.96,you're out of the game. Take a seat on the bench.
101,00:06:50.04,00:06:50.04,"For the winner, you will leave the beach directly aboard a"
102,00:06:53.54,00:06:53.54,"helicopter, where you will take a flight through the inland"
103,00:06:56.25,00:06:56.25,gorge. This is a ride-- the ride of a
104,00:06:58.50,00:06:58.50,"lifetime. You will land at Mount Maro,"
105,00:07:00.54,00:07:00.54,which is a dormant volcano with a view you have never seen
106,00:07:03.88,00:07:03.88,before and I doubt will ever see again.
107,00:07:06.88,00:07:06.88,"While you're sitting at the top of Mount Maro, looking at the"
108,00:07:09.25,00:07:09.25,"beautiful view, you will partake in a picnic, a little champagne,"
109,00:07:13.79,00:07:13.79,"blankets, pillows to sit on and chicken wings."
110,00:07:17.67,00:07:17.67,">> Oh, my God! >> PROBST: Big, big bucketful."
111,00:07:21.50,00:07:21.50,"Pick up your cube, and let's start."
112,00:07:24.62,00:07:24.62,"First question. ""The word 'Vanuatu' means"
113,00:07:29.17,00:07:29.17,"A) land of fire, B) land eternal, C) land of spirits?"""
114,00:07:38.50,00:07:38.50,"Correct answer is ""B) land eternal."""
115,00:07:42.21,00:07:42.21,"Eliza has it right, Sarge has it right."
116,00:07:44.21,00:07:44.21,"Scout has it right. Eliza, make the first move."
117,00:07:47.54,00:07:47.54,>> This is awful. Sorry.
118,00:07:51.71,00:07:51.71,>> PROBST: Chad takes the first hit.
119,00:07:54.21,00:07:54.21,>> Great. >> PROBST: Sarge.
120,00:07:56.96,00:07:56.96,Sarge seems to know right where he's headed.
121,00:07:59.46,00:07:59.46,Scout takes a hit. Will Scout seek retaliation?
122,00:08:03.96,00:08:03.96,Payback is tough. Sarge is going to take his first
123,00:08:06.42,00:08:06.42,"hit. First round down, Chad takes a"
124,00:08:09.00,00:08:09.00,"hit, Sarge takes a hit and Scout takes a hit."
125,00:08:11.88,00:08:11.88,"Next question: ""The archipelago of Vanuatu consists of how many"
126,00:08:17.75,00:08:17.75,"islands-- A) 18, B) 83, C) 28?"" The correct answer is ""B) 83."""
127,00:08:26.83,00:08:26.83,"Everybody got it right. Eliza, you're first up."
128,00:08:30.71,00:08:30.71,Eliza heads over to Chris. Lights up his first skull.
129,00:08:34.58,00:08:34.58,">> Sorry. >> PROBST: Leann, Sarge takes"
130,00:08:37.08,00:08:37.08,his second hit. >> Wham!
131,00:08:40.50,00:08:40.50,">> PROBST: Chad, Julie takes her first hit."
132,00:08:44.96,00:08:44.96,"Ami. >> Sorry, Sarge."
133,00:08:48.08,00:08:48.08,>> PROBST: Sarge going to be the first casualty in this game.
134,00:08:50.92,00:08:50.92,"Sarge, you're out of the game, but you still have one hit left,"
135,00:08:53.46,00:08:53.46,"so you'll stay in line. Chris gives Ami a little hello,"
136,00:08:57.54,00:08:57.54,and welcome to the game. >> She didn't have one.
137,00:09:00.29,00:09:00.29,">> Yeah, thanks. >> PROBST: Julie gives Chad his"
138,00:09:03.58,00:09:03.58,second hit. Twila.
139,00:09:06.21,00:09:06.21,"With that, Chad is out of the game."
140,00:09:10.46,00:09:10.46,"Chad, none too pleased with that."
141,00:09:12.17,00:09:12.17,Not even pretending to be happy. >> Not pleased.
142,00:09:15.67,00:09:15.67,">> PROBST: Sarge, this is your last hit."
143,00:09:18.12,00:09:18.12,Julie going to take her second hit.
144,00:09:19.42,00:09:19.42,">> I didn't even hit you. >> Oh, hon, it's beyond that."
145,00:09:22.46,00:09:22.46,"( laughter) >> PROBST: Scout, game is"
146,00:09:26.08,00:09:26.08,getting personal quickly. Chris takes his second hit.
147,00:09:31.17,00:09:31.17,"Next question: ""According to Vanuatu culture, large, curved"
148,00:09:35.17,00:09:35.17,"pig tusks are a sign of a person's A) wisdom, B) courage,"
149,00:09:41.04,00:09:41.04,"C) fertility or D) wealth?"" Correct answer is ""D) wealth."""
150,00:09:48.21,00:09:48.21,"Eliza got it right, Twila got it right, Scout got it right."
151,00:09:51.54,00:09:51.54,Eliza. And with that Chris is  out of the game and takes a
152,00:09:55.38,00:09:55.38,seat on the bench. >> Sorry.
153,00:09:57.38,00:09:57.38,">> No, it's not a woman-man thing."
154,00:09:59.04,00:09:59.04,">> Oh, no. >> Estrogen city."
155,00:10:00.79,00:10:00.79,>> They are bitter. >> Wow!
156,00:10:03.17,00:10:03.17,We got some bitterness going on. >> PROBST: Twila... now the
157,00:10:06.21,00:10:06.21,"women forced to eat each other. >> Oh, I see how it is."
158,00:10:08.50,00:10:08.50,>> Always been that way. >> PROBST: Scout... Leann takes
159,00:10:11.33,00:10:11.33,her first hit. True or false.
160,00:10:13.46,00:10:13.46,"""Local sorcerers often participate in 'magmay,' a soul-"
161,00:10:17.21,00:10:17.21,cleansing ritual in which a small cup of lava is consumed to
162,00:10:21.38,00:10:21.38,"exorcise spirits and evil demons."""
163,00:10:23.67,00:10:23.67,"True or false? Well, the correct answer is"
164,00:10:27.25,00:10:27.25,"""false."" If you drank lava, you would"
165,00:10:30.50,00:10:30.50,die. >> You'd be dead.
166,00:10:32.79,00:10:32.79,>> PROBST: It would burn all of your internal organs.
167,00:10:35.08,00:10:35.08,"Ami got it right, Twila got it right and Scout got it right."
168,00:10:38.42,00:10:38.42,"Ami, first up. Twila takes her first hit."
169,00:10:42.88,00:10:42.88,Twila. Eliza takes her second hit.
170,00:10:46.12,00:10:46.12,>> Second one from her. >> PROBST: Scout.
171,00:10:48.12,00:10:48.12,The women begin to turn on each other.
172,00:10:50.08,00:10:50.08,">> Eliza, in deference to your knowledge."
173,00:10:52.08,00:10:52.08,">> PROBST: With that, Eliza is out of the game."
174,00:10:55.04,00:10:55.04,">> Shows you just where you are, doesn't it, boys?"
175,00:10:58.83,00:10:58.83,Good to see you guys over here. >> She's a smart one.
176,00:11:02.42,00:11:02.42,>> And you're really not. >> You are. You're a smart one.
177,00:11:06.04,00:11:06.04,>> PROBST: This friendly game just suddenly turned.
178,00:11:08.38,00:11:08.38,">> Oh, ugly. >> PROBST: True or false."
179,00:11:12.08,00:11:12.08,"""Vanuatu has the highest concentration of different"
180,00:11:15.04,00:11:15.04,"languages per capita of any country in the world?"""
181,00:11:19.62,00:11:19.62,"Correct answer is ""true."" Over 100 different local tribal"
182,00:11:23.92,00:11:23.92,"languages spoken here. Julie got it right, Twila got it"
183,00:11:27.12,00:11:27.12,right and Scout got it right. Julie.
184,00:11:30.04,00:11:30.04,>> Oh... >> PROBST: Doesn't feel too
185,00:11:32.71,00:11:32.71,"good, does it, Scout? >> No."
186,00:11:35.08,00:11:35.08,">> PROBST: Twila. Eliza, you're still simmering."
187,00:11:37.12,00:11:37.12,">> Yeah, I am. I'm not going to lie."
188,00:11:39.21,00:11:39.21,">> Simmer, girl, simmer. >> PROBST: With that, Julie's"
189,00:11:42.04,00:11:42.04,last skull. We are down to four.
190,00:11:46.21,00:11:46.21,Scout heading toward Ami. Ami takes her second hit.
191,00:11:49.88,00:11:49.88,"Leann still has two skulls, Ami one, Twila two left, and Scout"
192,00:11:54.25,00:11:54.25,"one. ""The tam-tam is a unique musical"
193,00:11:58.25,00:11:58.25,"instrument which is an indigenous version of a A) horn,"
194,00:12:04.54,00:12:04.54,"B) rattle, C) drum?"" Correct answer is ""C) drum."""
195,00:12:12.21,00:12:12.21,Leann got it right and Scout got it right.
196,00:12:13.96,00:12:13.96,">> Scout, you did it to me. >> No!"
197,00:12:16.75,00:12:16.75,>> Yeah. >> PROBST: Leann lights up
198,00:12:18.42,00:12:18.42,"Scout's last ceremonial skull. Scout is out of the game, and"
199,00:12:22.17,00:12:22.17,you still have one hit left. Scout gives it to Ami.
200,00:12:26.00,00:12:26.00,Knocks her out of the game. Leann with two skulls left.
201,00:12:28.96,00:12:28.96,"Twila with two skulls left. ""The national currency of"
202,00:12:33.21,00:12:33.21,"Vanuatu is the vatu, a word meaning, A) stone, B) pig,"
203,00:12:38.83,00:12:38.83,"C) coconut?"" Correct answer is ""A) stone."""
204,00:12:45.21,00:12:45.21,"Go make your hit. All right, here's where we"
205,00:12:47.25,00:12:47.25,stand. Because Leann has two skulls
206,00:12:50.08,00:12:50.08,"left and you only have one, if Leann gets it right, she wins"
207,00:12:53.17,00:12:53.17,reward. >> Pressure.
208,00:12:55.12,00:12:55.12,">> PROBST: ""The national dish of Vanuatu, A) yam-yam, B) lap-lap,"
209,00:13:00.08,00:13:00.08,"C) pop-pop?"" The correct answer is ""B)"
210,00:13:05.83,00:13:05.83,"lap-lap."" And with that Leann wins reward."
211,00:13:09.25,00:13:09.25,">> I won something. >> PROBST: Leann, go make your"
212,00:13:11.96,00:13:11.96,last hit and put Twila out of this game.
213,00:13:15.67,00:13:15.67,">> Look at her, she's so excited."
214,00:13:17.17,00:13:17.17,">> ""I never win a thing. I never win a thing."""
215,00:13:19.08,00:13:19.08,">> PROBST: Okay, Leann, obviously, it's not any fun"
216,00:13:21.42,00:13:21.42,"going alone, nobody to share the memory with."
217,00:13:23.54,00:13:23.54,>> Right. >> PROBST: Pick one person to go
218,00:13:25.75,00:13:25.75,with you. >> It's Julie.
219,00:13:27.04,00:13:27.04,">> Oh, my God. >> PROBST: Julie."
220,00:13:28.88,00:13:28.88,"( Julie and Leann laughing ) Okay, Leann, Julie, you're"
221,00:13:33.21,00:13:33.21,"getting on a chopper, you're going to Mount Maro, you're"
222,00:13:36.00,00:13:36.00,"going to take part in a nice picnic-- champagne, chicken"
223,00:13:38.04,00:13:38.04,"wings. It's yours, come get it, and go."
224,00:13:40.50,00:13:40.50,"For you guys, it's over. Get your stuff, head back to"
225,00:13:43.08,00:13:43.08,"camp. >> Oh, my God."
226,00:13:50.12,00:13:50.12,I'm so grateful. Thank you so much.
227,00:13:51.67,00:13:51.67,">> So I won the reward challenge, and I got to take"
228,00:13:54.25,00:13:54.25,"someone with me, so I took Julie because Julie was the one person"
229,00:13:58.79,00:13:58.79,I was a little unclear about as far as where she stood and where
230,00:14:02.29,00:14:02.29,"her head was at. >> Oh, my God."
