,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.50,00:00:01.50,JEFF PROBST:  Previously on Survivor...
3,00:00:03.20,00:00:03.20," at Tambaqui,  new friendships form."
4,00:00:05.80,00:00:05.80,"DANIEL: Matthew and I  are great friends,"
5,00:00:07.67,00:00:07.67, and he's a really good ally.
6,00:00:09.47,00:00:09.47,I can trust him. You can just tell.
7,00:00:10.20,00:00:10.20,PROBST: But not everyone  was getting along.
8,00:00:12.13,00:00:12.13,You can handle it by yourself or not?
9,00:00:13.90,00:00:13.90,Yeah. You're going to go with me or what?
10,00:00:16.10,00:00:16.10,If you... I'll go do it.
11,00:00:17.33,00:00:17.33, It really got me hot.  I was tempted
12,00:00:19.47,00:00:19.47,"to slap the kid around, to be honest with you."
13,00:00:20.97,00:00:20.97,"PROBST:  At Jaburu, the women"
14,00:00:22.17,00:00:22.17, had even bigger problems
15,00:00:23.27,00:00:23.27, getting it together...
16,00:00:24.40,00:00:24.40,JEANNE:  We've been spinning
17,00:00:25.80,00:00:25.80," our wheels, and"
18,00:00:27.13,00:00:27.13,you can't spin your wheels in the jungle.
19,00:00:28.77,00:00:28.77,PROBST: ...until they decided  to elect a leader.
20,00:00:31.03,00:00:31.03,"I, um, initiate Deena."
21,00:00:32.70,00:00:32.70," Strategically,  Joanna and I decided to put"
22,00:00:36.10,00:00:36.10, Deena up for the leadership  position. I think
23,00:00:38.17,00:00:38.17,she's going to create a little friction.
24,00:00:39.87,00:00:39.87,"PROBST:  At the reward challenge,"
25,00:00:41.20,00:00:41.20, the girls won some
26,00:00:42.60,00:00:42.60, much-needed bathing supplies.
27,00:00:43.97,00:00:43.97,HEIDI:   The cuter girls kind of
28,00:00:45.33,00:00:45.33," went off from the older women,"
29,00:00:47.33,00:00:47.33," because  we've got better bodies,"
30,00:00:48.83,00:00:48.83,"and that's, like, a huge issue with older people."
31,00:00:50.97,00:00:50.97,PROBST: The tribes competed  in a jail break for immunity.
32,00:00:53.83,00:00:53.83,"Go, go, go, go, go, go, go!"
33,00:00:55.20,00:00:55.20,-(cheering) -PROBST: Immunity--
34,00:00:56.33,00:00:56.33,Jaburu!
35,00:00:57.87,00:00:57.87, And the seven women of Jaburu
36,00:00:59.17,00:00:59.17," escaped their sentence,"
37,00:01:00.63,00:01:00.63, while Tambaqui's numbers  dropped to six
38,00:01:02.40,00:01:02.40, when Daniel was voted  out of the tribe.
39,00:01:04.83,00:01:04.83,"Daniel, the tribe has spoken."
40,00:01:08.33,00:01:08.33, 13 are left.
41,00:01:09.83,00:01:09.83, Who will be voted out tonight?
42,00:02:19.27,00:02:19.27,(metallic scraping)
43,00:02:33.57,00:02:33.57,"JOANNA: Oh, Lordy."
44,00:02:35.77,00:02:35.77,"Lordy, Lordy, Lordy, Lordy."
45,00:02:37.77,00:02:37.77,(metal scraping on metal)
46,00:02:39.23,00:02:39.23,Another day in the Amazon.
47,00:02:41.83,00:02:41.83,"JEANNE:  Today is day number ten,"
48,00:02:44.93,00:02:44.93," and our goal was,  everyone wake up early"
49,00:02:47.50,00:02:47.50, so we could start getting  some shelter.
50,00:02:49.30,00:02:49.30, Everyone should be
51,00:02:50.97,00:02:50.97,"enthusiastic to work today,"
52,00:02:52.97,00:02:52.97,'cause we really have to get some things done around here.
53,00:02:55.50,00:02:55.50,"Okay, what are we going to do today?"
54,00:02:57.20,00:02:57.20,"We set a goal every day, and we end up accomplishing it, so..."
55,00:03:00.73,00:03:00.73,We should be going fishing
56,00:03:02.67,00:03:02.67,while everybody else collect fire wood.
57,00:03:04.00,00:03:04.00,"When I woke up, on my shift, there was no fire wood,"
58,00:03:06.70,00:03:06.70,and the fire was gone.
59,00:03:08.70,00:03:08.70,"I say, there's some trifling folk"
60,00:03:10.50,00:03:10.50,who was on that shift before me.
61,00:03:13.33,00:03:13.33,I'll go get enough wood now to...
62,00:03:15.57,00:03:15.57,"JOANNA: Yeah, right. You did that yesterday."
63,00:03:17.70,00:03:17.70,I know. I don't care.
64,00:03:21.87,00:03:21.87,(chopping)
65,00:03:29.13,00:03:29.13,"SHAWNA: Every morning,  I'm woken up by"
66,00:03:32.27,00:03:32.27," two girls shooting me  horrendous looks,"
67,00:03:34.10,00:03:34.10," like, aren't I worthless,"
68,00:03:35.53,00:03:35.53," looking at me still  in bed, and they're just"
69,00:03:37.63,00:03:37.63, constantly trying  to make everyone feel bad
70,00:03:40.40,00:03:40.40, like they're not doing enough.
71,00:03:43.17,00:03:43.17,"It's getting to be a total martyr thing,"
72,00:03:45.93,00:03:45.93,"and it's driving the tribe, especially me, up the wall."
73,00:03:49.17,00:03:49.17,JOANNA: Can we not throw babassu nut
74,00:03:51.37,00:03:51.37,shells around the bed where we have to sleep?
75,00:03:53.80,00:03:53.80,"Can we keep it clean, please?"
76,00:03:55.07,00:03:55.07,This is where our heads are laying at night.
77,00:03:56.83,00:03:56.83,I don't think any of us meant to.
78,00:03:58.57,00:03:58.57,I'm sorry if we ended up there.
79,00:04:00.93,00:04:00.93,"HEIDI: It's always been put  in our heads,"
80,00:04:03.03,00:04:03.03," the harder worker gets ahead,  but this is a game."
81,00:04:05.40,00:04:05.40, You have to figure out  what gets you ahead
82,00:04:07.60,00:04:07.60," in the game, not what gets you  ahead in life, so,"
83,00:04:10.93,00:04:10.93,"my philosophy about Jeanne and Joanna is,"
84,00:04:13.87,00:04:13.87,"you want to do all this extra work,"
85,00:04:16.03,00:04:16.03,by all means do it.
86,00:04:18.07,00:04:18.07," I am going to sit here  and take a breath,"
87,00:04:22.47,00:04:22.47," maybe take a nap today,  and I guarantee"
88,00:04:25.27,00:04:25.27,I'll probably be getting ahead of you in the game.
89,00:04:41.27,00:04:41.27,Belly's starting to rumble.
90,00:04:43.20,00:04:43.20,BUTCH: Need more fish now.
91,00:04:45.30,00:04:45.30,"MATTHEW: Not so much as a nibble, huh?"
92,00:04:48.07,00:04:48.07,Very evasive fish.
93,00:04:49.87,00:04:49.87,"Time to bite, sports fans."
94,00:04:51.93,00:04:51.93,"Yeah, it's time to be a little bit more receptive."
95,00:04:54.43,00:04:54.43,I don't think they fully understand
96,00:04:55.87,00:04:55.87,just how hungry we are.
97,00:04:57.30,00:04:57.30,DAVE:  We really got to step it up.
98,00:04:59.30,00:04:59.30," We're not maximizing  our main food source,"
99,00:05:01.63,00:05:01.63, which is this body  of water that we're next to.
100,00:05:04.47,00:05:04.47," Um, pulling in little  rinky-dink minnows is not"
101,00:05:07.60,00:05:07.60,"keeping seven healthy, strong guys alive,"
102,00:05:10.97,00:05:10.97," so we got to get food down,  we got to get it done quick."
103,00:05:13.83,00:05:13.83,There once were three guys in a boat
104,00:05:17.13,00:05:17.13,who left early with spirits afloat.
105,00:05:20.33,00:05:20.33,"Looking for bass, sat on their ass."
106,00:05:24.77,00:05:24.77,Luck as good as Rob's jokes.
107,00:05:28.50,00:05:28.50,(laughter)
108,00:05:30.00,00:05:30.00,-(insects chirping) -There they are.
109,00:05:31.77,00:05:31.77,Successful mission?
110,00:05:32.93,00:05:32.93,We didn't want to start a trend.
111,00:05:34.73,00:05:34.73,Okay.
112,00:05:36.07,00:05:36.07,BUTCH: We didn't catch  any fish this morning.
113,00:05:38.03,00:05:38.03,"It's not going along very good, but we're going to keep trying."
114,00:05:40.77,00:05:40.77, So we've come up  with another idea.
115,00:05:42.40,00:05:42.40, We have not used worms.
116,00:05:43.67,00:05:43.67,The reason why we haven't used worms yet is
117,00:05:45.80,00:05:45.80,because we haven't gone and looked for them.
118,00:05:47.80,00:05:47.80,We're on worm safari.
119,00:05:53.73,00:05:53.73,MATTHEW:  I think that
120,00:05:55.83,00:05:55.83, these worms  are most likely everywhere.
121,00:05:58.00,00:05:58.00, There's no reason  to go on a long
122,00:06:00.70,00:06:00.70,expedition and exhaust yourself.
123,00:06:02.67,00:06:02.67, But those guys are probably  going collectively
124,00:06:05.03,00:06:05.03," to somewhat exclude me,  which is"
125,00:06:07.57,00:06:07.57,"likely the case, but that's cool."
126,00:06:09.87,00:06:09.87,My ego can take it.
127,00:06:11.50,00:06:11.50, I think my biggest challenge  to date has been starting off
128,00:06:14.53,00:06:14.53, on the wrong foot  with my friendship
129,00:06:17.40,00:06:17.40," with Ryan and Dan,  and perhaps not"
130,00:06:21.00,00:06:21.00, spending enough time  developing relationships
131,00:06:22.97,00:06:22.97, with other people.
132,00:06:24.43,00:06:24.43," Very often, I'm not included,  and I know it's"
133,00:06:26.53,00:06:26.53,on purpose.
134,00:06:27.90,00:06:27.90,It's intentional.
135,00:06:29.17,00:06:29.17,Oh.
136,00:06:30.87,00:06:30.87, I believe that  the vote would be against me
137,00:06:33.73,00:06:33.73, if there were  a Tribal Council tonight.
138,00:06:36.73,00:06:36.73,"Whoa, here we go."
139,00:06:37.90,00:06:37.90,"-Yeah, you got one? -Got one."
140,00:06:39.30,00:06:39.30,Yeah!
141,00:06:40.47,00:06:40.47,"Small, but it's a... it's a worm."
142,00:06:42.10,00:06:42.10,"Yeah, it's a worm."
143,00:06:43.27,00:06:43.27,"Ah, look at this guy."
144,00:06:44.63,00:06:44.63,Whoa! He's feisty.
145,00:06:45.80,00:06:45.80,"Yeah, that's a worm."
146,00:06:48.80,00:06:48.80,-What the hell is that? -Oh.
147,00:06:51.00,00:06:51.00,-Oh! -Scorpion.
148,00:06:52.17,00:06:52.17,Baby scorpion! Ew!
