,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.75,00:00:02.75,"Survivor, Yaxha celebrated their diversity."
3,00:00:05.12,00:00:05.12,">> We got the gay guy, a police officer, magician's assistant,"
4,00:00:08.96,00:00:08.96,and we got a landscaper. >> I told them I was a
5,00:00:11.00,00:00:11.00,"landscaper, not a quarterback. Nobody's asked me what I did 15"
6,00:00:13.83,00:00:13.83,years ago. So I guess I don't have to tell
7,00:00:17.17,00:00:17.17,"them. >> PROBST: At Nakum, right"
8,00:00:19.04,00:00:19.04,"before the challenge, things were not looking good for Blake."
9,00:00:21.88,00:00:21.88,">> Yeah, it's bad, man. >> He's struggling to"
10,00:00:24.12,00:00:24.12,"get breaths, and something's not right."
11,00:00:26.33,00:00:26.33,">> PROBST: At the challenge, the tribes competed for fishing"
12,00:00:28.54,00:00:28.54,supplies. Survivors ready?
13,00:00:31.50,00:00:31.50,"Go! The race was close, but in the"
14,00:00:34.12,00:00:34.12,"end, Blake made a comeback and led Nakum to victory."
15,00:00:38.46,00:00:38.46,Nakum wins reward! Nakum put their new fishing gear
16,00:00:43.08,00:00:43.08,to good use. >> I got one. I got one.
17,00:00:45.21,00:00:45.21,>> Yes! Yes! >> Breakfast.
18,00:00:49.08,00:00:49.08,">> PROBST: At Yaxha, the food situation was grim."
19,00:00:52.38,00:00:52.38,>> You want to eat ants? >> I'm not gonna be eating ants.
20,00:00:55.88,00:00:55.88,">> PROBST: But with minimal resources, Lydia managed to"
21,00:00:57.88,00:00:57.88,provide. >> Did you have any luck down
22,00:00:59.88,00:00:59.88,there? >> Ten little minnows.
23,00:01:01.25,00:01:01.25,>> That's a minnow each. >> You know what they
24,00:01:03.17,00:01:03.17,"say, the way to a man's heart is through their stomachs."
25,00:01:06.46,00:01:06.46,">> PROBST: At the immunity challenge, both tribes duked it"
26,00:01:08.67,00:01:08.67,out in a difficult tug-of-war mud bath.
27,00:01:11.62,00:01:11.62,"When the challenge moved to individual face-offs, Danni gave"
28,00:01:14.58,00:01:14.58,Yaxha a clue to Gary's true identity.
29,00:01:17.21,00:01:17.21,>> He's a quarterback. You're like a linebacker.
30,00:01:19.04,00:01:19.04,Come on. >> PROBST: Judd went on to
31,00:01:22.17,00:01:22.17,dominate the challenge and pulled Nakum to victory.
32,00:01:24.75,00:01:24.75,Judd makes a big pull! This challenge is over!
33,00:01:28.00,00:01:28.00,"Nakum wins immunity! With Tribal Council looming,"
34,00:01:30.00,00:01:30.00,Brian questioned Gary about his past.
35,00:01:33.00,00:01:33.00,">> Gary, were you a former NFL quarterback?"
36,00:01:36.00,00:01:36.00,>> Me? >> Yeah.
37,00:01:38.00,00:01:38.00,>> No. I'm just going to deny
38,00:01:40.79,00:01:40.79,I played in the NFL because I think I would be voted off
39,00:01:43.71,00:01:43.71,immediately. >> PROBST: Eventually it was
40,00:01:45.42,00:01:45.42,Lydia and Morgan on the chopping block.
41,00:01:47.75,00:01:47.75,">> Longevity-wise, who do you think will be better?"
42,00:01:49.96,00:01:49.96,>> Lydia is limited in the challenges.
43,00:01:51.83,00:01:51.83,But Morgan doesn't do very much in camp.
44,00:01:54.33,00:01:54.33,>> PROBST: Brian scrambled to save Lydia.
45,00:01:56.25,00:01:56.25,">> I told her, I said ""Lydia, it's not looking good"
46,00:01:58.75,00:01:58.75,"for you,"" because she needs to know."
47,00:02:00.46,00:02:00.46,>> PROBST: So Lydia made a plea to Gary.
48,00:02:02.33,00:02:02.33,">> I'm not ready to go, Gary. >> PROBST: The plea worked."
49,00:02:06.96,00:02:06.96,At Tribal Council Lydia was spared and Morgan got a big
50,00:02:10.04,00:02:10.04,surprise when she was voted out of Yaxha.
51,00:02:13.33,00:02:13.33,"Morgan, the tribe has spoken. 16 are left-- who will be voted"
52,00:02:18.54,00:02:18.54,out tonight?   Captioning sponsored by
53,00:02:23.83,00:02:23.83,  CBS PARAMOUNT   NETWORK TELEVISION
54,00:02:28.83,00:02:28.83,(theme song playing) \xe2\x99\xaa \xe2\x99\xaa
55,00:03:57.25,00:03:57.25,">> Last night was our first Tribal Council, and Morgan"
56,00:04:00.00,00:04:00.00,"got voted out, but I really believe that my head was on the"
57,00:04:04.17,00:04:04.17,chopping block. I'm a hard worker.
58,00:04:06.29,00:04:06.29,"You know, I don't deserve to go. The person that I would have"
59,00:04:09.08,00:04:09.08,chose would have been Brianna. Because she's kind of on the
60,00:04:12.88,00:04:12.88,"weak side, and we need a strong tribe."
61,00:04:15.50,00:04:15.50,"We have to start winning. >> Oh, yeah."
62,00:04:23.42,00:04:23.42,I've been hearing that thunder for a little bit now.
63,00:04:31.88,00:04:31.88,>> I don't get along with Lydia. We don't fight.
64,00:04:35.21,00:04:35.21,"I'm cordial with her, but she's just not my cup of tea."
65,00:04:41.29,00:04:41.29,">> Day seven. >> Guys, no more Tribal Council,"
66,00:04:45.08,00:04:45.08,okay? That sucks.
67,00:04:47.17,00:04:47.17,>> I actually had no idea how it was gonna turn out.
68,00:04:49.29,00:04:49.29,I was just hoping. >> It was a last-minute pull
69,00:04:51.00,00:04:51.00,that I thought worked out good. >> Last night was so great.
70,00:04:55.25,00:04:55.25,I was so happy with the outcome. That was 100% me.
71,00:04:58.67,00:04:58.67,"I engineered Morgan's ouster. But if Lydia had to go next, I"
72,00:05:07.46,00:05:07.46,wouldn't throw a big fit about it.
73,00:05:10.04,00:05:10.04,'Cause I will do whatever I need to do to make sure it's going my
74,00:05:13.88,00:05:13.88,way. ( loud screeching )
75,00:05:36.58,00:05:36.58,">> I believe it's day seven. In seven days, I probably slept"
76,00:05:40.12,00:05:40.12,a couple of hours. They got this damn monkey up
77,00:05:43.33,00:05:43.33,here that's just driving me out of my mind.
78,00:05:46.54,00:05:46.54,"( screeching continues ) I mean, I don't know how anybody"
79,00:05:52.08,00:05:52.08,"could sleep through that, if they're saying they're sleeping"
80,00:05:54.25,00:05:54.25,"through that. >> No, they are loud."
81,00:06:10.21,00:06:10.21,( screeching continues ) >> How can I complain about
82,00:06:12.92,00:06:12.92,being woken up by howler monkeys in Guatemala?
