,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> PROBST: Previously on
2,00:00:02.75,00:00:02.75,Survivor: >> It's a merge!
3,00:00:05.29,00:00:05.29,">> Oh, my God! >> PROBST: The tribes merge."
4,00:00:07.38,00:00:07.38,">> To the merge, hear, hear! >> PROBST: And they name"
5,00:00:09.75,00:00:09.75,"themselves ""Forza."" The old Jalapao came in with"
6,00:00:12.92,00:00:12.92,only four members to Timbira's six.
7,00:00:14.79,00:00:14.79,">> We're in control, baby. >> PROBST: And J.T. became the"
8,00:00:16.92,00:00:16.92,"target. >> Right now, J.T. needs to go."
9,00:00:23.00,00:00:23.00,>> PROBST: But some former Timbira members made new
10,00:00:24.92,00:00:24.92,friends. And new plans.
11,00:00:33.62,00:00:33.62,">> In my alliance now, Stephen and J.T. have replaced Brendan"
12,00:00:36.42,00:00:36.42,"and Sierra. >> PROBST: Feeling safe, Brendan"
13,00:00:38.42,00:00:38.42,ignored his Exile alliance... leaving Taj open to new ideas.
14,00:00:49.21,00:00:49.21,But everyone's plans were cut short when Joe was evacuated.
15,00:00:53.54,00:00:53.54,Joe's been battling a pretty decent infection.
16,00:00:56.21,00:00:56.21,Medical did a thorough assessment.
17,00:00:58.46,00:00:58.46,He can't continue. >> What?!
18,00:01:01.25,00:01:01.25,">> PROBST: So, no Tribal Council."
19,00:01:03.08,00:01:03.08,>> Brendan lives to see another day.
20,00:01:05.17,00:01:05.17,"Now, I don't know what's going to happen."
21,00:01:08.08,00:01:08.08,>> PROBST: Nine are left. Who will be voted out tonight?
22,00:01:34.58,00:01:34.58,">> That sucks. Joe left camp today, and it was"
23,00:01:38.88,00:01:38.88,just kind of this funk that was permeating the camp.
24,00:01:41.67,00:01:41.67,"And we're sitting around there, looking at the fire."
25,00:01:43.67,00:01:43.67,Nobody was saying anything. And I just wanted to share a
26,00:01:50.79,00:01:50.79,piece of my life with them. I wanted to show them that no
27,00:01:53.67,00:01:53.67,"matter how bad it gets in your life, there's always something"
28,00:01:58.92,00:01:58.92,that's going to make it much worse.
29,00:02:07.29,00:02:07.29,">> I want to hear this story. >> So, I shared with the tribe"
30,00:02:10.17,00:02:10.17,one of the stories about the time that I got caught in the
31,00:02:12.83,00:02:12.83,Amazon and thought I was going to get killed.
32,00:02:43.46,00:02:43.46,"Now, they were probably, you know, four, four and a half"
