,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.00,00:00:01.00,I ACTUALLY LEARNED ABOUT MYSELF OUT HERE.
3,00:00:07.03,00:00:07.03,THE FACT THAT I WAS ABLE TO NAVIGATE WITHOUT NADIYA--
4,00:00:09.87,00:00:09.87,">> LET'S GO, LET'S GO. >> MAKES ME REALLY PROUD."
5,00:00:12.87,00:00:12.87,I'M SMARTER THAN I LOOK SOMETIMES.
6,00:00:14.87,00:00:14.87,I DID IT ALL BY MYSELF. I DESERVE THIS MILLION DOLLARS
7,00:00:17.70,00:00:17.70,BUT JUST BECAUSE I DESERVE IT DOESN'T MEAN IT'S GOING TO COME
8,00:00:21.07,00:00:21.07,TO ME ON A SILVER PLATTER. >> Jeff: NATALIE WINS REWARD.
9,00:00:22.77,00:00:22.77,>> I CAN'T LEAVE ANYTHING UP TO FATE.
10,00:00:24.87,00:00:24.87,>> Jeff: NATALIE WINS INDIVIDUAL IMMUNITY.
11,00:00:26.43,00:00:26.43,>> I'M PLAYING THIS FOR JAC. I NEED EVERYBODY TO SEE WHY I
12,00:00:33.67,00:00:33.67,DESERVE TO BE THE SOLE SURVIVOR. ( CHEERS AND APPLAUSE ).
13,00:00:37.73,00:00:37.73,">> Jeff: ALL RIGHT, IT IS THE REUNION PART OF THE SHOW."
14,00:00:39.13,00:00:39.13,"WE HAVE A WINNER, NATALIE. CONGRATULATIONS."
15,00:00:41.97,00:00:41.97,>> THANKS. ( CHEERS AND APPLAUSE )
16,00:00:45.70,00:00:45.70,">> Jeff: A LOT OF SUPPORT. AND I-- YOU KNOW, SOMETHING I'VE"
17,00:00:51.83,00:00:51.83,BEEN CURIOUS ABOUT PROBABLY 15 DAYS IN AND IT WAS ASKED A LOT
18,00:00:55.97,00:00:55.97,"ON TWITTER WHEN I WAS SOLICITING QUESTIONS, E.P. ROACHE SAID IT,"
19,00:01:03.40,00:01:03.40,DOES NATALIE THINK YOU DID BETTER BECAUSE YOUR SISTER WAS
20,00:01:05.70,00:01:05.70,VOTED OUT SO EARLY? DID THAT GIVE YOU SOME SORT OF
21,00:01:08.67,00:01:08.67,INSPIRATION? >> I THINK MY GAME WAS
22,00:01:10.00,00:01:10.00,DEFINITELY BETTER PLAYING WITHOUT NADIYA.
23,00:01:12.37,00:01:12.37,"THAT DOESN'T MEAN IT WAS EASIER FOR ME, BUT I THINK THE PUSH TO"
24,00:01:15.23,00:01:15.23,"DO SOMETHING FOR NADIYA AND, YOU KNOW, MAKE HER PROUD AND SAY YOU"
25,00:01:19.33,00:01:19.33,KNOW WHAT? YOU GUYS ARE GOING TO VOTE HER
26,00:01:21.87,00:01:21.87,"OUT FIRST, I'M LITERALLY GOING TO BE THE LAST ONE STANDING."
27,00:01:24.60,00:01:24.60,MAYBE IT WAS A GOOD DECISION TO GET ONE OF US OUT.
28,00:01:27.27,00:01:27.27,( CHEERS AND APPLAUSE ) >> Jeff: THE AUDIENCE REACTION
29,00:01:30.87,00:01:30.87,HERE IN THE STUDIO WHEN YOU PLAYED THE IDOL FOR JACLYN AND
30,00:01:34.57,00:01:34.57,NOT YOURSELF WAS HUGE. ONE OF THE BIGGEST MOVES OF THE
31,00:01:37.83,00:01:37.83,GAME. BUT THAT IS A GIANT RISK TO GIVE
32,00:01:40.63,00:01:40.63,UP AN IDOL TO MAKE THIS ONE BIG POWER MOVE.
33,00:01:44.17,00:01:44.17,WHAT DO YOU REMEMBER ABOUT THAT MOMENT?
34,00:01:45.97,00:01:45.97,>> I REMEMBER WALKING INTO TRIBAL AND KNOWING I HAD THIS
35,00:01:49.47,00:01:49.47,"DECISION, BUT I REMEMBER WHEN YOU SAID IF ANYBODY'S GOT AN"
36,00:01:52.13,00:01:52.13,"IDOL, PLAY IT NOW, I BLACKED OUT."
37,00:01:54.80,00:01:54.80,AND I JUST-- I LITERALLY DON'T REMEMBER WHAT I SAID.
38,00:01:58.17,00:01:58.17,"I DON'T REMEMBER EVEN ASKING JACLYN, ""DID YOU VOTE FOR WHO I"
39,00:02:01.70,00:02:01.70,"TOLD YOU TO VOTE FOR?"" I JUST REMEMBER GOING AND"
