,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.43,00:00:01.43,">> Jeff: PREVIOUSLY ON ""SURVIVOR,"" IN A SEASON OF"
3,00:00:02.43,00:00:02.43,"SECOND CHANCES, EVERYONE WAS TRYING TO CHANGE THEIR HISTORY"
4,00:00:04.07,00:00:04.07,IN THE GAME.
5,00:00:05.73,00:00:05.73,>> I JUST WANT TO DO EVERYTHING THAT I DIDN'T DO THE FIRST TIME.
6,00:00:08.90,00:00:08.90,GO BIG OR GO HOME.
7,00:00:10.00,00:00:10.00,>> I'M ACTUALLY MAKING RELATIONSHIPS THAT HAVE SAVED
8,00:00:12.87,00:00:12.87,ME.
9,00:00:13.03,00:00:13.03,>> I'VE BEEN KICKING MYSELF FOR NOT GETTING RID OF THE GOLDEN
10,00:00:16.93,00:00:16.93,BOY LAST TIME.
11,00:00:19.00,00:00:19.00,">> Jeff: AT THE MERGE, EVERYONE WAS BATTLING FOR"
12,00:00:21.90,00:00:21.90,NUMBERS.
13,00:00:22.13,00:00:22.13,>> LET ME TELL YOU WHO IS ON THE LIST AND YOU TOLL ME IF YOU
14,00:00:26.27,00:00:26.27,THINK THEY'RE IN.
15,00:00:26.80,00:00:26.80,>> YOU HAVE TO HIT THE GROUND RUNNING TO BE IN THE MAJORITY.
16,00:00:29.87,00:00:29.87,">> BUT FOR JOE, THE NUMBER-ONE PRIORITY WAS WINNING."
17,00:00:34.77,00:00:34.77,JOE WINS FIRST INDIVIDUAL IMMUNITY.
18,00:00:38.87,00:00:38.87,"BACK AT CAMP, KASS WAS IN TROUBLE AND LOOKING TO MAKE A"
19,00:00:41.33,00:00:41.33,BIG MOVE.
20,00:00:42.87,00:00:42.87,"AT TRIBAL COUNCIL, CIERA WAS ON BOARD."
21,00:00:46.13,00:00:46.13,">> WE'RE SECOND-TIME PLAYERS, PLAY TO WIN."
